"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"700","5_724_1","IFN2","5_724",NA,NA,1,NA,31.61,21.39,11.38,359.5,12.93,67.21,53.17,0.43,3.64,6.49,7.82,184.77,168.76,16.01,0,0,0,0,75.52,0,66.22,169.13,80.18,0,14.73,27.05,59.5,181.46,"Nodo 3 - Pies inventariados",4.74,3.38,16.65,"5_724_1","IFN3","5_724",1,1,1,14.15,23.3,11.7,426.38,13.84,0.6,73.2,50.21,0.43,3.96,6.61,7.96,222.74,205.87,16.87,3.15,0,0,0,0,149.67,0,51.06,208.25,97.82,0,18.15,31.58,70.58,218.13,"Nodo 1 - Pies inventariados",6.65,3.7
"701","5_724_10","IFN2","5_724",NA,NA,10,NA,14.09,31.08,13.87,758.69,0,97.64,44.64,0.45,5.15,7.6,9.22,453.04,434.4,18.64,0,0,0,160.25,302.75,263.78,28.24,429.32,206.4,0,34.31,48.9,125.58,415.18,"Nodo 3 - Pies inventariados",4.93,3.37,26.15,"5_724_13","IFN3","5_724",13,13,10,14.15,32.85,12.7,847.54,0,1.2,103.2,38.66,0.47,5.6,6.77,8.27,457.5,444.2,13.3,6.47,0,0,0,172.32,295.65,262.91,25.92,428.7,211.05,0,43.24,61.16,140.29,455.73,"Nodo 1 - Pies inventariados",6.7,2.2
"702","5_724_11","IFN2","5_724",NA,NA,11,NA,31.58,20.56,11.87,331.88,17.41,64.58,57.72,0.42,3.44,6.93,8.28,179.36,162.5,16.86,0,0,0,0,71.08,0,70.49,167.77,77.21,0,12.71,23.59,54.93,168.45,"Nodo 3 - Pies inventariados",4.71,3.37,15.85,"5_724_15","IFN3","5_724",15,15,11,31.83,20.55,10.7,331.68,21.73,1.06,64.56,52.07,0.42,3.51,6.21,7.43,160.91,146.46,14.45,5.12,0,0,0,0,68.81,0,66.75,149.45,69.59,0,13.94,26.56,54.9,164.98,"Nodo 1 - Pies inventariados",4.7,2.2
"703","5_724_12","IFN2","5_724",NA,NA,12,NA,31.66,24.72,13.39,480.07,3.8,77.67,54.17,0.44,4.11,7.44,9,286.18,265.31,20.86,0,0,0,0,172.5,196.06,51.3,266.53,126.06,0,18.91,30.8,79.46,255.23,"Nodo 3 - Pies inventariados",4.82,3.39,19.9,"5_724_18","IFN3","5_724",18,18,12,14.15,27.55,12.8,596.12,4.39,0.84,86.55,46.46,0.46,4.66,6.97,8.47,333.35,314.89,18.46,4.72,0,0,0,0,193.63,219.26,45.16,315.83,149.61,0,26.5,41.16,98.67,315.95,"Nodo 1 - Pies inventariados",7.65,2.8
"704","5_724_13","IFN2","5_724",NA,NA,13,NA,31.65,23.29,13.89,425.85,6.77,73.15,59.64,0.43,3.81,7.85,9.44,266.15,244.07,22.07,0,0,0,0,160.41,181.96,67.25,252.42,115.97,0,15.53,25.88,70.49,227.87,"Nodo 3 - Pies inventariados",4.79,3.39,18.5,"5_724_19","IFN3","5_724",19,19,13,31.83,19.15,10.5,288.02,23.71,0.92,60.16,54.83,0.42,3.28,6.14,7.33,138.5,124.8,13.7,4.41,0,0,0,0,60.15,0,70.67,129.14,59.3,0,11.68,23.25,47.67,141.9,"Nodo 1 - Pies inventariados",0.649999999999999,0
"705","5_724_14","IFN2","5_724",NA,NA,14,NA,31.66,24.15,14.39,458.16,5.32,75.88,59.58,0.44,3.93,8.11,9.76,295.47,272.06,23.41,0,0,0,0,226.86,197.24,66.24,277.28,129.27,0,16.63,26.93,75.83,248.66,"Nodo 3 - Pies inventariados",4.8,3.39,19.35,"5_724_20","IFN3","5_724",20,20,14,14.15,26.5,12.6,551.55,6.82,0.78,83.25,47.55,0.45,4.48,6.94,8.4,305.21,286.79,18.42,4.32,0,0,0,0,183.91,208.19,46.43,287.4,136.26,0,24.16,38.48,91.29,290.2,"Nodo 1 - Pies inventariados",7.15,1.6
"706","5_724_15","IFN2","5_724",NA,NA,15,NA,31.61,21.32,13.87,357.07,14.06,66.99,65.06,0.42,3.45,8.11,9.65,225.95,204.42,21.52,0,0,0,0,136.15,0,73.7,214.1,97.13,0,12.21,21.35,59.1,189.79,"Nodo 3 - Pies inventariados",4.72,3.37,16.6,"5_724_21","IFN3","5_724",21,21,15,14.15,24.55,12.5,473.36,11.22,0.67,77.13,50.92,0.44,4.12,7.02,8.45,262.85,244.18,18.67,3.72,0,0,0,0,167.23,189.21,50.08,247.36,116.02,0,19.73,32.83,78.35,246.94,"Nodo 1 - Pies inventariados",7.95,2
"707","5_724_16","IFN2","5_724",NA,NA,16,NA,31.68,27.03,11.89,573.73,1.98,84.91,43.97,0.46,4.64,6.47,7.89,297.79,281.4,16.38,0,0,0,0,184.05,207.28,43.97,278.9,133.7,0,26.88,42.99,94.96,298.54,"Nodo 3 - Pies inventariados",4.88,3.39,22.15,"5_724_24","IFN3","5_724",24,24,16,14.15,30.9,12.4,749.91,3.32,1.06,97.08,40.13,0.46,5.27,6.7,8.16,398.55,383.74,14.81,5.64,0,0,0,0,282.87,250.21,27.53,374.5,182.33,0,37.35,54.95,124.13,398.76,"Nodo 1 - Pies inventariados",8.75,3.9
"708","5_724_17","IFN2","5_724",NA,NA,17,NA,31.62,21.79,13.88,372.91,11.75,68.46,63.69,0.42,3.54,8.03,9.59,235.28,213.58,21.7,0,0,0,0,141.79,160.85,72.21,223.01,101.48,0,12.95,22.39,61.72,198.54,"Nodo 3 - Pies inventariados",4.74,3.38,17.05,"5_724_26","IFN3","5_724",26,26,17,14.15,26.35,10.8,545.32,7.6,0.77,82.78,40.99,0.46,4.6,5.88,7.17,257.09,243.05,14.05,3.64,0,0,0,0,173.08,193.51,42.74,238.21,115.48,0,27.32,45.4,90.26,278.46,"Nodo 1 - Pies inventariados",9.3,0.300000000000001
"709","5_724_18","IFN2","5_724",NA,NA,18,NA,31.6,21.28,11.37,355.77,15.19,66.86,53.41,0.42,3.61,6.55,7.87,182.87,166.89,15.98,0,0,0,0,74.73,0,66.27,167.31,79.3,0,14.53,26.76,58.89,179.47,"Nodo 3 - Pies inventariados",4.73,3.37,16.55,"5_724_30","IFN3","5_724",30,30,18,14.15,22.7,11.2,404.71,15.63,0.57,71.31,49.34,0.43,3.88,6.35,7.65,202.8,187.06,15.74,2.87,0,0,0,0,140.23,0,50.92,187.38,88.88,0,17.57,31.36,66.99,204.8,"Nodo 1 - Pies inventariados",6.15,3.2
"710","5_724_19","IFN2","5_724",NA,NA,19,NA,31.63,22.02,11.89,380.69,9.35,69.17,53.98,0.44,3.73,6.7,8.09,203.94,186.72,17.22,0,0,0,0,135.87,0,65.11,191.01,88.72,0,15.32,27.38,63.01,194.43,"Nodo 3 - Pies inventariados",4.77,3.39,17.25,"5_724_31","IFN3","5_724",31,31,19,14.15,24.5,11.1,471.44,11.89,0.67,76.97,45.31,0.44,4.23,6.18,7.48,231.3,215.95,15.35,3.27,0,0,0,0,160.8,0,47.73,214.47,102.61,0,21.84,37.48,78.03,239.95,"Nodo 1 - Pies inventariados",7.25,2.6
"711","5_724_2","IFN2","5_724",NA,NA,2,NA,125.86,15.93,10.38,199.26,26.51,50.04,65.15,0.4,2.71,6.23,7.41,97.37,85.33,12.04,0,0,0,0,0,0,75.95,88.58,40.54,0,7.12,15.71,32.98,96.36,"Nodo 3 - Pies inventariados",4.58,3.38,11.35,"5_724_3","IFN3","5_724",3,3,2,31.83,16.3,10,208.67,25.54,0.66,51.21,61.35,0.41,2.81,5.87,7.01,97.75,86.11,11.64,3.11,0,0,0,0,0,0,75.81,89.15,40.92,0,7.85,17.25,34.54,100.56,"Nodo 1 - Pies inventariados",4.95,3
"712","5_724_20","IFN2","5_724",NA,NA,20,NA,31.62,21.91,11.38,377.15,10.55,68.84,51.94,0.44,3.74,6.42,7.76,193.23,177.13,16.09,0,0,0,0,78.97,0,64.26,176.92,84.16,0,15.72,28.49,62.43,190.81,"Nodo 3 - Pies inventariados",4.76,3.38,17.15,"5_724_32","IFN3","5_724",32,32,20,14.15,26.8,11.2,564.1,5.23,0.8,84.19,41.79,0.46,4.66,6.05,7.38,275.53,260.73,14.8,3.9,0,0,0,0,178.04,199.47,42.3,258.82,123.88,0,27.7,45.19,93.37,290.14,"Nodo 1 - Pies inventariados",9.65,3.2
"713","5_724_21","IFN2","5_724",NA,NA,21,NA,125.49,13.56,9.9,144.4,29.02,42.6,73,0.4,2.32,5.98,7.1,68.86,58.99,9.87,0,0,0,0,0,0,61.24,60.8,28.03,0,4.78,11.65,23.9,68.35,"Nodo 3 - Pies inventariados",4.51,3.4,9.05,"5_724_33","IFN3","5_724",33,33,21,31.83,13.15,5.7,135.81,27.26,0.43,41.31,43.35,0.44,2.48,3.17,3.96,36.55,31.95,4.6,1.16,0,0,0,0,0,0,29.51,30.89,15.18,0,7.22,20.57,22.48,65.45,"Nodo 1 - Pies inventariados",4.1,NA
"714","5_724_22","IFN2","5_724",NA,NA,22,NA,31.58,20.45,11.36,328.56,18.45,64.26,55.55,0.42,3.45,6.64,7.94,169.84,154.06,15.78,0,0,0,0,69.66,0,69.52,156.91,73.2,0,13.03,24.53,54.38,165.15,"Nodo 3 - Pies inventariados",4.7,3.36,15.75,"5_724_34","IFN3","5_724",34,34,22,14.15,22.8,11.4,408.28,15.05,0.58,71.63,50,0.43,3.89,6.46,7.77,208.27,192.08,16.19,2.95,0,0,0,0,142.42,0,50.93,194.63,91.26,0,17.5,31.03,67.58,207.37,"Nodo 1 - Pies inventariados",7.05,3.4
"715","5_724_23","IFN2","5_724",NA,NA,23,NA,31.52,17.73,10.37,247.02,23.09,55.71,58.47,0.41,3.03,6.13,7.32,118.63,105.7,12.93,0,0,0,0,0,0,85.59,107.87,50.22,0,9.57,19.92,40.89,120.6,"Nodo 3 - Pies inventariados",4.63,3.37,13.1,"5_724_35","IFN3","5_724",35,35,23,31.83,19.1,11.3,286.52,24.62,0.91,60,59.16,0.41,3.21,6.68,7.94,148.83,133.61,15.21,4.74,0,0,0,0,61.24,0,73.5,136.99,63.48,0,10.86,21.24,47.43,143,"Nodo 1 - Pies inventariados",6,4.3
"716","5_724_24","IFN2","5_724",NA,NA,24,NA,125.97,16.35,10.38,209.94,23.87,51.36,63.49,0.41,2.79,6.16,7.35,102.21,89.93,12.28,0,0,0,0,0,0,78.13,93.01,42.73,0,7.65,16.64,34.75,101.77,"Nodo 3 - Pies inventariados",4.6,3.38,11.75,"5_724_36","IFN3","5_724",36,36,24,31.83,14.9,6.7,174.37,26.2,0.56,46.81,44.97,0.44,2.75,3.78,4.65,54.5,48.21,6.29,1.73,0,0,0,0,0,0,39.46,47.79,22.91,0,8.79,22.47,28.86,83.03,"Nodo 1 - Pies inventariados",3.15,NA
"717","5_724_3","IFN2","5_724",NA,NA,3,NA,31.59,20.97,11.87,345.33,16.31,65.88,56.59,0.42,3.51,6.9,8.25,186.08,169.1,16.97,0,0,0,0,73.74,0,68.82,174.06,80.35,0,13.42,24.65,57.16,175.57,"Nodo 3 - Pies inventariados",4.72,3.37,16.25,"5_724_4","IFN3","5_724",4,4,3,31.83,20.55,11.7,331.68,20.67,1.06,64.56,56.93,0.42,3.45,6.82,8.13,176.65,160.14,16.51,5.62,0,0,0,0,70.74,0,69.82,165.16,76.09,0,12.86,23.96,54.9,167.81,"Nodo 1 - Pies inventariados",4.3,3.2
"718","5_724_4","IFN2","5_724",NA,NA,4,NA,31.64,22.29,10.39,390.15,8.12,70.02,46.61,0.45,3.9,5.74,7,181.22,167.24,13.97,0,0,0,0,79.17,0,50.12,169.06,79.46,0,17.88,32.86,64.58,194.78,"Nodo 3 - Pies inventariados",4.79,3.39,17.5,"5_724_5","IFN3","5_724",5,5,4,14.15,23.85,12,446.75,13.21,0.63,74.93,50.31,0.44,4.03,6.78,8.15,238.78,221.24,17.54,3.38,0,0,0,0,158.12,177.89,50.4,222.9,105.12,0,18.91,32.29,73.95,230.27,"Nodo 1 - Pies inventariados",6.35,5
"719","5_724_5","IFN2","5_724",NA,NA,5,NA,31.57,19.88,12.36,310.42,19.49,62.46,62.19,0.41,3.28,7.32,8.7,176.04,158.38,17.66,0,0,0,0,67.81,0,74.09,162.55,75.25,0,11.18,20.91,51.38,158.72,"Nodo 3 - Pies inventariados",4.68,3.36,15.2,"5_724_6","IFN3","5_724",6,6,5,31.83,19.2,11.7,289.53,22.78,0.92,60.32,60.94,0.41,3.21,6.88,8.18,155.83,139.79,16.04,4.96,0,0,0,0,62.41,0,83.58,145.69,66.42,0,10.67,20.64,47.92,145.66,"Nodo 1 - Pies inventariados",4,2.7
"720","5_724_6","IFN2","5_724",NA,NA,6,NA,31.55,18.92,10.36,281.07,21.41,59.43,54.78,0.41,3.24,6.08,7.28,133.57,120.21,13.36,0,0,0,0,58.54,0,70.8,121.42,57.12,0,11.43,22.97,46.52,138.04,"Nodo 3 - Pies inventariados",4.67,3.36,14.25,"5_724_7","IFN3","5_724",7,7,6,31.83,21.5,11.7,363.05,17.33,1.16,67.54,54.42,0.43,3.63,6.72,8.05,192.02,175.29,16.73,6.11,0,0,0,0,76.9,0,66.62,179.53,83.29,0,14.56,26.47,60.09,184.4,"Nodo 1 - Pies inventariados",7.25,4.7
"721","5_724_7","IFN2","5_724",NA,NA,7,NA,14.08,28.7,12.88,646.89,1.07,90.16,44.88,0.45,4.84,7.03,8.56,361.84,343.86,17.98,0,0,0,0,261.89,229.56,42.12,339,163.38,0,29.48,44.71,107.07,344.64,"Nodo 3 - Pies inventariados",4.9,3.38,23.8,"5_724_8","IFN3","5_724",8,8,7,14.15,30.9,13.6,749.91,2.26,1.06,97.08,44.01,0.46,5.16,7.38,8.96,438.94,420.88,18.06,6.21,0,0,0,157.14,296.73,259.95,28.41,414.27,199.98,0,34.37,49.4,124.13,407.87,"Nodo 1 - Pies inventariados",7.1,4.1
"722","5_724_8","IFN2","5_724",NA,NA,8,NA,31.56,19.42,11.86,296.21,20.47,61.01,61.09,0.41,3.23,7.03,8.36,161.47,145.02,16.45,0,0,0,0,63.99,0,83.55,151.02,68.9,0,10.88,20.83,49.03,149.64,"Nodo 3 - Pies inventariados",4.67,3.36,14.75,"5_724_9","IFN3","5_724",9,9,8,31.83,21.2,12.6,352.99,18.48,1.12,66.6,59.43,0.42,3.51,7.32,8.73,202.17,183.55,18.63,6.44,0,0,0,0,129.72,0,70.55,190.37,87.21,0,13.1,23.56,58.43,182.3,"Nodo 1 - Pies inventariados",6.45,4.1
"723","5_724_9","IFN2","5_724",NA,NA,9,NA,31.53,17.94,10.37,252.85,22.29,56.37,57.79,0.41,3.07,6.11,7.31,121.22,108.2,13.02,0,0,0,0,0,0,84.12,110.23,51.41,0,9.88,20.44,41.85,123.58,"Nodo 3 - Pies inventariados",4.64,3.37,13.3,"5_724_10","IFN3","5_724",10,10,9,31.83,20.65,11.7,334.91,19.61,1.07,64.87,56.66,0.42,3.47,6.79,8.1,178.24,161.71,16.54,5.67,0,0,0,0,71.38,0,69.74,166.65,76.83,0,13.03,24.22,55.43,169.52,"Nodo 1 - Pies inventariados",7.35,4.7
"724","5_725_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5_725_15","IFN3","5_725",15,15,0,14.15,31.35,10.1,771.91,8.04,1.09,98.49,32.22,0.46,5.55,5.47,6.69,330.34,321.74,8.61,4.67,0,0,0,0,208.61,231.1,24.81,309.3,152.87,0,46.73,71.87,127.77,399.23,"Nodo 1 - Pies inventariados",NA,NA
"725","5_725_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5_725_16","IFN3","5_725",16,16,0,14.15,28.45,9.8,635.7,13.11,0.9,89.38,34.45,0.45,5.03,5.42,6.6,267.59,257.1,10.49,3.79,0,0,0,0,181.58,0,26.86,246.92,122.16,0,36.8,60.11,105.22,324.28,"Nodo 1 - Pies inventariados",NA,NA
"726","5_725_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5_725_22","IFN3","5_725",22,22,0,14.15,24.4,12.6,467.59,22.12,0.66,76.65,51.64,0.41,4.02,7.44,8.82,262.07,243.14,18.93,3.71,0,0,0,0,168.15,190.01,50.33,246.78,115.52,0,19.27,32.09,77.4,244.28,"Nodo 1 - Pies inventariados",NA,NA
"727","5_725_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5_725_23","IFN3","5_725",23,23,0,14.15,24.3,12.5,463.77,23.44,0.66,76.34,51.44,0.41,4,7.42,8.79,257.94,239.24,18.7,3.65,0,0,0,0,165.96,187.69,50.33,242.73,113.67,0,19.19,32.1,76.76,241.72,"Nodo 1 - Pies inventariados",NA,NA
"728","5_725_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5_725_24","IFN3","5_725",24,24,0,14.15,32.35,13.1,821.94,4.63,1.16,101.63,40.49,0.45,5.43,7.16,8.68,459.38,444.35,15.03,6.5,0,0,0,169.09,304.77,269.07,27,435.2,211.13,0,40.32,57.05,136.05,444.54,"Nodo 1 - Pies inventariados",NA,NA
"729","5_725_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5_725_25","IFN3","5_725",25,25,0,14.15,29.9,12.1,702.15,11.16,0.99,93.93,40.47,0.44,5.06,6.77,8.17,365.59,350.62,14.98,5.17,0,0,0,0,210.36,237.39,27.99,343.84,166.59,0,34.89,52.58,116.22,370.28,"Nodo 1 - Pies inventariados",NA,NA
"730","5_725_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5_725_26","IFN3","5_725",26,26,0,14.15,30.15,13.2,713.94,10.15,1.01,94.72,43.78,0.44,5.01,7.42,8.92,406.6,388.91,17.68,5.75,0,0,0,0,282.48,247.59,28.5,383.22,184.79,0,33.01,48.44,118.17,384.41,"Nodo 1 - Pies inventariados",NA,NA
"731","5_725_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5_725_27","IFN3","5_725",27,27,0,14.15,28.45,13.4,635.7,14,0.9,89.38,47.1,0.43,4.67,7.67,9.18,371.08,351.54,19.54,5.25,0,0,0,0,263.78,230.59,43.92,350.09,167.03,0,27.77,41.9,105.22,341.93,"Nodo 1 - Pies inventariados",NA,NA
"732","5_725_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5_725_28","IFN3","5_725",28,28,0,14.15,31.9,13.4,799.23,5.8,1.13,100.22,42.01,0.45,5.32,7.38,8.93,458.37,441.97,16.4,6.48,0,0,0,166.1,308.01,270.03,27.66,432.45,209.99,0,38.01,53.9,132.29,434.19,"Nodo 1 - Pies inventariados",NA,NA
"733","5_725_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5_725_8","IFN3","5_725",8,8,0,14.15,24.85,12.4,485,18.75,0.69,78.07,49.9,0.42,4.13,7.2,8.59,266.57,248.19,18.38,3.77,0,0,0,0,168.87,190.76,49.97,250.48,117.92,0,20.55,34.03,80.28,252.78,"Nodo 1 - Pies inventariados",NA,NA
"734","5_725_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5_725_9","IFN3","5_725",9,9,0,14.15,24.65,10.6,477.23,20.12,0.68,77.44,43,0.42,4.24,6.11,7.32,222.92,208.76,14.16,3.15,0,0,0,0,158.94,0,46.1,207.48,99.19,0,23.14,40.06,78.99,241.38,"Nodo 1 - Pies inventariados",NA,NA
"735","5_725_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5_725_11","IFN3","5_725",11,11,0,14.15,24.35,13.4,465.68,22.78,0.66,76.5,55.03,0.4,3.94,7.98,9.43,278.43,257.52,20.91,3.94,0,0,0,0,169.61,192.41,52.17,259.43,122.36,0,18.13,29.76,77.08,247.32,"Nodo 1 - Pies inventariados",NA,NA
"736","5_725_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5_725_13","IFN3","5_725",13,13,0,31.83,17.6,9.6,243.28,26.78,0.77,55.29,54.55,0.41,3.05,5.64,6.75,107.92,96.38,11.54,3.44,0,0,0,0,0,0,72.68,99.75,45.79,0,10.05,21.41,40.27,117.52,"Nodo 1 - Pies inventariados",NA,NA
"737","5_725_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5_725_10","IFN3","5_725",10,10,0,14.15,24.4,11.6,467.59,21.46,0.66,76.65,47.54,0.42,4.1,6.78,8.08,240.38,223.84,16.53,3.4,0,0,0,0,162.48,182.66,49.19,225.52,106.36,0,20.75,35.3,77.4,239.81,"Nodo 1 - Pies inventariados",NA,NA
"738","5_725_1","IFN2","5_725",NA,NA,1,NA,31.65,22.64,10.64,402.48,10.8,71.12,47.02,0.48,4.03,5.5,6.78,191.29,176.77,14.52,0,0,0,0,82.05,0,50.42,176.94,83.99,0,18.26,33.06,66.62,201.93,"Nodo 3 - Pies inventariados",4.79,3.14,17.85,"5_725_1","IFN3","5_725",1,1,1,14.15,27.65,13.5,600.45,14.9,0.85,86.87,48.82,0.42,4.53,7.77,9.27,354.79,334.52,20.27,5.02,0,0,0,0,255.85,223.11,45.83,336.85,158.94,0,25.51,39.02,99.39,322.87,"Nodo 1 - Pies inventariados",9.8,6
"739","5_725_10","IFN2","5_725",NA,NA,10,NA,31.59,18.43,9.65,266.88,17.53,57.91,52.34,0.47,3.31,5.12,6.27,118.17,106.27,11.91,0,0,0,0,0,0,70.39,108.73,50.49,0,11.35,23.56,44.17,129.58,"Nodo 3 - Pies inventariados",4.68,3.15,13.75,"5_725_17","IFN3","5_725",17,17,10,14.15,23.05,12.7,417.28,24.1,0.59,72.41,55.1,0.4,3.78,7.57,8.95,237.89,218.7,19.19,3.37,0,0,0,0,151.58,171.63,64.48,222.92,103.91,0,16.37,28.06,69.07,217.41,"Nodo 1 - Pies inventariados",9.3,6.2
"740","5_725_11","IFN2","5_725",NA,NA,11,NA,31.66,23.21,9.65,423.27,8.16,72.93,41.56,0.49,4.23,4.88,6.05,180.86,168.52,12.34,0,0,0,0,83.49,0,46.41,166.39,80.07,0,21.37,39.13,70.06,210.63,"Nodo 3 - Pies inventariados",4.81,3.15,18.4,"5_725_18","IFN3","5_725",18,18,11,14.15,25.65,12.6,516.73,17.33,0.73,80.58,49.12,0.42,4.26,7.28,8.69,287.39,268.69,18.7,4.07,0,0,0,0,176.64,199.87,48.53,270.62,127.66,0,22.1,35.82,85.53,271.11,"Nodo 1 - Pies inventariados",7.25,6.1
"741","5_725_12","IFN2","5_725",NA,NA,12,NA,31.65,22.85,9.65,410.19,9.5,71.8,42.21,0.49,4.16,4.91,6.08,175.65,163.27,12.37,0,0,0,0,81.08,0,47.15,161.56,77.58,0,20.47,37.82,67.89,203.76,"Nodo 3 - Pies inventariados",4.8,3.15,18.05,"5_725_19","IFN3","5_725",19,19,12,14.15,26.6,12.6,555.72,16.55,0.79,83.57,47.37,0.42,4.42,7.26,8.67,307.34,288.96,18.38,4.35,0,0,0,0,183.44,207.69,46.76,289.41,137.29,0,24.41,38.8,91.98,292.49,"Nodo 1 - Pies inventariados",8.55,6.1
"742","5_725_13","IFN2","5_725",NA,NA,13,NA,31.63,21.52,9.14,363.63,13.34,67.6,42.48,0.48,3.93,4.73,5.84,148.58,137.17,11.41,0,0,0,0,71.2,0,48.98,133.96,65.17,0,18.21,35.24,60.19,178.82,"Nodo 3 - Pies inventariados",4.77,3.14,16.75,"5_725_20","IFN3","5_725",20,20,13,14.15,24.8,12.1,483.05,19.44,0.68,77.91,48.79,0.42,4.14,7.04,8.39,258.87,241.21,17.66,3.66,0,0,0,0,168.4,189.85,48.98,240.56,114.61,0,20.89,34.85,79.96,250.31,"Nodo 1 - Pies inventariados",8.05,6.1
