"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","n_descorches","w_descorchado","v_descorchado","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"558","19_568_12","IFN2","19_568",35.58,19.23,7.63,290.53,14.86,60.42,39.68,0.4,2.92,4.59,5.36,104.73,68.57,36.16,0,0,0,94.64,50.73,4.11,12.29,17.7,84.83,0,0,0,"Nodo 3 - Pies inventariados",5.13,2.13,14.1,"19_568_23","IFN3","19_568",23,23,12,31.83,19.7,7,304.81,10.87,61.89,35.53,0.43,3.03,3.99,4.72,100.81,65.98,34.83,0,0,0,87.79,50.6,4.43,12.99,18.93,86.95,"Nodo 1 - Pies mayores",5.6,1.5
"559","19_568_13","IFN2","19_568",142.34,16.36,6.54,210.29,24.77,51.41,39.97,0.38,2.48,4.04,4.66,65.96,42.54,23.42,0,0,0,58.28,32.77,2.48,8.45,11.25,54.94,0,0,0,"Nodo 3 - Pies inventariados",4.96,2.04,11.4,"19_568_25","IFN3","19_568",25,25,13,31.83,15.25,6,182.65,24.42,47.91,39.34,0.4,2.34,3.57,4.15,52.92,33.89,19.03,0,0,0,44.54,26.76,1.98,7.17,9.23,45.15,"Nodo 1 - Pies mayores",3.85,1.5
"560","19_568_14","IFN2","19_568",35.58,20.39,8.18,326.42,11.5,64.05,40.14,0.4,3.09,4.89,5.73,125.43,82.6,42.83,0,0,67.13,115.44,59.91,4.94,14.07,20.83,99.75,0,0,0,"Nodo 3 - Pies inventariados",5.19,2.18,15.2,"19_568_27","IFN3","19_568",27,27,14,31.83,20.6,8,333.29,9.81,64.72,38.83,0.43,3.15,4.6,5.45,125.19,82.45,42.73,0,0,68.06,111.43,60.39,5.1,14.41,21.45,101.36,"Nodo 1 - Pies mayores",5.4,2
"561","19_568_15","IFN2","19_568",35.58,19.33,8.86,293.42,13.81,60.72,45.86,0.39,2.9,5.39,6.3,122.38,80.43,41.94,0,0,61.97,111.11,56.24,4.18,12.43,17.94,90.79,0,0,0,"Nodo 3 - Pies inventariados",5.13,2.36,14.2,"19_568_28","IFN3","19_568",28,28,15,31.83,18.6,8,271.72,12.77,58.43,43.01,0.42,2.84,4.65,5.49,102.8,67.22,35.58,0,0,0,91.5,48.66,3.7,11.37,16.11,79.85,"Nodo 1 - Pies mayores",4.4,1.5
"562","19_568_16","IFN2","19_568",35.58,18.6,7.05,271.82,16.92,58.45,37.87,0.4,2.83,4.25,4.94,90.84,59.22,31.62,0,0,0,78.94,45,3.7,11.38,16.12,76.2,0,0,0,"Nodo 3 - Pies inventariados",5.1,2.05,13.5,"19_568_30","IFN3","19_568",30,30,16,31.83,18.1,8.5,257.3,15.32,56.86,46.96,0.41,2.74,5.03,5.92,103.48,67.63,35.85,0,0,0,94.62,47.69,3.4,10.68,14.92,76.69,"Nodo 1 - Pies mayores",4.6,3.5
"563","19_568_17","IFN2","19_568",159.51,14.52,7.33,165.7,30.57,45.63,50.44,0.36,2.17,4.66,5.35,58.54,37.54,21.01,0,0,0,50.45,27.31,1.7,6.41,8.05,43.48,0,0,0,"Nodo 3 - Pies inventariados",4.82,2.33,9.7,"19_568_32","IFN3","19_568",32,32,17,31.83,15,7.5,176.71,25.01,47.12,50,0.39,2.27,4.56,5.3,63.74,40.98,22.75,0,0,0,54.59,29.67,1.88,6.9,8.81,47.27,"Nodo 1 - Pies mayores",5.3,2.5
"564","19_568_18","IFN2","19_568",35.58,17.72,8.96,246.68,20.67,55.68,50.56,0.37,2.64,5.6,6.49,104.6,68.35,36.26,0,0,0,94.94,47.12,3.18,10.17,14.07,74.53,0,0,0,"Nodo 3 - Pies inventariados",5.02,2.46,12.7,"19_568_33","IFN3","19_568",33,33,18,31.83,19.25,9.5,291.04,11.84,60.48,49.35,0.41,2.9,5.61,6.63,129.91,85.5,44.41,0,0,62.54,120.34,58.19,4.12,12.32,17.74,92.37,"Nodo 1 - Pies mayores",6.55,3
"565","19_568_19","IFN2","19_568",35.58,18.58,8.28,271.19,17.88,58.38,44.56,0.39,2.79,5.08,5.91,106.12,69.44,36.68,0,0,0,97.19,49.61,3.69,11.35,16.07,80.71,0,0,0,"Nodo 3 - Pies inventariados",5.08,2.28,13.5,"19_568_37","IFN3","19_568",37,37,19,31.83,17.25,7,233.71,19.24,54.19,40.58,0.41,2.64,4.13,4.84,78.03,50.59,27.44,0,0,0,67.95,38.21,2.92,9.55,13.04,63.72,"Nodo 1 - Pies mayores",3.75,1
"566","19_568_2","IFN2","19_568",35.58,21.01,8.15,346.84,10.27,66.02,38.76,0.41,3.19,4.84,5.69,132.41,87.37,45.04,0,0,71.02,121.42,63.7,5.43,15.1,22.68,106.91,0,0,0,"Nodo 3 - Pies inventariados",5.21,2.15,15.8,"19_568_2","IFN3","19_568",2,2,2,31.83,20.85,8,341.43,7.66,65.5,38.37,0.43,3.2,4.55,5.41,128.13,84.47,43.67,0,0,69.67,114.05,61.95,5.3,14.82,22.19,104.26,"Nodo 1 - Pies mayores",5.05,2
"567","19_568_3","IFN2","19_568",35.58,21.08,7.54,349.02,9.03,66.23,35.78,0.41,3.22,4.43,5.21,123.56,81.4,42.16,0,0,69.94,111.45,61.14,5.49,15.2,22.88,104.72,0,0,0,"Nodo 3 - Pies inventariados",5.23,2.04,15.85,"19_568_3","IFN3","19_568",3,3,3,31.83,21.35,7.5,358,5.42,67.07,35.13,0.44,3.29,4.2,5.01,125.94,83.03,42.91,0,0,71.58,113.87,62.59,5.71,15.66,23.71,107.67,"Nodo 1 - Pies mayores",5.5,2
"568","19_568_4","IFN2","19_568",35.58,17.85,7.08,250.38,19.78,56.09,39.67,0.39,2.71,4.32,5.01,84.36,54.84,29.52,0,0,0,73.54,41.4,3.26,10.34,14.37,69.36,0,0,0,"Nodo 3 - Pies inventariados",5.05,2.08,12.8,"19_568_4","IFN3","19_568",4,4,4,31.83,18.15,6,258.73,14.49,57.02,33.06,0.43,2.81,3.43,4.03,74.04,48,26.04,0,0,0,62.31,38.68,3.43,10.74,15.04,67.89,"Nodo 1 - Pies mayores",5.35,1
"569","19_568_5","IFN2","19_568",35.58,22.01,8.1,380.48,7.67,69.15,36.79,0.41,3.35,4.76,5.61,143.92,95.27,48.66,0,0,77.55,132.27,69.99,6.28,16.81,25.83,118.91,0,0,0,"Nodo 3 - Pies inventariados",5.26,2.1,16.75,"19_568_5","IFN3","19_568",5,5,5,14.15,22.7,8,404.71,4.85,71.31,35.24,0.44,3.49,4.5,5.37,150.97,100.12,50.85,0,0,82.08,138.34,74.16,6.92,18.05,28.16,127.29,"Nodo 1 - Pies mayores",5.95,2
"570","19_568_6","IFN2","19_568",115.76,26.26,7.31,541.77,0,82.51,27.83,0.44,4.05,4.12,4.9,183.13,122.45,60.68,0,0,102.75,165.59,95.47,10.94,25.32,42.39,174.13,0,0,0,"Nodo 3 - Pies inventariados",5.41,1.81,20.85,"19_568_8","IFN3","19_568",8,8,6,14.15,27.3,7,585.35,0,85.77,25.64,0.46,4.25,3.8,4.56,189.17,126.71,62.46,0,0,107.53,171.58,100.88,12.36,27.7,47.25,188.18,"Nodo 1 - Pies mayores",6.45,1.5
"571","19_568_7","IFN2","19_568",35.58,22.39,7.48,393.57,6.27,70.33,33.41,0.42,3.43,4.34,5.12,137.62,91.03,46.59,0,0,78.38,124.19,69.07,6.62,17.48,27.08,120.26,0,0,0,"Nodo 3 - Pies inventariados",5.29,1.98,17.1,"19_568_9","IFN3","19_568",9,9,7,14.15,23.6,7,437.44,4.23,74.14,29.66,0.45,3.66,3.87,4.62,142.84,94.69,48.15,0,0,85.01,129.55,74.14,7.82,19.76,31.41,133.12,"Nodo 1 - Pies mayores",6.5,1.5
"572","19_568_8","IFN2","19_568",142.34,16.96,7.15,225.8,21.55,53.27,42.15,0.39,2.56,4.39,5.08,77.03,49.9,27.12,0,0,0,66.68,37.32,2.77,9.18,12.43,61.69,0,0,0,"Nodo 3 - Pies inventariados",5.01,2.15,11.95,"19_568_15","IFN3","19_568",15,15,8,31.83,17.65,7.5,244.67,16.93,55.45,42.49,0.41,2.69,4.41,5.18,87.24,56.75,30.49,0,0,0,78.88,41.85,3.14,10.07,13.91,68.97,"Nodo 1 - Pies mayores",5.7,2.5
"573","19_568_9","IFN2","19_568",35.58,19.16,8.86,288.31,15.89,60.19,46.25,0.39,2.87,5.44,6.34,120.28,79.01,41.28,0,0,60.91,109.18,55.19,4.06,12.18,17.51,88.94,0,0,0,"Nodo 3 - Pies inventariados",5.11,2.36,14.05,"19_568_17","IFN3","19_568",17,17,9,31.83,18.55,7.5,270.26,13.63,58.28,40.43,0.42,2.84,4.35,5.13,96.02,62.68,33.34,0,0,0,86.82,46.49,3.67,11.3,15.99,77.45,"Nodo 1 - Pies mayores",4.5,1
"574","19_578_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_578_10","IFN3","19_578",10,7,0,31.83,18.45,9,267.35,8.54,57.96,48.78,0.48,2.87,4.65,5.82,113.54,74.41,39.13,0,0,56.75,103.38,51.45,3.61,11.16,15.75,81.96,"Nodo 1 - Pies mayores",.,.
"575","19_578_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_578_16","IFN3","19_578",16,13,0,14.15,22.95,11,413.67,3.64,72.1,47.93,0.48,3.53,5.7,7.21,210.42,140.71,69.71,0,0,150.97,194.22,92.4,7.16,18.52,29.04,147.13,"Nodo 1 - Pies mayores",.,.
"576","19_578_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_578_17","IFN3","19_578",17,14,0,14.15,24.4,9.5,467.59,2.98,76.65,38.93,0.49,3.8,4.8,6.08,205.24,137.37,67.87,0,0,98.81,190.12,96.07,8.68,21.35,34.48,160.59,"Nodo 1 - Pies mayores",.,.
"577","19_578_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_578_2","IFN3","19_578",2,1,0,31.83,13.2,8.5,136.85,10.67,41.47,64.39,0.48,2.06,4.4,5.5,56.28,35.97,20.31,0,0,0,49.47,24.46,1.26,5.13,6.16,37.01,"Nodo 1 - Pies mayores",.,.
"578","19_578_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_578_20","IFN3","19_578",20,15,0,31.83,20.25,11,322.06,7.52,63.62,54.32,0.47,3.11,5.81,7.3,165.28,109.55,55.73,0,0,71.3,152.56,70.91,4.84,13.85,20.45,110.04,"Nodo 1 - Pies mayores",.,.
"579","19_578_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_578_5","IFN3","19_578",5,2,0,31.83,15.5,9.5,188.69,10.07,48.69,61.29,0.48,2.4,4.98,6.22,85.53,55.43,30.1,0,0,0,76.9,36.8,2.09,7.45,9.66,56,"Nodo 1 - Pies mayores",.,.
"580","19_578_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_578_8","IFN3","19_578",8,5,0,127.32,11.45,8.5,102.97,11.51,35.97,74.24,0.48,1.78,4.42,5.51,42.78,27.07,15.71,0,0,0,37.6,18.11,0.81,3.69,4.13,26.73,"Nodo 1 - Pies mayores",.,.
"581","19_578_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_578_13","IFN3","19_578",13,10,0,14.15,25.1,10.5,494.81,0.92,78.85,41.83,0.49,3.89,5.33,6.77,239,160.66,78.33,0,0,174.12,223.18,108.5,9.49,22.79,37.33,178.12,"Nodo 1 - Pies mayores",.,.
"582","19_578_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_578_14","IFN3","19_578",14,11,0,14.15,28.7,11,646.92,0,90.16,38.33,0.49,4.43,5.6,7.12,323.9,220.06,103.84,0,0,212.65,302.94,148.27,14.46,31.11,54.36,248.2,"Nodo 1 - Pies mayores",.,.
"583","19_578_1","IFN2","19_578",42.87,24.47,12.38,470.43,9.66,76.89,50.59,0.4,3.62,7.45,8.85,267.37,180.12,87.26,0,0,178.09,251.18,113.89,8.77,21.5,34.78,178.93,0,0,0,"Nodo 3 - Pies inventariados",5.97,2.88,18.5,"19_578_1","IFN3","19_578",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"584","19_578_10","IFN2","19_578",65.75,28.08,12.75,619.18,0,88.21,45.4,0.42,4.18,7.4,8.92,358.56,244.07,114.48,0,0,215.6,337.34,155.05,13.5,29.57,51.12,249.24,0,0,0,"Nodo 3 - Pies inventariados",6.13,2.75,21.95,"19_578_18","IFN3","19_578",18,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"585","19_578_11","IFN2","19_578",39.07,18.21,9.27,260.52,17.08,57.22,50.9,0.4,2.74,5.54,6.52,113.99,74.69,39.31,0,0,0,102.55,50.98,3.47,10.83,15.19,80.46,0,0,0,"Nodo 3 - Pies inventariados",5.71,2.77,12.5,"19_578_19","IFN3","19_578",19,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"586","19_578_12","IFN2","19_578",39.07,21.22,9.61,353.62,13.06,66.66,45.3,0.41,3.2,5.67,6.71,158.58,105.12,53.46,0,0,75.71,147.01,72.02,5.6,15.44,23.31,116.37,0,0,0,"Nodo 3 - Pies inventariados",5.87,2.61,15.35,"19_578_21","IFN3","19_578",21,16,12,14.15,24.75,10.5,481.11,2.3,77.75,42.42,0.49,3.83,5.37,6.8,232.61,156.21,76.4,0,0,169.46,217.22,105.33,9.08,22.06,35.89,172.36,"Nodo 1 - Pies mayores",9.4,3.5
"587","19_578_2","IFN2","19_578",65.75,25.9,12.3,526.86,4.07,81.37,47.5,0.41,3.86,7.23,8.65,296.37,200.43,95.95,0,0,191.09,279.99,127.87,10.47,24.52,40.76,203.63,0,0,0,"Nodo 3 - Pies inventariados",6.05,2.8,19.85,"19_578_3","IFN3","19_578",3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"588","19_578_3","IFN2","19_578",39.07,21.24,12.1,354.48,11.68,66.74,56.97,0.4,3.14,7.32,8.67,199.05,132.68,66.37,0,0,134.68,185.31,83.26,5.62,15.48,23.39,127.75,0,0,0,"Nodo 3 - Pies inventariados",5.84,3.1,15.4,"19_578_4","IFN3","19_578",4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"589","19_578_4","IFN2","19_578",154.85,13.48,7.92,142.77,21.88,42.36,58.77,0.4,2.04,4.75,5.55,54.75,34.98,19.76,0,0,0,49.1,24.49,1.35,5.39,6.54,37.77,0,0,0,"Nodo 3 - Pies inventariados",5.43,2.92,8.05,"19_578_6","IFN3","19_578",6,3,4,31.83,12.7,9,126.68,11.1,39.9,70.87,0.48,1.97,4.71,5.87,55.24,35.26,19.99,0,0,0,47.9,23.35,1.12,4.69,5.53,34.69,"Nodo 1 - Pies mayores",4.65,4
"590","19_578_5","IFN2","19_578",156.27,17.56,10.64,242.08,18.1,55.15,60.63,0.39,2.61,6.49,7.63,121.54,79.68,41.85,0,0,0,109.8,51.38,3.09,9.95,13.7,78.11,0,0,0,"Nodo 3 - Pies inventariados",5.66,3.14,11.9,"19_578_7","IFN3","19_578",7,4,5,31.83,21.05,10,348.01,4.23,66.13,47.51,0.49,3.26,5.12,6.47,162.29,107.62,54.67,0,0,75.03,148.4,72.56,5.46,15.15,22.79,115.97,"Nodo 1 - Pies mayores",9.15,2.5
"591","19_578_6","IFN2","19_578",154.85,13.05,7.27,133.66,24.09,40.98,55.72,0.4,1.98,4.36,5.08,47.22,30.04,17.18,0,0,0,40.78,21.66,1.21,4.99,5.96,33.82,0,0,0,"Nodo 3 - Pies inventariados",5.4,2.77,7.65,"19_578_9","IFN3","19_578",9,6,6,31.83,16.4,8,211.24,9.39,51.52,48.78,0.49,2.57,4.09,5.12,80.64,52.26,28.38,0,0,0,71.77,37.29,2.49,8.49,11.32,59.59,"Nodo 1 - Pies mayores",8.75,3.5
"592","19_578_7","IFN2","19_578",39.07,20.64,12.13,334.63,15.78,64.85,58.77,0.39,3.04,7.45,8.79,188.69,125.52,63.16,0,0,75.57,175.96,78.44,5.13,14.48,21.57,119.63,0,0,0,"Nodo 3 - Pies inventariados",5.79,3.13,14.85,"19_578_11","IFN3","19_578",11,8,7,31.83,20.85,11,341.43,6.43,65.5,52.76,0.47,3.2,5.78,7.27,174.86,116.14,58.72,0,0,75.43,161.4,75.43,5.3,14.82,22.19,117.74,"Nodo 1 - Pies mayores",6,2
"593","19_578_8","IFN2","19_578",42.87,25.13,11.15,495.85,7.54,78.94,44.36,0.41,3.76,6.55,7.81,253.85,170.9,82.95,0,0,176.79,234.28,112.83,9.52,22.85,37.44,182.64,0,0,0,"Nodo 3 - Pies inventariados",6.03,2.65,19.1,"19_578_12","IFN3","19_578",12,9,8,14.15,24.8,11.5,483.05,1.62,77.91,46.37,0.48,3.81,5.94,7.54,255.21,171.78,83.42,0,0,176.35,238.04,111.9,9.14,22.17,36.09,179.3,"Nodo 1 - Pies mayores",5.7,3
"594","19_578_9","IFN2","19_578",39.07,20.83,10.88,340.64,14.44,65.43,52.26,0.4,3.1,6.56,7.74,172.68,114.65,58.03,0,0,74.98,159.67,74.75,5.28,14.78,22.12,116.93,0,0,0,"Nodo 3 - Pies inventariados",5.83,2.88,15,"19_578_15","IFN3","19_578",15,12,9,31.83,20.95,11,344.71,5.33,65.82,52.51,0.48,3.22,5.75,7.25,176.48,117.26,59.23,0,0,76.13,162.89,76.2,5.38,14.99,22.49,119.05,"Nodo 1 - Pies mayores",5.95,3
"595","19_582_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_582_17","IFN3","19_582",17,11,0,14.15,32.7,10.5,839.82,0,102.73,32.11,0.47,5.02,5.58,6.9,398.1,272.69,125.42,0,177.98,197.94,371.76,189.85,21.78,42.11,78.37,332.11,"Nodo 1 - Pies mayores",.,.
"596","19_582_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_582_25","IFN3","19_582",25,15,0,14.15,23.1,12,419.1,12.56,72.57,51.95,0.43,3.46,6.89,8.35,231.98,155.52,76.46,0,0,157.94,216.88,98.86,7.31,18.8,29.58,154.55,"Nodo 1 - Pies mayores",.,.
"597","19_582_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_582_1","IFN3","19_582",1,1,0,14.15,26.7,11,559.9,7.63,83.88,41.2,0.45,4.05,6.1,7.45,281.77,190.46,91.31,0,0,191.75,260.07,127.26,11.52,26.31,44.39,209.49,"Nodo 1 - Pies mayores",.,.
"598","19_582_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_582_26","IFN3","19_582",26,16,0,14.15,28,12,615.75,5.14,87.96,42.86,0.44,4.23,6.67,8.18,336.21,228.49,107.72,0,0,210.65,314.33,148.5,13.38,29.38,50.72,241.98,"Nodo 1 - Pies mayores",.,.
"599","19_582_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_582_3","IFN3","19_582",3,2,0,14.15,22.7,11.5,404.71,13.74,71.31,50.66,0.43,3.41,6.6,7.98,215.16,143.92,71.24,0,0,150.31,200.69,92.8,6.92,18.05,28.16,145.94,"Nodo 1 - Pies mayores",.,.
"600","19_582_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_582_31","IFN3","19_582",31,20,0,14.15,26.05,12.5,532.97,9.18,81.84,47.98,0.43,3.9,7.12,8.67,304.4,206.02,98.38,0,0,192.02,286.75,130.73,10.67,24.85,41.43,207.67,"Nodo 1 - Pies mayores",.,.
"601","19_582_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_582_9","IFN3","19_582",9,6,0,14.15,24.95,11.5,488.91,9.94,78.38,46.09,0.44,3.77,6.49,7.9,258.19,173.87,84.33,0,0,178.42,240.83,113.33,9.31,22.48,36.71,181.84,"Nodo 1 - Pies mayores",.,.
"602","19_582_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_582_10","IFN3","19_582",10,7,0,14.15,26.9,11.5,568.32,6.83,84.51,42.75,0.44,4.07,6.4,7.82,298.53,202.11,96.43,0,0,196.36,278.45,132.89,11.8,26.77,45.33,216.78,"Nodo 1 - Pies mayores",.,.
"603","19_582_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_582_29","IFN3","19_582",29,19,0,14.15,27.1,12.5,576.8,6.01,85.14,46.13,0.44,4.07,7.02,8.59,328.51,222.96,105.55,0,0,203.73,309.46,142.12,12.07,27.23,46.28,227.71,"Nodo 1 - Pies mayores",.,.
"604","19_582_1","IFN2","19_582",16.36,30.24,10.51,718.37,0,95.01,34.75,0.38,4.49,6.47,7.61,342.68,233.43,109.25,0,152.69,208.72,320.21,161.02,17.04,35.13,62.96,276.15,0,0,0,"Nodo 3 - Pies inventariados",5.74,2.01,24.5,"19_582_2","IFN3","19_582",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"605","19_582_10","IFN2","19_582",36.82,25.27,10.61,501.41,19.29,79.38,42,0.34,3.68,7.01,8.06,244.62,164.56,80.06,0,0,174.91,228.25,110.77,9.69,23.15,38.03,181.64,0,0,0,"Nodo 3 - Pies inventariados",5.47,2.11,19.8,"19_582_14","IFN3","19_582",14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"606","19_582_11","IFN2","19_582",16.36,28.96,13.37,658.5,2.35,90.97,46.18,0.36,4.19,8.56,10.04,398.67,272.28,126.39,0,147.43,291.02,375.77,170.44,14.87,31.76,55.73,272.8,0,0,0,"Nodo 3 - Pies inventariados",5.66,2.37,23.3,"19_582_15","IFN3","19_582",15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"607","19_582_12","IFN2","19_582",36.82,25.36,12.33,505.24,17.43,79.68,48.62,0.33,3.65,8.23,9.48,285.28,192.65,92.63,0,0,185.01,270.06,122.51,9.81,23.35,38.44,194.11,0,0,0,"Nodo 3 - Pies inventariados",5.46,2.33,19.9,"19_582_16","IFN3","19_582",16,10,12,14.15,26.15,11.5,537.07,8.42,82.15,43.98,0.44,3.95,6.44,7.86,282.68,190.99,91.69,0,0,189.45,263.67,125.17,10.79,25.07,41.88,202.91,"Nodo 1 - Pies mayores",6.25,1.5
"608","19_582_13","IFN2","19_582",16.36,28.71,12.24,647.17,4.49,90.18,42.65,0.36,4.19,7.8,9.14,359.69,245,114.69,0,0,219.66,338.39,158.46,14.47,31.12,54.39,258.44,0,0,0,"Nodo 3 - Pies inventariados",5.66,2.24,23.05,"19_582_18","IFN3","19_582",18,12,13,14.15,29,12,660.52,4.2,91.11,41.38,0.45,4.38,6.64,8.15,359.76,245.11,114.65,0,0,222.04,336.34,159.94,14.94,31.87,55.97,262.71,"Nodo 1 - Pies mayores",5.95,2
"609","19_582_14","IFN2","19_582",155.12,12.48,7.32,122.36,41.59,39.21,58.61,0.31,1.82,5.03,5.65,43.64,27.68,15.96,0,0,0,37.57,19.8,1.06,4.51,5.26,30.63,0,0,0,"Nodo 3 - Pies inventariados",4.73,2.32,7.75,"19_582_19","IFN3","19_582",19,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"610","19_582_15","IFN2","19_582",36.82,26.1,12.3,535.15,15.46,82.01,47.12,0.34,3.76,8.15,9.42,300.85,203.56,97.28,0,0,192.22,284.2,130,10.73,24.96,41.67,207.36,0,0,0,"Nodo 3 - Pies inventariados",5.5,2.3,20.6,"19_582_20","IFN3","19_582",20,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"611","19_582_16","IFN2","19_582",37.25,17.47,11.05,239.61,38.34,54.87,63.27,0.3,2.49,7.77,8.77,124.82,81.88,42.94,0,0,0,115.61,52.01,3.04,9.83,13.51,78.39,0,0,0,"Nodo 3 - Pies inventariados",4.97,2.55,12.5,"19_582_21","IFN3","19_582",21,13,16,31.83,15.1,10.5,179.08,17.33,47.44,69.54,0.42,2.28,6.04,7.27,89.67,58.15,31.52,0,0,0,81.81,37.04,1.92,7.01,8.98,54.95,"Nodo 1 - Pies mayores",2.6,2
"612","19_582_17","IFN2","19_582",36.18,22.97,11.24,414.48,29.43,72.17,48.93,0.31,3.29,7.71,8.77,215.31,144.07,71.25,0,0,152.46,197.95,93.84,7.19,18.56,29.12,148.7,0,0,0,"Nodo 3 - Pies inventariados",5.27,2.24,17.7,"19_582_22","IFN3","19_582",22,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
