"","X","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"2031",2031,"9_1401_2","IFN2","9_1401",NA,NA,2,NA,35.71,14.49,7.81,164.92,12.65,45.52,53.91,0.48,2.71,4.03,5,60.78,53.17,7.61,0,0,0,0,0,0,50.68,54.46,25.26,0,7.1,17.71,27.3,77.36,"Nodo 3 - Pies inventariados",0.99,0.81,13.5,"9_1401_2","IFN3","9_1401",2,2,2,31.83,17.7,14.45,246.08,15.34,0.78,55.61,81.66,0.44,2.88,8.12,9.73,167.27,146.79,20.49,5.32,0,0,0,0,57.19,0,113.93,157.52,69.74,0,7.06,13.52,40.73,131.06,"Nodo 1 - Pies inventariados",4.2,7.45
"2032",2032,"9_1401_20","IFN2","9_1401",NA,NA,20,NA,35.8,18.09,7.33,256.99,2,56.83,40.5,0.52,3.47,3.54,4.5,85.59,77.7,7.89,0,0,0,0,0,0,50.88,77.3,36.92,0,13.81,31.05,42.54,124.31,"Nodo 3 - Pies inventariados",1.09,0.83,17,"9_1401_32","IFN3","9_1401",32,31,20,31.83,21.3,13.86,356.49,2.96,1.13,66.93,65.07,0.47,3.58,7.3,8.91,225.45,203.95,21.49,7.18,0,0,0,0,135.84,0,73.48,213.51,96.91,0,12.19,21.33,59.01,189.43,"Nodo 1 - Pies inventariados",4.3,7.36
"2033",2033,"9_1401_21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1401_33","IFN3","9_1401",33,32,21,127.32,9.22,12.5,66.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.47,6
"2034",2034,"9_1401_22","IFN2","9_1401",NA,NA,22,NA,35.79,17.42,7.83,238.39,2.92,54.73,44.93,0.51,3.3,3.83,4.83,85.57,77.01,8.57,0,0,0,0,0,0,63.6,76.26,36.59,0,11.74,26.49,39.46,114.27,"Nodo 3 - Pies inventariados",1.07,0.83,16.35,"9_1401_34","IFN3","9_1401",34,33,22,31.83,21.31,14.64,356.75,1.83,1.14,66.96,68.67,0.47,3.54,7.7,9.4,238.76,215.48,23.28,7.6,0,0,0,0,138.32,157.67,85.39,223.96,102.38,0,11.62,20.05,59.05,193.11,"Nodo 1 - Pies inventariados",4.96,7.64
"2035",2035,"9_1401_23","IFN2","9_1401",NA,NA,23,NA,35.69,13.82,7.81,150.06,14.34,43.42,56.51,0.48,2.57,4.06,5.03,55.7,48.37,7.33,0,0,0,0,0,0,47.99,49.91,22.98,0,6.23,15.96,24.84,70.02,"Nodo 3 - Pies inventariados",0.970000000000001,0.81,12.85,"9_1401_38","IFN3","9_1401",38,37,23,31.83,16.97,14.73,226.1,16.85,0.72,53.3,86.8,0.43,2.74,8.34,9.97,157.75,137.41,20.34,5.02,0,0,0,0,0,0,119.94,146.66,65.29,0,6.18,12.06,37.42,120.96,"Nodo 1 - Pies inventariados",4.12,7.73
"2036",2036,"9_1401_24","IFN2","9_1401",NA,NA,24,NA,35.78,17.27,7.83,234.17,3.78,54.25,45.32,0.51,3.27,3.84,4.85,84.15,75.62,8.53,0,0,0,0,0,0,62.75,74.98,35.93,0,11.46,25.99,38.76,112.13,"Nodo 3 - Pies inventariados",1.07,0.83,16.2,"9_1401_41","IFN3","9_1401",41,40,24,31.83,20.97,15,345.47,4.1,1.1,65.89,71.52,0.47,3.44,8,9.73,237.8,213.85,23.95,7.57,0,0,0,0,135.54,154.54,88.03,224.3,101.61,0,10.88,18.82,57.18,188.48,"Nodo 1 - Pies inventariados",4.77,8
"2037",2037,"9_1401_25","IFN2","9_1401",NA,NA,25,NA,35.77,17.16,8.32,231.2,5.44,53.9,48.49,0.5,3.21,4.15,5.2,88.66,79.38,9.28,0,0,0,0,0,0,64.39,77.99,37.72,0,10.65,23.87,38.27,110.51,"Nodo 3 - Pies inventariados",1.06,0.82,16.1,"9_1401_43","IFN3","9_1401",43,42,25,31.83,20.58,15.05,332.52,6.27,1.06,64.64,73.12,0.46,3.36,8.12,9.84,230.29,206.46,23.83,7.33,0,0,0,0,131.32,0,90.88,217.75,98.1,0,10.29,17.98,55.04,181.41,"Nodo 1 - Pies inventariados",4.48,7.55
"2038",2038,"9_1401_26","IFN2","9_1401",NA,NA,26,NA,35.68,13.57,7.81,144.53,14.87,42.62,57.59,0.48,2.52,4.07,5.04,53.81,46.59,7.21,0,0,0,0,0,0,46.35,48.22,22.14,0,5.92,15.32,23.92,67.3,"Nodo 3 - Pies inventariados",0.970000000000001,0.81,12.6,"9_1401_44","IFN3","9_1401",44,43,26,31.83,16.48,13.82,213.2,17.57,0.68,51.76,83.87,0.43,2.7,7.81,9.34,139.8,121.58,18.22,4.45,0,0,0,0,0,0,103.7,129.9,57.76,0,6.04,12.17,35.29,111.26,"Nodo 1 - Pies inventariados",3.88,6.82
"2039",2039,"9_1401_27","IFN2","9_1401",NA,NA,27,NA,136.31,11.67,7.32,106.99,17.33,36.67,62.72,0.48,2.18,3.84,4.76,38.09,32.32,5.77,0,0,0,0,0,0,27.26,32.42,15.36,0,4.16,11.86,17.71,49.08,"Nodo 3 - Pies inventariados",0.92,0.82,10.75,"9_1401_45","IFN3","9_1401",45,44,27,31.83,13.57,12.77,144.64,19.5,0.46,42.63,94.12,0.43,2.26,7.23,8.66,90.01,76.24,13.77,2.87,0,0,0,0,0,0,78.25,83.09,36.22,0,3.81,8.7,23.94,72.67,"Nodo 1 - Pies inventariados",2.82,6.27
"2040",2040,"9_1401_28","IFN2","9_1401",NA,NA,28,NA,35.75,16.23,8.31,206.94,8.55,50.99,51.22,0.49,3.02,4.22,5.26,79.99,71.01,8.98,0,0,0,0,0,0,60.15,70.33,33.74,0,9.16,21.15,34.25,98.3,"Nodo 3 - Pies inventariados",1.03,0.81,15.2,"9_1401_46","IFN3","9_1401",46,45,28,31.83,20.04,14.77,315.33,7.33,1,62.95,73.73,0.46,3.29,8,9.68,215.13,192.24,22.89,6.85,0,0,0,0,124.19,0,92.04,200.45,91.34,0,9.73,17.32,52.19,170.58,"Nodo 1 - Pies inventariados",4.84,7.27
"2041",2041,"9_1401_3","IFN2","9_1401",NA,NA,3,NA,35.76,16.34,7.32,209.79,7.8,51.34,44.76,0.5,3.11,3.65,4.59,70.86,63.34,7.53,0,0,0,0,0,0,45.77,63.93,30.09,0,10.47,24.88,34.72,100.17,"Nodo 3 - Pies inventariados",1.04,0.82,15.3,"9_1401_4","IFN3","9_1401",4,4,3,31.83,19.83,13.05,308.93,8.33,0.98,62.31,65.78,0.46,3.35,7.02,8.52,185.37,166.32,19.06,5.9,0,0,0,0,68.5,0,86.25,173.37,79.02,0,10.58,19.55,51.13,160.28,"Nodo 1 - Pies inventariados",4.53,6.55
"2042",2042,"9_1401_4","IFN2","9_1401",NA,NA,4,NA,35.72,14.8,7.81,172,12.04,46.49,52.79,0.49,2.77,4.01,4.99,63.18,55.45,7.73,0,0,0,0,0,0,51.87,56.62,26.35,0,7.52,18.55,28.47,80.88,"Nodo 3 - Pies inventariados",1,0.81,13.8,"9_1401_5","IFN3","9_1401",5,5,4,31.83,17.12,13.73,230.14,16.12,0.73,53.78,80.19,0.44,2.82,7.7,9.24,148.99,130.37,18.62,4.74,0,0,0,0,0,0,108.52,137.8,61.94,0,6.75,13.33,38.09,120.12,"Nodo 1 - Pies inventariados",3.32,6.73
"2043",2043,"9_1401_5","IFN2","9_1401",NA,NA,5,NA,35.8,18.39,7.83,265.68,1.05,57.78,42.57,0.52,3.5,3.79,4.8,94.59,85.84,8.76,0,0,0,0,0,0,51.26,84.31,40.79,0,13.61,29.84,43.98,128.21,"Nodo 3 - Pies inventariados",1.09,0.83,17.3,"9_1401_6","IFN3","9_1401",6,6,5,31.83,22.16,13.18,385.75,0.6,1.23,69.62,59.48,0.48,3.79,6.82,8.38,230.03,209.84,20.19,7.32,0,0,0,0,143.14,0,69.29,214.29,99.7,0,14.21,24.66,63.85,202.42,"Nodo 1 - Pies inventariados",4.86,6.18
"2044",2044,"9_1401_6","IFN2","9_1401",NA,NA,6,NA,35.75,16.08,7.31,203.18,9.29,50.53,45.46,0.5,3.05,3.68,4.62,68.77,61.31,7.45,0,0,0,0,0,0,54.75,58.51,29.13,0,10.02,24.04,33.63,96.82,"Nodo 3 - Pies inventariados",1.03,0.81,15.05,"9_1401_7","IFN3","9_1401",7,7,6,31.83,18.81,13.05,277.95,11.14,0.88,59.1,69.35,0.45,3.17,7.11,8.61,168.15,149.64,18.51,5.35,0,0,0,0,62.14,0,91.92,157.26,71.1,0,9.15,17.4,46.01,143.66,"Nodo 1 - Pies inventariados",3.76,6.55
"2045",2045,"9_1401_7","IFN2","9_1401",NA,NA,7,NA,136.15,10.8,7.32,91.55,18.79,33.92,67.83,0.47,2.02,3.87,4.79,33,27.67,5.33,0,0,0,0,0,0,23.63,28.1,13.15,0,3.36,9.99,15.15,41.64,"Nodo 3 - Pies inventariados",0.9,0.82,9.9,"9_1401_9","IFN3","9_1401",9,9,7,31.83,12.71,12.86,126.91,19.96,0.4,39.93,101.2,0.43,2.11,7.31,8.74,80.37,67.37,13,2.56,0,0,0,0,0,0,71.18,73.68,32.01,0,3.16,7.47,21.01,63.65,"Nodo 1 - Pies inventariados",2.81,6.36
"2046",2046,"9_1401_8","IFN2","9_1401",NA,NA,8,NA,35.76,16.44,7.82,212.37,7.04,51.66,47.54,0.5,3.1,3.91,4.9,76.82,68.52,8.3,0,0,0,0,0,0,58.74,68.41,32.56,0,10.03,23.36,35.15,101.1,"Nodo 3 - Pies inventariados",1.04,0.82,15.4,"9_1401_10","IFN3","9_1401",10,10,8,31.83,19.08,14.27,285.92,9.32,0.91,59.94,74.8,0.45,3.15,7.78,9.4,189.6,168.41,21.19,6.04,0,0,0,0,65.68,0,94.96,179.14,80.02,0,8.78,16.19,47.33,152.3,"Nodo 1 - Pies inventariados",3.68,7.27
"2047",2047,"9_1401_9","IFN2","9_1401",NA,NA,9,NA,35.78,17.17,7.32,231.46,4.62,53.93,42.65,0.51,3.28,3.59,4.54,77.66,69.94,7.72,0,0,0,0,0,0,48.82,70.11,33.23,0,11.97,27.7,38.31,111.21,"Nodo 3 - Pies inventariados",1.07,0.82,16.1,"9_1401_11","IFN3","9_1401",11,11,9,31.83,20.75,13.5,338.24,5.2,1.08,65.2,65.05,0.47,3.5,7.17,8.74,208.89,188.44,20.45,6.65,0,0,0,0,128.21,0,84.03,195.7,89.53,0,11.62,20.76,55.99,177.89,"Nodo 1 - Pies inventariados",4.65,7
"2048",2048,"9_1405_1","IFN2","9_1405",NA,NA,1,NA,33.51,18.34,15.1,264.24,47.69,57.62,82.33,0.28,2.66,10.9,12.4,187,164.68,22.32,0,0,0,0,62,0,112.86,174.57,78.24,0,7.49,13.91,43.74,143.37,"Nodo 3 - Pies inventariados",0.940000000000001,1.6,17.4,"9_1405_1","IFN3","9_1405",1,1,1,31.83,20.22,18.68,321.02,42.54,1.02,63.51,92.41,0.29,2.79,13.24,15,279.52,247.49,32.03,8.9,0,0,0,0,136.06,156.76,114.57,265.29,117.59,0,8.07,13.48,53.14,192.28,"Nodo 1 - Pies inventariados",2.82,5.18
"2049",2049,"9_1405_10","IFN2","9_1405",NA,NA,10,NA,15.14,31.5,15.26,779.17,4.04,98.95,48.43,0.38,4.85,9.52,11.39,512.71,490.52,22.19,0,0,0,168.45,320.05,277.3,41.01,483.46,233.07,0,32.67,45.13,128.97,439.84,"Nodo 3 - Pies inventariados",1.4,1.76,30.1,"9_1405_10","IFN3","9_1405",10,10,10,14.15,36.24,19.77,1031.75,4.6,1.46,113.87,54.55,0.37,5.17,12.36,14.57,871.25,841.89,29.36,12.33,0,0,0,550.22,332.72,286.83,27.04,832.65,400.01,0,38.03,45.57,170.78,654.39,"Nodo 1 - Pies inventariados",6.14,6.27
"2050",2050,"9_1405_11","IFN2","9_1405",NA,NA,11,NA,33.61,20.43,15.11,327.79,40.42,64.18,73.96,0.29,2.99,10.68,12.24,228.27,204.38,23.89,0,0,0,0,129.58,0,92.01,216.57,97.11,0,10.06,17.61,54.26,179.03,"Nodo 3 - Pies inventariados",1.03,1.61,19.4,"9_1405_11","IFN3","9_1405",11,11,11,14.15,23.24,16.5,424.05,39.45,0.6,73,71.01,0.31,3.35,11.47,13.09,317.41,288.75,28.67,4.49,0,0,0,0,225.17,193.75,74.2,299.53,137.19,0,13.22,21.12,70.19,241.73,"Nodo 1 - Pies inventariados",3.84,3
"2051",2051,"9_1405_12","IFN2","9_1405",NA,NA,12,NA,33.66,22.48,15.61,397.06,36.47,70.64,69.41,0.3,3.28,10.93,12.56,281.85,255.74,26.11,0,0,0,0,156.65,178.63,74.52,266.74,121.51,0,12.7,20.95,65.72,220.88,"Nodo 3 - Pies inventariados",1.08,1.61,21.4,"9_1405_12","IFN3","9_1405",12,12,12,14.15,26.73,16.36,561.02,36.62,0.79,83.96,61.23,0.31,3.88,11.26,12.9,407.43,378.85,28.57,5.76,0,0,0,0,266.16,228.66,52.39,387.76,180.01,0,19.55,29.01,92.86,321.43,"Nodo 1 - Pies inventariados",5.33,2.36
"2052",2052,"9_1405_13","IFN2","9_1405",NA,NA,13,NA,33.6,20.36,16.61,325.61,41.53,63.97,81.55,0.29,2.89,11.87,13.52,250.4,223.13,27.27,0,0,0,0,132.94,152.28,105.45,237.47,106.02,0,9.15,15.68,53.9,184.75,"Nodo 3 - Pies inventariados",1.01,1.61,19.35,"9_1405_14","IFN3","9_1405",14,14,13,14.15,24.22,19.36,460.63,38.79,0.65,76.08,79.96,0.3,3.31,13.6,15.45,404.97,368.09,36.88,5.73,0,0,0,0,306.62,215.8,86.58,385.1,174.89,0,12.83,19.23,76.24,283.19,"Nodo 1 - Pies inventariados",4.87,4.36
"2053",2053,"9_1405_14","IFN2","9_1405",NA,NA,14,NA,15.08,25.59,16.63,514.14,27.07,80.38,65.01,0.32,3.7,11.37,13.16,382.35,352.89,29.46,0,0,0,0,255.47,218.81,67.33,363.07,167.67,0,17.1,25.86,85.1,295.73,"Nodo 3 - Pies inventariados",1.19,1.63,24.4,"9_1405_15","IFN3","9_1405",15,15,14,14.15,30.17,20.45,714.67,21.99,1.01,94.77,67.81,0.33,4.14,13.68,15.78,643.21,603.27,39.94,9.1,0,0,0,170.67,462.67,453.8,50.89,609.51,286.63,0,22.3,29.27,118.29,456.49,"Nodo 1 - Pies inventariados",5.77,5.45
"2055",2055,"9_1405_16","IFN2","9_1405",NA,NA,16,NA,15.06,24.39,16.11,467.09,32.29,76.61,66.07,0.31,3.54,11.17,12.87,338.51,310.58,27.94,0,0,0,0,239.96,206.31,69.96,322.9,147.57,0,15.42,24.14,77.31,264.45,"Nodo 3 - Pies inventariados",1.14,1.61,23.25,"9_1405_17","IFN3","9_1405",17,16,16,14.15,29.06,17.77,663.31,27.92,0.94,91.3,61.16,0.33,4.16,11.97,13.8,518.41,486.5,31.91,7.33,0,0,0,0,363.84,259.67,50.01,496.39,231.16,0,22.84,31.71,109.79,395.49,"Nodo 1 - Pies inventariados",5.81,3.27
"2057",2057,"9_1405_18","IFN2","9_1405",NA,NA,18,NA,15.1,26.91,16.17,568.66,18.87,84.53,60.11,0.34,3.98,10.73,12.55,407.56,379.57,27.99,0,0,0,0,268.28,230.27,51.81,384.25,180.35,0,20.13,29.84,94.13,324.44,"Nodo 3 - Pies inventariados",1.26,1.67,25.65,"9_1405_19","IFN3","9_1405",19,17,18,14.15,31.67,18.05,787.63,13.44,1.11,99.49,56.98,0.36,4.6,11.56,13.54,617.22,586.55,30.67,8.73,0,0,0,179.28,411.54,293.79,44.97,588.96,278.69,0,28.51,37.63,130.37,475.2,"Nodo 1 - Pies inventariados",6.02,3.55
"2059",2059,"9_1405_2","IFN2","9_1405",NA,NA,2,NA,15.08,25.33,15.62,503.84,28.62,79.57,61.69,0.32,3.73,10.68,12.37,351.55,324.87,26.68,0,0,0,0,247.62,213.11,65.75,336.35,154.36,0,17.59,27.19,83.4,282.53,"Nodo 3 - Pies inventariados",1.18,1.62,24.15,"9_1405_2","IFN3","9_1405",2,2,2,14.15,29.1,17.27,665.04,26.98,0.94,91.42,59.36,0.33,4.21,11.57,13.36,504.39,474.05,30.34,7.14,0,0,0,0,359.93,258.72,49.84,475.9,225.24,0,23.52,32.86,110.08,391.69,"Nodo 1 - Pies inventariados",4.95,3.27
"2060",2060,"9_1405_20","IFN2","9_1405",NA,NA,20,NA,15.14,31.44,15.25,776.41,5.21,98.78,48.49,0.37,4.83,9.56,11.41,510.69,488.47,22.22,0,0,0,167.78,318.71,276.18,40.95,481.31,232.09,0,32.53,44.99,128.51,438.13,"Nodo 3 - Pies inventariados",1.39,1.75,30.05,"9_1405_21","IFN3","9_1405",21,18,20,14.15,36.64,18.77,1054.15,1.64,1.49,115.1,51.24,0.39,5.35,11.54,13.68,841.78,816.67,25.11,11.91,0,0,0,551.21,324.22,280.82,26.36,807.62,388.03,0,41.04,49.54,174.48,653.08,"Nodo 1 - Pies inventariados",6.59,5.27
"2062",2062,"9_1405_22","IFN2","9_1405",NA,NA,22,NA,15.12,28.67,17.22,645.51,10.59,90.07,60.08,0.35,4.2,11.17,13.15,489.23,458.8,30.42,0,0,0,0,352.81,252.81,50.47,467.92,217.99,0,22.63,31.91,106.85,379.38,"Nodo 3 - Pies inventariados",1.32,1.72,27.35,"9_1405_24","IFN3","9_1405",24,20,22,14.15,34.13,23.23,914.69,7.4,1.29,107.21,68.06,0.36,4.54,14.93,17.43,922.47,876.77,45.7,13.05,0,0,0,520.38,493.74,486.27,46.84,893.67,416.59,0,27.9,33.16,151.4,629.04,"Nodo 1 - Pies inventariados",6.78,7.73
"2063",2063,"9_1405_23","IFN2","9_1405",NA,NA,23,NA,15.15,34.73,17.77,947.37,0,109.11,51.17,0.38,5.12,11.11,13.23,720.29,694.79,25.51,0,0,0,363.93,328.67,284.38,27.41,689.65,330.12,0,37.24,46.92,156.81,571.09,"Nodo 3 - Pies inventariados",1.43,1.77,33.3,"9_1405_25","IFN3","9_1405",25,21,23,14.15,38.43,20.55,1160.13,0,1.64,120.74,53.46,0.38,5.44,12.66,14.99,1010.53,983.64,26.89,14.3,0,0,0,620.75,322.61,280.76,25.87,965.56,467.36,0.26,43.15,49.6,192.03,752.4,"Nodo 1 - Pies inventariados",5.13,4.55
"2065",2065,"9_1405_25","IFN2","9_1405",NA,NA,25,NA,15.13,30.01,16.24,707.17,7.51,94.27,54.11,0.36,4.51,10.34,12.26,500.41,473.85,26.55,0,0,0,156.86,307.85,265,46.22,473.28,225.14,0,27.05,37.75,117.05,406.99,"Nodo 3 - Pies inventariados",1.36,1.74,28.65,"9_1405_27","IFN3","9_1405",27,22,25,14.15,33.86,19.5,900.22,8.7,1.27,106.36,57.6,0.37,4.82,12.37,14.51,757.15,724.43,32.71,10.71,0,0,0,358.57,411.02,294.74,43.05,727.88,344.2,0,31.94,39.86,149.01,565.01,"Nodo 1 - Pies inventariados",5.21,5
"2067",2067,"9_1405_27","IFN2","9_1405",NA,NA,27,NA,15.11,27.33,15.18,586.45,17.98,85.85,55.54,0.34,4.13,9.97,11.72,392.32,367.3,25.02,0,0,0,0,264.93,229.02,49.96,368.42,174.52,0,22.23,33.22,97.07,327.04,"Nodo 3 - Pies inventariados",1.28,1.68,26.05,"9_1405_29","IFN3","9_1405",29,23,27,14.15,30.38,18.77,724.99,20.96,1.03,95.45,61.79,0.34,4.31,12.41,14.38,595.88,561.66,34.22,8.43,0,0,0,168.46,397.58,280.01,48.67,571.69,266.86,0,24.56,32.82,120,444.25,"Nodo 1 - Pies inventariados",4.33,5.27
"2068",2068,"9_1405_28","IFN2","9_1405",NA,NA,28,NA,15.09,26.28,15.66,542.54,22.25,82.57,59.57,0.33,3.91,10.47,12.23,377.2,350.53,26.66,0,0,0,0,256.27,221.03,52.05,356.37,166.55,0,19.43,29.42,89.8,305.21,"Nodo 3 - Pies inventariados",1.23,1.66,25.05,"9_1405_30","IFN3","9_1405",30,24,28,14.15,29.97,17.73,705.55,24.01,1,94.16,59.15,0.34,4.31,11.78,13.64,547.34,516.16,31.18,7.74,0,0,0,161.56,379.82,270.52,48.26,522.91,245.24,0,24.91,34.03,116.78,420.98,"Nodo 1 - Pies inventariados",4.92,3.73
"2070",2070,"9_1405_3","IFN2","9_1405",NA,NA,3,NA,15.07,25.12,15.12,495.74,29.38,78.93,60.19,0.32,3.73,10.33,11.98,334.69,309.36,25.33,0,0,0,0,241.65,208.63,64.68,317.76,146.99,0,17.72,27.73,82.06,274.49,"Nodo 3 - Pies inventariados",1.17,1.62,23.95,"9_1405_3","IFN3","9_1405",3,3,3,14.15,27.3,16.68,585.3,33.37,0.83,85.76,61.11,0.32,3.95,11.38,13.07,432.29,402.93,29.35,6.12,0,0,0,0,275.47,236.39,51.89,408.76,191.45,0,20.37,29.72,96.88,338.42,"Nodo 1 - Pies inventariados",3.35,3.18
"2071",2071,"9_1405_30","IFN2","9_1405",NA,NA,30,NA,15.14,31.75,15.76,791.79,2.84,99.75,49.65,0.38,4.85,9.83,11.75,538.53,515.11,23.43,0,0,0,172.9,329.79,284.27,41.93,511.81,244.74,0,32.43,44.23,131.06,452.46,"Nodo 3 - Pies inventariados",1.4,1.76,30.35,"9_1405_32","IFN3","9_1405",32,25,30,14.15,36.35,18.73,1038.01,3.13,1.47,114.21,51.51,0.38,5.3,11.57,13.7,827.78,802.21,25.56,11.71,0,0,0,541.78,325.25,282.1,26.27,792.48,381.16,0,40.26,48.84,171.81,642.08,"Nodo 1 - Pies inventariados",6,4.73
"2072",2072,"9_1405_31","IFN2","9_1405",NA,NA,31,NA,15.07,24.75,16.62,481.05,30.86,77.75,67.14,0.31,3.57,11.5,13.25,359.25,329.89,29.36,0,0,0,0,245.6,211.03,69.79,340.89,156.74,0,15.62,24.07,79.62,276.05,"Nodo 3 - Pies inventariados",1.15,1.62,23.6,"9_1405_34","IFN3","9_1405",34,27,31,14.15,28.6,18.55,642.57,29.79,0.91,89.86,64.84,0.32,4.02,12.62,14.49,526.33,491.78,34.55,7.45,0,0,0,0,364.46,258.02,51.95,496.55,233.66,0,21.05,29.15,106.36,390.22,"Nodo 1 - Pies inventariados",5,3.55
"2073",2073,"9_1405_32","IFN2","9_1405",NA,NA,32,NA,15.12,28.21,17.22,624.94,11.57,88.62,61.04,0.35,4.13,11.2,13.17,474.7,444.07,30.63,0,0,0,0,346.46,248.18,50.79,453.94,210.99,0,21.66,30.8,103.44,366.89,"Nodo 3 - Pies inventariados",1.31,1.72,26.9,"9_1405_35","IFN3","9_1405",35,28,32,14.15,32.35,19.59,821.69,9.97,1.16,101.62,60.57,0.36,4.59,12.49,14.63,699.36,664.32,35.04,9.89,0,0,0,329.19,426.19,301.16,45.58,675.16,315.64,0,28.06,35.86,136.01,515.57,"Nodo 1 - Pies inventariados",5.45,4.09
"2075",2075,"9_1405_34","IFN2","9_1405",NA,NA,34,NA,15.1,26.33,16.66,544.57,21.43,82.72,63.28,0.33,3.84,11.18,13.02,403.94,374.45,29.5,0,0,0,0,264.2,226.03,64.76,387.48,177.91,0,18.47,27.5,90.14,314.02,"Nodo 3 - Pies inventariados",1.23,1.66,25.1,"9_1405_38","IFN3","9_1405",38,30,34,14.15,29.69,16.82,692.17,26,0.98,93.26,56.65,0.33,4.33,11.2,12.96,508.97,480.4,28.56,7.2,0,0,0,155.68,364.9,263.73,47.67,484.67,228.26,0,25.45,35.41,114.57,403.68,"Nodo 1 - Pies inventariados",4.59,1.82
"2076",2076,"9_1405_35","IFN2","9_1405",NA,NA,35,NA,15.08,25.58,16.63,513.92,27.85,80.36,65,0.31,3.7,11.4,13.18,382.09,352.65,29.44,0,0,0,0,255.28,218.65,67.23,362.75,167.55,0,17.09,25.86,85.06,295.57,"Nodo 3 - Pies inventariados",1.18,1.63,24.4,"9_1405_39","IFN3","9_1405",39,31,35,14.15,28.22,18.45,625.66,32.48,0.89,88.67,65.38,0.31,3.96,12.66,14.5,510.9,476.49,34.41,7.23,0,0,0,0,357.32,252.88,52.59,488.43,226.4,0,20.38,28.47,103.56,378.81,"Nodo 1 - Pies inventariados",3.82,3.45
"2079",2079,"9_1405_38","IFN2","9_1405",NA,NA,38,NA,15.09,26.27,16.15,542.17,23.07,82.54,61.47,0.33,3.86,10.87,12.65,389.43,361.38,28.05,0,0,0,0,259.95,223.71,63.02,366.72,171.7,0,18.88,28.36,89.74,308.69,"Nodo 3 - Pies inventariados",1.22,1.65,25.05,"9_1405_43","IFN3","9_1405",43,33,38,14.15,30.86,18.5,747.87,17.8,1.06,96.94,59.95,0.35,4.42,12.07,14.05,603.9,570.97,32.94,8.54,0,0,0,172.62,403.56,285.41,48.08,578.51,271.29,0,25.97,34.54,123.79,455.59,"Nodo 1 - Pies inventariados",5.81,4
"2080",2080,"9_1405_39","IFN2","9_1405",NA,NA,39,NA,15.11,27.69,16.7,602.19,14.39,86.99,60.31,0.34,4.08,10.94,12.84,444.32,415.04,29.28,0,0,0,0,279.59,239.82,51.08,420.56,197.2,0,21.16,30.63,99.68,348.66,"Nodo 3 - Pies inventariados",1.29,1.7,26.4,"9_1405_44","IFN3","9_1405",44,34,39,14.15,32.17,20.45,812.65,12.29,1.15,101.05,63.59,0.35,4.47,13.21,15.41,724.18,685.97,38.21,10.25,0,0,0,331.06,435.16,480.76,47.65,686.24,325.93,0,26.59,33.71,134.51,520.74,"Nodo 1 - Pies inventariados",5.77,5.45
"2081",2081,"9_1405_4","IFN2","9_1405",NA,NA,4,NA,15.06,24.22,16.11,460.9,33.69,76.1,66.49,0.3,3.51,11.21,12.9,334.23,306.34,27.89,0,0,0,0,238.93,205.53,70.47,318.72,145.55,0,15.15,23.8,76.29,260.79,"Nodo 3 - Pies inventariados",1.12,1.61,23.1,"9_1405_4","IFN3","9_1405",4,4,4,14.15,28.39,18.32,632.86,30.7,0.9,89.18,64.53,0.32,4,12.49,14.33,512.34,478.41,33.92,7.25,0,0,0,0,359.47,254.55,52.12,486.8,227.31,0,20.84,29.08,104.75,381.98,"Nodo 1 - Pies inventariados",5.29,3.82
