"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"3095","9_1617_18","IFN2","9_1617",NA,NA,18,NA,14.15,29.86,15.81,700.23,5.52,93.8,52.94,0.35,4.48,10.29,12.3,482.18,456.8,25.38,0,0,0,154.83,303.8,260.87,45.34,459.33,217.04,0,27.33,38.52,115.9,398.79,"Nodo 3 - Pies inventariados",4.61,3.81,25.25,"9_1617_22","IFN3","9_1617",22,20,18,14.15,33.2,16.82,865.54,5.21,1.22,104.29,50.66,0.38,5,10.39,12.33,625.58,600.73,24.85,8.85,0,0,0,328.93,331.69,286.14,28.49,595.71,285.43,0,34.57,45.27,143.26,508.54,"Nodo 1 - Pies inventariados",7.95,4.82
"3096","9_1617_19","IFN2","9_1617",NA,NA,19,NA,14.15,32.88,19.83,849.3,0,103.31,60.3,0.34,4.6,12.99,15.39,730.16,694.97,35.2,0,0,0,341.85,423.82,299.27,45.37,699.56,330.2,0,29.05,36.67,140.58,536.5,"Nodo 3 - Pies inventariados",4.63,3.83,28.25,"9_1617_23","IFN3","9_1617",23,21,19,14.15,35.5,16.45,989.85,0,1.4,111.53,46.35,0.4,5.43,9.93,11.88,692.08,672.16,19.92,9.79,0,0,0,369.04,313.17,274.59,25.91,656.6,319.37,0,42.38,53.81,163.84,579.4,"Nodo 1 - Pies inventariados",7.25,0.449999999999999
"3097","9_1617_2","IFN2","9_1617",NA,NA,2,NA,31.83,23.32,12.75,427.18,25.54,73.27,54.65,0.32,3.61,8.66,10.26,244,224.68,19.31,0,0,0,0,155.56,175.58,64.03,229.29,106.75,0,16.85,28.68,70.71,222.99,"Nodo 3 - Pies inventariados",4.47,3.75,18.85,"9_1617_2","IFN3","9_1617",2,1,2,14.15,23.38,10.64,429.23,21.05,0.61,73.44,45.5,0.37,3.89,6.65,7.98,202.87,188.41,14.46,2.87,0,0,0,0,144.75,0,48.92,189.32,89.52,0,19.95,35.51,71.05,216.03,"Nodo 1 - Pies inventariados",4.53,1.64
"3098","9_1617_20","IFN2","9_1617",NA,NA,20,NA,31.83,23.43,13.76,431.02,22.8,73.6,58.73,0.32,3.57,9.35,11.05,266.5,244.73,21.77,0,0,0,0,161.12,183.25,66.54,250.82,116.28,0,15.92,26.51,71.34,230.06,"Nodo 3 - Pies inventariados",4.48,3.76,18.95,"9_1617_25","IFN3","9_1617",25,23,20,14.15,24.25,13.09,461.91,19.14,0.65,76.19,53.98,0.36,3.85,8.32,9.84,269.69,249.54,20.15,3.82,0,0,0,0,168.36,191.1,51.76,252.89,118.56,0,18.31,30.3,76.46,243.63,"Nodo 1 - Pies inventariados",5.3,3.09
"3099","9_1617_21","IFN2","9_1617",NA,NA,21,NA,14.15,28.37,16.29,632.26,10.22,89.14,57.42,0.34,4.18,10.82,12.82,452.86,425.08,27.78,0,0,0,0,287.37,246.59,49.69,429.47,201.97,0,23.13,33.25,104.65,363,"Nodo 3 - Pies inventariados",4.57,3.79,23.8,"9_1617_26","IFN3","9_1617",26,24,21,14.15,30.27,14.68,719.74,9.88,1.02,95.1,48.5,0.38,4.72,9.11,10.83,457.81,436.08,21.73,6.48,0,0,0,155.21,300.34,259.91,42.98,435.81,207.2,0,30.33,43.23,119.13,399.89,"Nodo 1 - Pies inventariados",6.47,2.18
"3100","9_1617_22","IFN2","9_1617",NA,NA,22,NA,14.15,28.39,14.29,632.97,9.33,89.19,50.34,0.35,4.36,9.32,11.17,395.3,373.28,22.02,0,0,0,0,270.62,235.34,46.25,369.02,177.36,0,26.06,38.72,104.77,346.91,"Nodo 3 - Pies inventariados",4.59,3.79,23.8,"9_1617_27","IFN3","9_1617",27,25,22,14.15,30.97,14.23,753.43,8.82,1.07,97.3,45.94,0.38,4.88,8.76,10.45,462.12,442.36,19.76,6.54,0,0,0,160.05,304.81,265.34,28.65,439.45,210.18,0,33.22,47.14,124.71,415.25,"Nodo 1 - Pies inventariados",7.17,3.73
"3101","9_1617_23","IFN2","9_1617",NA,NA,23,NA,31.83,25.04,7.76,492.38,17.01,78.66,30.99,0.39,4.43,4.7,6.06,165.6,157.66,7.95,0,0,0,0,88.99,0,27.1,147.75,74.91,0,31.98,59.41,81.5,247.8,"Nodo 3 - Pies inventariados",4.64,3.76,20.4,"9_1617_28","IFN3","9_1617",28,888,23,31.83,20.4,0.36,326.85,33.42,1.04,64.09,1.78,1,5.14,0,0.27,4.63,4.9,-0.27,0.15,0,0,0,0,0,0,0,0,2.33,0,285.62,1290.34,54.1,1632.39,"Nodo 1 - Pies inventariados",0,NA
"3102","9_1617_24","IFN2","9_1617",NA,NA,24,NA,31.83,24.1,13.77,456.3,18.58,75.72,57.14,0.33,3.69,9.23,10.96,281.22,259.37,21.85,0,0,0,0,170.05,193.09,63.66,264.92,123.24,0,17.2,28.19,75.53,244.15,"Nodo 3 - Pies inventariados",4.5,3.77,19.6,"9_1617_29","IFN3","9_1617",29,26,24,14.15,25.61,16.82,515.04,16.38,0.73,80.45,65.68,0.35,3.79,10.85,12.7,387.44,357.46,29.98,5.48,0,0,0,0,256.7,220.13,67.27,368.94,169.84,0,16.97,25.58,85.25,297.64,"Nodo 1 - Pies inventariados",6.01,6.82
"3103","9_1617_25","IFN2","9_1617",NA,NA,25,NA,14.15,28.44,14.3,635.45,8.43,89.36,50.27,0.35,4.38,9.29,11.15,396.95,374.94,22.01,0,0,0,0,271.81,236.34,45.77,370.72,178.15,0,26.19,38.87,105.18,348.38,"Nodo 3 - Pies inventariados",4.59,3.8,23.85,"9_1617_30","IFN3","9_1617",30,27,25,14.15,29.58,15.41,687.3,12.89,0.97,92.93,52.09,0.37,4.52,9.72,11.48,461.47,437.06,24.42,6.53,0,0,0,0,296.01,254.98,45.23,436.21,207.66,0,27.26,38.87,113.76,387.55,"Nodo 1 - Pies inventariados",5.73,4.91
"3104","9_1617_26","IFN2","9_1617",NA,NA,26,NA,31.83,23.59,13.77,437.08,20.03,74.11,58.37,0.33,3.61,9.28,10.99,270.21,248.39,21.82,0,0,0,0,163.39,185.52,65.98,254.5,118.02,0,16.22,26.9,72.35,233.48,"Nodo 3 - Pies inventariados",4.49,3.77,19.1,"9_1617_32","IFN3","9_1617",32,29,26,14.15,24.26,14.45,462.32,18.49,0.65,76.22,59.58,0.36,3.75,9.26,10.9,299.36,275.78,23.58,4.24,0,0,0,0,226.88,197.61,65.72,281.9,131.03,0,16.77,27.05,76.52,251.38,"Nodo 1 - Pies inventariados",5.16,4.45
"3105","9_1617_27","IFN2","9_1617",NA,NA,27,NA,31.83,19.65,13.19,303.18,48.48,61.72,67.15,0.27,2.92,9.64,11.08,184.35,165.07,19.28,0,0,0,0,67.6,0,88.73,171.85,78.43,0,10.21,18.9,50.18,157.72,"Nodo 3 - Pies inventariados",4.3,3.69,15.35,"9_1617_35","IFN3","9_1617",35,888,27,31.83,15.35,0.86,185.06,43.06,0.59,48.22,5.63,0.99,3.85,0.01,0.66,6.77,6.6,0.17,0.22,0,0,0,0,0,0,0,0,3.13,0,60.17,254.65,30.63,348.58,"Nodo 1 - Pies inventariados",0,NA
"3106","9_1617_28","IFN2","9_1617",NA,NA,28,NA,136.99,13.87,10.75,151.13,57.86,43.58,77.5,0.27,2.14,7.88,9.13,78.28,67.05,11.23,0,0,0,0,0,0,66.09,70.76,31.86,0,4.72,11.13,25.01,72.73,"Nodo 3 - Pies inventariados",4.17,3.75,9.7,"9_1617_37","IFN3","9_1617",37,888,28,127.32,9.7,0.64,73.9,44.1,0.94,30.47,6.56,1,2.44,0,0.49,2.11,1.94,0.17,0.27,0,0,0,0,0,0,0,0,0.92,0,22.49,131.98,12.23,167.63,"Nodo 1 - Pies inventariados",0,NA
"3107","9_1617_29","IFN2","9_1617",NA,NA,29,NA,31.83,21.18,15.2,352.45,43.21,66.55,71.73,0.27,3.05,11.09,12.71,245.53,221.02,24.52,0,0,0,0,138.79,158.26,88.72,230.8,105.01,0,11.05,18.95,58.34,193.35,"Nodo 3 - Pies inventariados",4.33,3.7,16.85,"9_1617_39","IFN3","9_1617",39,34,29,31.83,21.02,13.41,347.03,32.32,1.1,66.04,63.79,0.33,3.25,8.96,10.42,212.4,192.04,20.36,6.76,0,0,0,0,130.8,0,73.13,198,91.24,0,12.11,21.52,57.44,182.31,"Nodo 1 - Pies inventariados",4.17,1.91
"3108","9_1617_3","IFN2","9_1617",NA,NA,3,NA,31.83,22.99,13.73,415.08,29.58,72.22,59.73,0.31,3.47,9.53,11.17,256.84,235.2,21.64,0,0,0,0,155.94,176.59,68.12,241.33,111.75,0,15.15,25.5,68.7,221.1,"Nodo 3 - Pies inventariados",4.44,3.73,18.55,"9_1617_5","IFN3","9_1617",5,4,3,14.15,22.88,12.91,410.99,22.24,0.58,71.87,56.43,0.36,3.62,8.29,9.78,238.61,218.95,19.67,3.38,0,0,0,0,150.54,170.4,65.95,223.94,104.03,0,15.79,27.08,68.03,214.93,"Nodo 1 - Pies inventariados",4.33,2.91
"3109","9_1617_30","IFN2","9_1617",NA,NA,30,NA,127.32,16.67,12.21,218.35,55.08,52.38,73.24,0.26,2.5,9.01,10.35,125.6,110.04,15.56,0,0,0,0,0,0,96.85,116.24,52.28,0,6.98,14.4,36.14,109.8,"Nodo 3 - Pies inventariados",4.22,3.71,12.45,"9_1617_40","IFN3","9_1617",40,35,30,31.83,16.41,12.68,211.53,41.76,0.67,51.56,77.28,0.31,2.54,8.7,10.04,126.88,110.71,16.18,4.04,0,0,0,0,0,0,97.04,116.58,52.6,0,6.46,13.32,35.01,107.39,"Nodo 1 - Pies inventariados",3.96,4.18
"3110","9_1617_31","IFN2","9_1617",NA,NA,31,NA,31.83,19.7,14.2,304.69,47.51,61.88,72.08,0.27,2.87,10.42,11.93,199.93,178.5,21.43,0,0,0,0,69.55,0,91.85,188.12,84.81,0,9.62,17.46,50.43,162.33,"Nodo 3 - Pies inventariados",4.3,3.7,15.4,"9_1617_43","IFN3","9_1617",43,38,31,31.83,20.33,13.68,324.46,34.46,1.03,63.85,67.31,0.33,3.11,9.22,10.69,203.86,183.2,20.66,6.49,0,0,0,0,123.7,0,86.64,190.47,87.04,0,10.84,19.53,53.71,171.12,"Nodo 1 - Pies inventariados",4.93,3.18
"3111","9_1617_32","IFN2","9_1617",NA,NA,32,NA,14.15,27.73,14.29,603.74,11.12,87.1,51.53,0.34,4.25,9.37,11.21,378.33,355.96,22.37,0,0,0,0,262.82,228.53,47.09,353.11,169.13,0,24.43,36.77,99.93,330.26,"Nodo 3 - Pies inventariados",4.58,3.79,23.15,"9_1617_44","IFN3","9_1617",44,39,32,14.15,27.95,13.59,613.66,13.86,0.87,87.81,48.62,0.37,4.42,8.5,10.1,364.53,344.18,20.35,5.16,0,0,0,0,259.12,226.61,45.47,343.85,163.53,0,26.13,39.66,101.57,330.89,"Nodo 1 - Pies inventariados",4.8,3.09
"3112","9_1617_33","IFN2","9_1617",NA,NA,33,NA,14.15,30.88,16.32,748.79,2.4,97,52.86,0.35,4.6,10.55,12.62,530.42,504.38,26.05,0,0,0,166.31,378.6,275.65,44.44,503.79,239.65,0,29.11,39.96,123.94,432.66,"Nodo 3 - Pies inventariados",4.63,3.82,26.25,"9_1617_45","IFN3","9_1617",45,40,33,14.15,33.46,14.95,879.1,2.73,1.24,105.11,44.7,0.4,5.25,9.03,10.83,561.32,542.53,18.79,7.94,0,0,0,187.81,316.56,276.19,26.94,528.13,257.78,0,39.25,52.73,145.51,495.26,"Nodo 1 - Pies inventariados",7.21,2.45
"3113","9_1617_34","IFN2","9_1617",NA,NA,34,NA,31.83,18.57,13.7,270.77,50.35,58.33,73.79,0.26,2.72,10.09,11.56,172.76,153.09,19.67,0,0,0,0,61.6,0,104.5,159.58,72.74,0,8.45,15.98,44.82,141.99,"Nodo 3 - Pies inventariados",4.27,3.7,14.3,"9_1617_47","IFN3","9_1617",47,42,34,31.83,18.05,13.45,255.86,37.27,0.81,56.7,74.54,0.32,2.76,9.14,10.57,160.88,142.06,18.82,5.12,0,0,0,0,58.06,0,106.65,150.35,67.5,0,7.95,15.33,42.35,133.13,"Nodo 1 - Pies inventariados",3.75,3.45
"3114","9_1617_35","IFN2","9_1617",NA,NA,35,NA,31.83,17.49,12.71,240.39,52.82,54.96,72.63,0.26,2.61,9.35,10.74,143.08,126.06,17.02,0,0,0,0,0,0,106.15,131.63,59.9,0,7.68,15.29,39.79,122.66,"Nodo 3 - Pies inventariados",4.24,3.71,13.25,"9_1617_48","IFN3","9_1617",48,43,35,31.83,15.87,10.82,197.87,42.43,0.63,49.87,68.16,0.32,2.55,7.32,8.54,101.05,88.34,12.71,3.22,0,0,0,0,0,0,77.23,90.8,41.97,0,6.8,14.86,32.75,96.39,"Nodo 1 - Pies inventariados",2.62,1.82
"3115","9_1617_36","IFN2","9_1617",NA,NA,36,NA,31.83,19.05,11.7,284.92,49.44,59.84,61.41,0.28,2.92,8.46,9.81,153.48,137.52,15.96,0,0,0,0,61.46,0,84.79,143.46,65.34,0,10.45,20.28,47.16,143.23,"Nodo 3 - Pies inventariados",4.3,3.7,14.75,"9_1617_49","IFN3","9_1617",49,44,36,31.83,18.41,12.18,266.16,36.42,0.85,57.83,66.17,0.33,2.9,8.18,9.52,150.39,133.8,16.59,4.79,0,0,0,0,58.56,0,90.28,140.45,63.57,0,9.17,17.96,44.05,134.76,"Nodo 1 - Pies inventariados",3.66,4.18
"3116","9_1617_37","IFN2","9_1617",NA,NA,37,NA,31.83,21.73,13.71,370.74,38.54,68.26,63.08,0.29,3.24,9.77,11.33,230.97,209.69,21.28,0,0,0,0,140.2,0,71.96,216.7,99.63,0,12.99,22.57,61.37,196.56,"Nodo 3 - Pies inventariados",4.38,3.71,17.35,"9_1617_50","IFN3","9_1617",50,45,37,31.83,22.46,13.55,396.13,26.36,1.26,70.55,60.31,0.35,3.49,8.87,10.38,242.54,221.44,21.1,7.72,0,0,0,0,148.28,168.17,69.05,225,105.21,0,14.38,24.6,65.57,209.77,"Nodo 1 - Pies inventariados",5.11,3.55
"3117","9_1617_38","IFN2","9_1617",NA,NA,38,NA,31.83,21.56,13.7,365.14,40.89,67.74,63.53,0.28,3.21,9.83,11.37,227.63,206.42,21.21,0,0,0,0,138.16,0,72.82,216.13,98.08,0,12.73,22.21,60.44,193.46,"Nodo 3 - Pies inventariados",4.36,3.7,17.2,"9_1617_51","IFN3","9_1617",51,46,38,31.83,21.64,14.64,367.91,30.02,1.17,67.99,67.63,0.33,3.27,9.78,11.35,245.64,222.22,23.42,7.82,0,0,0,0,142.31,162.21,74.2,230.42,105.59,0,12.12,20.74,60.9,199.35,"Nodo 1 - Pies inventariados",4.44,4.64
"3118","9_1617_39","IFN2","9_1617",NA,NA,39,NA,31.83,22.93,13.73,413.02,30.9,72.04,59.85,0.3,3.46,9.57,11.19,255.56,233.94,21.62,0,0,0,0,155.15,175.98,68.5,240.05,111.15,0,15.05,25.37,68.36,219.93,"Nodo 3 - Pies inventariados",4.43,3.73,18.5,"9_1617_53","IFN3","9_1617",53,48,39,14.15,23.04,13.64,416.87,21.66,0.59,72.38,59.19,0.36,3.6,8.79,10.33,256.01,234.59,21.42,3.62,0,0,0,0,155.98,177.04,67.47,242.16,111.46,0,15.33,25.82,69,221.62,"Nodo 1 - Pies inventariados",4.54,3.64
"3119","9_1617_4","IFN2","9_1617",NA,NA,4,NA,14.15,27.63,13.78,599.39,11.97,86.79,49.89,0.34,4.28,9.03,10.82,361.94,340.9,21.04,0,0,0,0,258.37,225.05,46.56,341.13,161.98,0,24.98,38.03,99.21,324.2,"Nodo 3 - Pies inventariados",4.58,3.78,23.05,"9_1617_6","IFN3","9_1617",6,5,4,14.15,30.04,12.27,708.91,10.9,1,94.38,40.85,0.39,4.91,7.5,9.01,374.34,359.04,15.3,5.3,0,0,0,0,212.03,239.59,28.03,352.55,170.59,0,34.9,52.28,117.34,375.11,"Nodo 1 - Pies inventariados",6.99,2.27
"3120","9_1617_40","IFN2","9_1617",NA,NA,40,NA,31.83,23.26,13.74,424.75,26.89,73.06,59.08,0.31,3.52,9.46,11.12,262.56,240.85,21.71,0,0,0,0,158.71,180.53,67.36,246.85,114.44,0,15.62,26.13,70.31,226.5,"Nodo 3 - Pies inventariados",4.46,3.74,18.8,"9_1617_54","IFN3","9_1617",54,49,40,14.15,22.64,12.82,402.42,23.4,0.57,71.11,56.63,0.36,3.59,8.26,9.73,232.3,212.87,19.43,3.29,0,0,0,0,147.63,166.75,66.12,219.3,101.14,0,15.44,26.68,66.61,209.87,"Nodo 1 - Pies inventariados",3.84,2.82
"3121","9_1617_41","IFN2","9_1617",NA,NA,41,NA,31.83,23.11,12.73,419.32,28.25,72.59,55.11,0.31,3.57,8.73,10.31,239.64,220.36,19.28,0,0,0,0,152.76,172.67,64.45,225.04,104.7,0,16.44,28.12,69.41,218.67,"Nodo 3 - Pies inventariados",4.46,3.73,18.65,"9_1617_59","IFN3","9_1617",59,54,41,14.15,23.62,12.82,438.34,20.43,0.62,74.22,54.26,0.36,3.76,8.17,9.66,251.37,231.87,19.5,3.56,0,0,0,0,159.75,180.44,52.34,237.3,110.17,0,17.36,29.31,72.55,229.4,"Nodo 1 - Pies inventariados",4.97,3.82
"3122","9_1617_42","IFN2","9_1617",NA,NA,42,NA,31.83,23.37,13.25,429.09,24.17,73.43,56.69,0.32,3.59,9.01,10.66,255.19,234.66,20.53,0,0,0,0,158.24,179.39,64.8,238.68,111.49,0,16.37,27.55,71.02,226.44,"Nodo 3 - Pies inventariados",4.47,3.75,18.9,"9_1617_60","IFN3","9_1617",60,55,42,14.15,23.81,13.68,445.29,19.8,0.63,74.8,57.46,0.36,3.73,8.76,10.32,273.03,251.42,21.61,3.86,0,0,0,0,165.68,188.26,64.53,258.97,119.46,0,16.73,27.66,73.71,237.55,"Nodo 1 - Pies inventariados",4.91,4.18
"3123","9_1617_43","IFN2","9_1617",NA,NA,43,NA,31.83,20.22,12.69,321.14,46.48,63.53,62.77,0.28,3.04,9.18,10.62,186.7,168.21,18.49,0,0,0,0,70.32,0,73.43,174.86,79.92,0,11.43,21.05,53.15,165.57,"Nodo 3 - Pies inventariados",4.32,3.69,15.9,"9_1617_62","IFN3","9_1617",62,57,43,31.83,19.25,14.73,291.08,35.5,0.93,60.48,76.5,0.32,2.88,10.03,11.56,199.17,176.91,22.26,6.34,0,0,0,0,67.22,0,104.98,185.17,84.06,0,8.74,15.92,48.18,156.9,"Nodo 1 - Pies inventariados",3.35,5.73
"3124","9_1617_44","IFN2","9_1617",NA,NA,44,NA,14.15,28.85,14.3,653.81,7.5,90.64,49.57,0.35,4.45,9.26,11.13,407.61,385.86,21.76,0,0,0,0,277.15,241.01,44.71,384.37,183.33,0,27.23,40.09,108.22,358.87,"Nodo 3 - Pies inventariados",4.6,3.8,24.25,"9_1617_63","IFN3","9_1617",63,58,44,14.15,29.83,15.14,698.75,11.9,0.99,93.71,50.75,0.37,4.59,9.5,11.24,459.9,436.47,23.43,6.51,0,0,0,0,297.66,256.74,44.18,436.98,207.38,0,28.34,40.4,115.66,391.78,"Nodo 1 - Pies inventariados",5.58,4.64
"3125","9_1617_45","IFN2","9_1617",NA,NA,45,NA,31.83,18.31,14.2,263.18,51.21,57.51,77.58,0.26,2.66,10.52,12.01,174.73,154.25,20.48,0,0,0,0,60.79,0,108.25,164.46,73.29,0,7.87,14.86,43.56,139.58,"Nodo 3 - Pies inventariados",4.26,3.7,14.05,"9_1617_65","IFN3","9_1617",65,60,45,31.83,16.48,13.14,213.35,41.08,0.68,51.78,79.7,0.31,2.53,9.02,10.4,132.68,115.66,17.03,4.22,0,0,0,0,0,0,100.55,124.75,54.95,0,6.33,12.91,35.31,109.5,"Nodo 1 - Pies inventariados",2.43,2.64
"3126","9_1617_46","IFN2","9_1617",NA,NA,46,NA,31.83,22.82,14.22,408.99,32.22,71.69,62.32,0.3,3.4,9.99,11.64,262.83,240.03,22.8,0,0,0,0,155.31,176.79,70.21,247.64,114.05,0,14.38,24.09,67.7,220.22,"Nodo 3 - Pies inventariados",4.42,3.72,18.4,"9_1617_66","IFN3","9_1617",66,61,46,14.15,22.61,12.95,401.54,23.97,0.57,71.03,57.29,0.35,3.57,8.37,9.85,234.41,214.67,19.74,3.32,0,0,0,0,147.35,167.19,66.41,220.59,102,0,15.25,26.29,66.46,210,"Nodo 1 - Pies inventariados",4.21,2.45
"3127","9_1617_47","IFN2","9_1617",NA,NA,47,NA,31.83,26.25,13.78,541.26,13.65,82.47,52.5,0.34,4.05,9.08,10.86,329.44,307.86,21.58,0,0,0,0,243.1,211.73,49.68,310.52,146.28,0,21.72,33.99,89.59,291.58,"Nodo 3 - Pies inventariados",4.55,3.78,21.7,"9_1617_68","IFN3","9_1617",68,63,47,14.15,26.82,12.91,564.85,15.58,0.8,84.25,48.14,0.37,4.29,8.08,9.61,320.01,300.92,19.09,4.53,0,0,0,0,186.28,211.35,46.42,300.32,142.98,0,24.43,38.42,93.5,299.31,"Nodo 1 - Pies inventariados",5.12,2.91
"3128","9_1617_48","IFN2","9_1617",NA,NA,48,NA,31.83,17.23,13.71,233.04,54.34,54.12,79.58,0.26,2.51,10.2,11.64,150.5,131.83,18.67,0,0,0,0,0,0,109.52,139.06,62.64,0,6.87,13.54,38.57,121.63,"Nodo 3 - Pies inventariados",4.23,3.71,13,"9_1617_69","IFN3","9_1617",69,64,48,31.83,17.18,13.73,231.75,39.64,0.74,53.97,79.91,0.31,2.61,9.42,10.85,149.95,131.29,18.67,4.77,0,0,0,0,0,0,109.22,138.7,62.38,0,6.81,13.44,38.36,120.99,"Nodo 1 - Pies inventariados",4.18,3.73
"3129","9_1617_49","IFN2","9_1617",NA,NA,49,NA,14.15,32.82,14.32,845.91,1.2,103.1,43.62,0.37,5.11,9.06,10.98,517.58,499.75,17.82,0,0,0,178.5,313.42,274.45,27.01,488.51,237.45,0,38.72,53.16,140.02,469.34,"Nodo 3 - Pies inventariados",4.67,3.82,28.15,"9_1617_71","IFN3","9_1617",71,66,49,14.15,34.6,14.14,940.08,1.4,1.33,108.69,40.86,0.4,5.53,8.44,10.17,563.06,548.43,14.64,7.97,0,0,0,195.83,297.25,263.95,25.26,532.42,260.58,0,45.26,60.57,155.6,522.01,"Nodo 1 - Pies inventariados",6.45,3.64
"3130","9_1617_5","IFN2","9_1617",NA,NA,5,NA,31.83,21.49,15.7,362.75,42.05,67.52,73.04,0.27,3.07,11.45,13.11,260.85,234.98,25.87,0,0,0,0,144.33,164.76,88.7,244.4,111.65,0,11.16,18.84,60.04,201.7,"Nodo 3 - Pies inventariados",4.34,3.7,17.15,"9_1617_7","IFN3","9_1617",7,6,5,31.83,21.75,13.73,371.48,28.84,1.18,68.32,63.12,0.34,3.35,9.08,10.59,231.78,210.44,21.34,7.38,0,0,0,0,140.72,0,72.35,217.74,99.99,0,13.01,22.58,61.49,197.06,"Nodo 1 - Pies inventariados",4.6,1.73
"3131","9_1617_50","IFN2","9_1617",NA,NA,50,NA,31.83,20.34,11.19,325.04,45.45,63.91,55.02,0.29,3.17,7.96,9.32,165.55,150.14,15.41,0,0,0,0,68.57,0,68.77,152.89,71.34,0,13.02,24.66,53.8,162.82,"Nodo 3 - Pies inventariados",4.34,3.69,16,"9_1617_72","IFN3","9_1617",72,67,50,31.83,18.02,11.23,255.12,38.09,0.81,56.62,62.29,0.33,2.88,7.52,8.78,132.81,118.21,14.6,4.23,0,0,0,0,0,0,88.43,122.92,56.16,0,9.31,18.83,42.23,126.54,"Nodo 1 - Pies inventariados",2.02,3.73
"3132","9_1617_51","IFN2","9_1617",NA,NA,51,NA,31.83,21.62,13.2,367.22,39.72,67.93,61.05,0.29,3.25,9.41,10.93,220.16,200.06,20.09,0,0,0,0,137.03,0,71.33,205.33,95.06,0,13.27,23.32,60.78,192.42,"Nodo 3 - Pies inventariados",4.37,3.7,17.25,"9_1617_75","IFN3","9_1617",75,70,51,31.83,22.47,12.32,396.7,25.1,1.26,70.61,54.81,0.35,3.59,7.95,9.38,219.91,201.66,18.25,7,0,0,0,0,142.87,0,65.74,204.79,95.82,0,15.69,27.49,65.66,204.67,"Nodo 1 - Pies inventariados",5.22,2.82
"3133","9_1617_6","IFN2","9_1617",NA,NA,6,NA,31.83,23.43,14.27,431.09,21.42,73.6,60.89,0.32,3.54,9.69,11.44,276.81,253.79,23.02,0,0,0,0,163.65,185.92,68.22,261.45,120.58,0,15.41,25.43,71.35,232.79,"Nodo 3 - Pies inventariados",4.48,3.77,18.95,"9_1617_8","IFN3","9_1617",8,7,6,14.15,24.73,15.32,480.24,17.81,0.68,77.68,61.95,0.36,3.76,9.84,11.56,329.44,303.58,25.85,4.66,0,0,0,0,238.34,205.53,66.47,311.66,144.24,0,16.77,26.38,79.49,266.88,"Nodo 1 - Pies inventariados",5.78,4.82
"3134","9_1617_7","IFN2","9_1617",NA,NA,7,NA,14.15,27.36,14.78,587.94,12.82,85.96,54.02,0.34,4.14,9.79,11.65,382.51,358.61,23.9,0,0,0,0,264.48,228.26,48.88,361.3,170.39,0,22.85,34.35,97.32,324.9,"Nodo 3 - Pies inventariados",4.56,3.78,22.8,"9_1617_9","IFN3","9_1617",9,8,7,14.15,27.67,12.55,601.52,14.73,0.85,86.94,45.33,0.38,4.47,7.8,9.31,329.15,311.42,17.73,4.66,0,0,0,0,191.85,217.06,44.13,308.84,147.97,0,27.32,42.55,99.56,317.4,"Nodo 1 - Pies inventariados",4.87,1.55
"3135","9_1617_8","IFN2","9_1617",NA,NA,8,NA,14.15,30.68,15.82,739.03,3.46,96.37,51.56,0.35,4.61,10.22,12.24,507.06,482.36,24.7,0,0,0,162.83,314.21,269.94,43.8,483.24,229.19,0,29.42,40.85,122.32,421.77,"Nodo 3 - Pies inventariados",4.63,3.82,26.05,"9_1617_10","IFN3","9_1617",10,9,8,14.15,32.8,14.73,845.01,6.43,1.2,103.05,44.9,0.39,5.14,9.02,10.76,532.61,513.57,19.04,7.53,0,0,0,179.75,317.44,277.12,27.74,501.57,244.01,0,37.69,51.39,139.87,472.96,"Nodo 1 - Pies inventariados",6.75,2.73
