"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"1004","9_1226_15","IFN2","9_1226",NA,NA,15,NA,127.32,8.55,6,57.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 3 - Pies inventariados",0,0,8.55,"9_1226_47","IFN3","9_1226",47,47,15,127.32,10.82,9.09,92.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",2.27,3.09
"1005","9_1226_16","IFN2","9_1226",NA,NA,16,NA,31.83,17.34,10.11,236.14,5.89,54.47,58.33,0.48,3.12,5.22,6.44,110.88,98.56,12.32,0,0,0,0,0,0,82.42,101,46.83,0,9.2,19.51,39.09,114.63,"Nodo 3 - Pies inventariados",4.49,3.11,12.85,"9_1226_49","IFN3","9_1226",49,49,16,31.83,17.74,10.82,247.26,2.94,0.79,55.74,60.97,0.5,3.19,5.41,6.73,124.12,110.39,13.73,3.95,0,0,0,0,0,0,87.53,115.14,52.45,0,9.22,18.99,40.93,121.59,"Nodo 1 - Pies inventariados",4.89,3.82
"1006","9_1226_17","IFN2","9_1226",NA,NA,17,NA,127.32,13.46,8.13,142.22,11.04,42.27,60.44,0.48,2.49,4.22,5.23,55.29,47.73,7.56,0,0,0,0,0,0,46.95,48.7,22.68,0,5.59,14.37,23.54,66.17,"Nodo 3 - Pies inventariados",4.41,3.13,9.05,"9_1226_51","IFN3","9_1226",51,51,17,127.32,11.38,8.64,101.71,9.23,1.29,35.75,75.89,0.49,2.11,4.38,5.45,43.21,36.25,6.96,5.5,0,0,0,0,0,0,35.79,37.37,17.22,0,3.34,9.27,16.83,46.67,"Nodo 1 - Pies inventariados",2.33,3.64
"1007","9_1226_18","IFN2","9_1226",NA,NA,18,NA,127.32,13.09,8.13,134.55,14.61,41.12,62.09,0.47,2.41,4.29,5.3,52.5,45.13,7.37,0,0,0,0,0,0,44.57,46.56,21.44,0,5.18,13.53,22.27,62.42,"Nodo 3 - Pies inventariados",4.39,3.13,8.7,"9_1226_54","IFN3","9_1226",54,54,18,127.32,9.73,8.27,74.4,10.53,0.95,30.58,85,0.49,1.81,4.21,5.23,30.95,25.4,5.55,3.94,0,0,0,0,0,0,20.66,25.02,12.07,0,2.26,6.91,12.31,33.55,"Nodo 1 - Pies inventariados",1.03,3.27
"1008","9_1226_19","IFN2","9_1226",NA,NA,19,NA,31.83,18.37,10.62,264.9,1.9,57.7,57.82,0.49,3.29,5.39,6.68,129.73,116.09,13.64,0,0,0,0,0,0,73.65,120.92,55.16,0,10.31,20.93,43.85,130.24,"Nodo 3 - Pies inventariados",4.52,3.12,13.85,"9_1226_55","IFN3","9_1226",55,55,19,31.83,18.3,10.77,263.14,2.1,0.84,57.5,58.85,0.5,3.29,5.36,6.67,130.88,116.99,13.9,4.17,0,0,0,0,0,0,84.13,121.03,55.58,0,10.09,20.43,43.56,129.66,"Nodo 1 - Pies inventariados",4.45,3.27
"1009","9_1226_2","IFN2","9_1226",NA,NA,2,NA,127.32,13.24,8.63,137.74,12.85,41.6,65.17,0.47,2.42,4.55,5.6,57.12,49.06,8.06,0,0,0,0,0,0,47.31,49.38,23.31,0,5.07,12.95,22.8,64.13,"Nodo 3 - Pies inventariados",4.39,3.13,8.85,"9_1226_4","IFN3","9_1226",4,4,2,127.32,12.04,10.32,113.9,7.78,1.45,37.83,85.68,0.49,2.16,5.28,6.52,57.77,48.5,9.27,7.35,0,0,0,0,0,0,50.75,49.84,23.04,0,3.33,8.55,18.85,53.78,"Nodo 1 - Pies inventariados",3.19,4.82
"1010","9_1226_20","IFN2","9_1226",NA,NA,20,NA,31.83,17.7,9.62,246.15,4.33,55.62,54.32,0.49,3.22,4.89,6.07,109.29,97.68,11.61,0,0,0,0,0,0,73,100.29,46.41,0,10.19,21.65,40.74,118.99,"Nodo 3 - Pies inventariados",4.5,3.12,13.2,"9_1226_57","IFN3","9_1226",57,57,20,31.83,17.02,10.86,227.56,6.01,0.72,53.47,63.82,0.49,3.04,5.53,6.84,115.46,102.02,13.45,3.68,0,0,0,0,0,0,84.82,107.46,48.47,0,8.2,17.25,37.67,111.59,"Nodo 1 - Pies inventariados",3.82,4.36
"1011","9_1226_21","IFN2","9_1226",NA,NA,21,NA,31.83,20.1,10.11,317.42,0,63.16,50.31,0.5,3.65,5.05,6.3,145.68,132.48,13.2,0,0,0,0,64.99,0,65.6,132.7,62.95,0,13.8,27.01,52.54,156.3,"Nodo 3 - Pies inventariados",4.55,3.11,15.55,"9_1226_58","IFN3","9_1226",58,58,21,31.83,20.78,11.18,339.2,0,1.08,65.29,53.81,0.51,3.73,5.52,6.88,172.01,156.52,15.49,5.48,0,0,0,0,71.24,0,67.61,158.75,74.37,0,13.81,25.88,56.14,170.21,"Nodo 1 - Pies inventariados",5.23,4.18
"1012","9_1226_3","IFN2","9_1226",NA,NA,3,NA,127.32,14.99,10.13,176.45,6.64,47.09,67.59,0.48,2.69,5.25,6.47,84.88,73.77,11.11,0,0,0,0,0,0,69.55,77.41,35.05,0,6.16,14.13,29.21,84.55,"Nodo 3 - Pies inventariados",4.44,3.13,10.55,"9_1226_8","IFN3","9_1226",8,8,3,31.83,15.22,11.91,182.02,6.74,0.58,47.83,78.23,0.48,2.66,6.14,7.55,103.43,89.46,13.97,3.29,0,0,0,0,0,0,78.17,93.51,42.5,0,5.56,12.14,30.13,90.33,"Nodo 1 - Pies inventariados",4.67,4.91
"1013","9_1226_4","IFN2","9_1226",NA,NA,4,NA,31.83,17.76,8.62,247.83,3.54,55.81,48.51,0.5,3.3,4.32,5.4,98.07,88.13,9.93,0,0,0,0,0,0,68.2,89.68,41.87,0,11.35,24.75,41.02,119,"Nodo 3 - Pies inventariados",4.51,3.12,13.25,"9_1226_10","IFN3","9_1226",10,10,4,31.83,17.06,10.05,228.47,5.29,0.73,53.58,58.9,0.5,3.1,5.06,6.28,106.79,94.71,12.07,3.4,0,0,0,0,0,0,81.34,97.69,45,0,8.85,18.96,37.82,110.63,"Nodo 1 - Pies inventariados",3.81,4.55
"1014","9_1226_5","IFN2","9_1226",NA,NA,5,NA,31.83,17.92,8.62,252.17,2.74,56.29,48.1,0.5,3.34,4.3,5.39,99.66,89.69,9.98,0,0,0,0,0,0,67.86,91.15,42.61,0,11.63,25.22,41.74,121.2,"Nodo 3 - Pies inventariados",4.52,3.12,13.4,"9_1226_11","IFN3","9_1226",11,11,5,31.83,17.73,10.32,246.99,3.72,0.79,55.71,58.18,0.5,3.21,5.16,6.42,118.01,105.17,12.84,3.76,0,0,0,0,0,0,85.24,106.97,49.97,0,9.61,20.03,40.88,120.49,"Nodo 1 - Pies inventariados",4.33,4.82
"1015","9_1226_6","IFN2","9_1226",NA,NA,6,NA,31.83,18.83,9.62,278.53,1.01,59.16,51.08,0.5,3.45,4.81,6,122.52,110.56,11.96,0,0,0,0,56.55,0,68.83,112.46,52.53,0,12.07,24.79,46.1,135.49,"Nodo 3 - Pies inventariados",4.53,3.12,14.3,"9_1226_15","IFN3","9_1226",15,15,6,31.83,20.21,12.86,320.64,1.08,1.02,63.48,63.67,0.5,3.5,6.48,8.01,189.05,170.21,18.84,6.02,0,0,0,0,70.68,0,73.76,176.93,80.87,0,11.27,20.7,53.07,165.92,"Nodo 1 - Pies inventariados",5.91,6.36
"1016","9_1226_7","IFN2","9_1226",NA,NA,7,NA,127.32,8.4,5,55.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 3 - Pies inventariados",0,0,8.4,"9_1226_18","IFN3","9_1226",18,18,7,127.32,9.57,7.64,71.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.17,2.64
"1017","9_1226_8","IFN2","9_1226",NA,NA,8,NA,31.83,14.5,8,165.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 3 - Pies inventariados",0,0,14.5,"9_1226_20","IFN3","9_1226",20,20,8,31.83,17.35,10.64,236.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",2.85,2.64
"1018","9_1226_9","IFN2","9_1226",NA,NA,9,NA,127.32,10.6,8,88.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 3 - Pies inventariados",0,0,10.6,"9_1226_21","IFN3","9_1226",21,21,9,31.83,12.95,11,131.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",2.35,3
"1019","9_1227_1","IFN2","9_1227",NA,NA,1,NA,127.32,14.52,8.59,165.57,17.35,45.61,59.13,0.47,2.65,4.57,5.61,67.33,58.66,8.66,0,0,0,0,0,0,53.47,58.49,27.87,0,6.55,15.95,27.41,77.78,"Nodo 3 - Pies inventariados",4.47,3.09,10.05,"9_1227_2","IFN3","9_1227",2,2,1,31.83,14.46,11.68,164.25,11.77,0.52,45.43,80.78,0.5,2.56,5.86,7.29,92.2,79.18,13.02,2.93,0,0,0,0,0,0,72.3,84.12,37.62,0,4.91,11.08,27.19,80.81,"Nodo 1 - Pies inventariados",4.41,6.18
"1020","9_1227_10","IFN2","9_1227",NA,NA,10,NA,127.32,9.5,6,70.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 3 - Pies inventariados",0,0,9.5,"9_1227_20","IFN3","9_1227",20,20,10,127.32,11.32,10.09,100.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.82,4.09
"1021","9_1227_11","IFN2","9_1227",NA,NA,11,NA,127.32,8.45,6,56.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 3 - Pies inventariados",0,0,8.45,"9_1227_22","IFN3","9_1227",22,22,11,127.32,8.73,7.64,59.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",0.280000000000001,1.64
"1022","9_1227_12","IFN2","9_1227",NA,NA,12,NA,31.83,17.87,9.09,250.81,6.36,56.14,50.86,0.49,3.29,4.59,5.72,104.83,94.07,10.76,0,0,0,0,0,0,69.97,94.92,44.69,0,11,23.58,41.51,120.79,"Nodo 3 - Pies inventariados",4.57,3.09,13.3,"9_1227_27","IFN3","9_1227",27,27,12,31.83,17.16,9.55,231.15,7.68,0.74,53.9,55.64,0.52,3.18,4.61,5.81,102.33,91.06,11.28,3.26,0,0,0,0,0,0,69.66,94.18,43.26,0,9.41,20.37,38.26,111.31,"Nodo 1 - Pies inventariados",3.86,3.55
"1023","9_1227_13","IFN2","9_1227",NA,NA,13,NA,31.83,17.92,9.09,252.3,5.56,56.31,50.72,0.5,3.3,4.58,5.7,105.42,94.65,10.78,0,0,0,0,0,0,69.68,95.47,44.97,0,11.09,23.73,41.76,121.55,"Nodo 3 - Pies inventariados",4.57,3.09,13.35,"9_1227_37","IFN3","9_1227",37,37,13,31.83,19.09,11.18,286.2,5.08,0.91,59.97,58.58,0.52,3.45,5.39,6.79,147.05,132.07,14.98,4.68,0,0,0,0,60.9,0,73.08,135.71,62.75,0,10.94,21.47,47.37,142.53,"Nodo 1 - Pies inventariados",5.74,5.18
"1024","9_1227_14","IFN2","9_1227",NA,NA,14,NA,31.83,18.33,9.09,263.99,4.72,57.6,49.58,0.5,3.38,4.55,5.68,109.92,99.03,10.89,0,0,0,0,0,0,68.29,99.54,47.05,0,11.8,24.94,43.7,127.49,"Nodo 3 - Pies inventariados",4.58,3.09,13.75,"9_1227_39","IFN3","9_1227",39,39,14,31.83,18.35,9.91,264.6,6.84,0.84,57.66,53.99,0.52,3.38,4.77,6.02,120.55,108.2,12.35,3.84,0,0,0,0,0,0,71.4,110.2,51.41,0,10.95,22.64,43.8,128.8,"Nodo 1 - Pies inventariados",4.6,3.91
"1025","9_1227_15","IFN2","9_1227",NA,NA,15,NA,127.32,15.61,8.59,191.33,12.76,49.03,55.02,0.48,2.87,4.47,5.52,76.96,67.81,9.15,0,0,0,0,0,0,57.98,70.2,32.22,0,7.99,18.69,31.67,90.57,"Nodo 3 - Pies inventariados",4.51,3.09,11.1,"9_1227_38","IFN3","9_1227",38,38,15,31.83,15.1,9.14,179.1,11.2,0.57,47.44,60.5,0.51,2.8,4.48,5.63,77.25,67.53,9.72,2.46,0,0,0,0,0,0,57.74,69.63,32.08,0,6.9,16.19,29.64,84.82,"Nodo 1 - Pies inventariados",4,3.64
"1026","9_1227_16","IFN2","9_1227",NA,NA,16,NA,31.83,17.4,10.09,237.74,8.69,54.66,57.97,0.48,3.13,5.21,6.43,111.24,98.95,12.29,0,0,0,0,0,0,82.91,102.04,47.01,0,9.31,19.72,39.35,115.39,"Nodo 3 - Pies inventariados",4.55,3.09,12.85,"9_1227_41","IFN3","9_1227",41,41,16,31.83,17.03,9.82,227.75,9.15,0.72,53.5,57.66,0.51,3.13,4.79,6.02,103.96,92.28,11.68,3.31,0,0,0,0,0,0,79.33,95.24,43.85,0,8.99,19.4,37.7,109.94,"Nodo 1 - Pies inventariados",4.18,2.82
"1027","9_1227_17","IFN2","9_1227",NA,NA,17,NA,31.83,17.1,8.58,229.65,9.45,53.72,50.2,0.49,3.16,4.39,5.45,91.05,81.36,9.69,0,0,0,0,0,0,65.48,83.04,38.66,0,10.26,22.86,38.01,109.79,"Nodo 3 - Pies inventariados",4.55,3.08,12.55,"9_1227_42","IFN3","9_1227",42,42,17,31.83,18.47,11.68,267.9,5.99,0.85,58.02,63.25,0.51,3.3,5.68,7.13,144.82,129.15,15.67,4.61,0,0,0,0,58.21,0,88.21,132.14,61.36,0,9.61,18.98,44.34,134.3,"Nodo 1 - Pies inventariados",5.92,6.18
"1028","9_1227_18","IFN2","9_1227",NA,NA,18,NA,31.83,17.45,9.59,239.28,7.93,54.83,54.93,0.49,3.17,4.91,6.08,106.13,94.67,11.46,0,0,0,0,0,0,71.42,97.99,44.98,0,9.83,21.05,39.61,115.47,"Nodo 3 - Pies inventariados",4.55,3.09,12.9,"9_1227_43","IFN3","9_1227",43,43,18,31.83,16.77,9.95,220.91,9.87,0.7,52.69,59.36,0.51,3.07,4.88,6.12,102.54,90.75,11.79,3.26,0,0,0,0,0,0,78.79,94.04,43.12,0,8.52,18.47,36.56,106.67,"Nodo 1 - Pies inventariados",3.87,3.45
"1029","9_1227_2","IFN2","9_1227",NA,NA,2,NA,31.83,20.28,9.59,322.96,0,63.71,47.31,0.51,3.73,4.71,5.9,140.06,127.85,12.21,0,0,0,0,64.82,0,51.69,129.38,60.75,0,14.82,29.26,53.46,158.28,"Nodo 3 - Pies inventariados",4.63,3.09,15.65,"9_1227_4","IFN3","9_1227",4,4,2,31.83,20.48,10.32,329.49,1.13,1.05,64.35,50.38,0.53,3.78,4.83,6.14,153.97,140.3,13.67,4.9,0,0,0,0,67.68,0,65.1,139.57,66.66,0,14.27,27.5,54.54,162.96,"Nodo 1 - Pies inventariados",4.83,3.82
"1030","9_1227_3","IFN2","9_1227",NA,NA,3,NA,31.83,19.05,9.59,284.98,2.95,59.84,50.35,0.5,3.49,4.78,5.97,124.76,112.79,11.97,0,0,0,0,57.74,0,67.73,115.23,53.59,0,12.49,25.5,47.17,138.75,"Nodo 3 - Pies inventariados",4.6,3.09,14.45,"9_1227_8","IFN3","9_1227",8,8,3,31.83,19.23,7.86,290.43,4.15,0.92,60.41,40.89,0.54,3.7,3.65,4.68,103.17,94.25,8.92,3.28,0,0,0,0,0,0,49.75,92.21,44.78,0,15.32,32.74,48.07,140.91,"Nodo 1 - Pies inventariados",4.78,1.36
"1031","9_1227_4","IFN2","9_1227",NA,NA,4,NA,127.32,14.68,9.09,169.16,15.2,46.11,61.93,0.47,2.66,4.81,5.91,72.89,63.45,9.44,0,0,0,0,0,0,55.97,66.01,30.15,0,6.41,15.29,28,79.85,"Nodo 3 - Pies inventariados",4.48,3.09,10.2,"9_1227_10","IFN3","9_1227",10,10,4,31.83,12.98,7.82,132.33,12.29,0.42,40.78,60.23,0.51,2.46,3.81,4.81,49.64,42.69,6.95,1.58,0,0,0,0,0,0,42.78,44.21,20.29,0,5.24,13.89,21.9,61.32,"Nodo 1 - Pies inventariados",2.78,1.82
"1032","9_1227_5","IFN2","9_1227",NA,NA,5,NA,31.83,17.57,8.59,242.33,7.16,55.18,48.89,0.5,3.26,4.34,5.41,95.71,85.88,9.83,0,0,0,0,0,0,68.12,87.32,40.81,0,11.04,24.24,40.11,116.2,"Nodo 3 - Pies inventariados",4.57,3.09,13,"9_1227_11","IFN3","9_1227",11,11,5,31.83,17.07,7.77,228.96,8.42,0.73,53.64,45.52,0.52,3.26,3.7,4.7,81.84,73.44,8.4,2.61,0,0,0,0,0,0,61.76,73.1,34.89,0,11.18,25.55,37.9,109.51,"Nodo 1 - Pies inventariados",4.07,2.27
"1033","9_1227_6","IFN2","9_1227",NA,NA,6,NA,127.32,16.07,9.09,202.88,10.18,50.49,56.56,0.48,2.94,4.69,5.8,86.21,76.11,10.1,0,0,0,0,0,0,62.36,78.08,36.16,0,8.22,18.67,33.58,96.64,"Nodo 3 - Pies inventariados",4.52,3.09,11.55,"9_1227_13","IFN3","9_1227",13,13,6,31.83,15.79,11.09,195.84,10.58,0.62,49.61,70.24,0.5,2.83,5.51,6.87,102.73,89.64,13.09,3.27,0,0,0,0,0,0,77.99,95.2,42.59,0,6.55,14.28,32.42,95.84,"Nodo 1 - Pies inventariados",4.24,5.09
"1034","9_1227_7","IFN2","9_1227",NA,NA,7,NA,31.83,19.25,10.09,291.08,2.02,60.48,52.43,0.5,3.5,5.03,6.27,134.19,121.24,12.96,0,0,0,0,59.86,0,69.24,123.16,57.6,0,12.28,24.61,48.18,142.68,"Nodo 3 - Pies inventariados",4.6,3.09,14.65,"9_1227_14","IFN3","9_1227",14,14,7,31.83,20.46,11.18,328.7,2.18,1.05,64.27,54.66,0.53,3.71,5.3,6.71,167.09,151.68,15.41,5.32,0,0,0,0,69.2,0,68.61,154.21,72.07,0,13.23,25,54.41,164.7,"Nodo 1 - Pies inventariados",5.81,4.18
"1035","9_1227_8","IFN2","9_1227",NA,NA,8,NA,31.83,18.58,10.59,271.17,3.85,58.38,57,0.49,3.34,5.36,6.64,132.2,118.53,13.67,0,0,0,0,57.07,0,73.01,122.97,56.32,0,10.67,21.54,44.88,133.41,"Nodo 3 - Pies inventariados",4.58,3.09,14,"9_1227_15","IFN3","9_1227",15,15,8,31.83,19.23,11.14,290.54,3.23,0.92,60.42,57.9,0.52,3.49,5.31,6.71,148.47,133.53,14.95,4.73,0,0,0,0,61.7,0,72.66,136.64,63.44,0,11.21,21.93,48.09,144.68,"Nodo 1 - Pies inventariados",5.23,3.64
"1036","9_1227_9","IFN2","9_1227",NA,NA,9,NA,31.83,19.91,12.09,311.2,1.03,62.54,60.75,0.5,3.49,6.11,7.55,172.41,155.3,17.11,0,0,0,0,67.37,0,73.04,160.14,73.79,0,11.44,21.51,51.51,158.25,"Nodo 3 - Pies inventariados",4.61,3.09,15.3,"9_1227_18","IFN3","9_1227",18,18,9,31.83,21.3,11.82,356.31,0,1.13,66.91,55.49,0.53,3.84,5.56,7.05,190.72,173.78,16.95,6.07,0,0,0,0,75.85,0,68.29,177.85,82.57,0,14.06,25.63,58.98,181.23,"Nodo 1 - Pies inventariados",6,2.82
"1037","9_1231_1","IFN2","9_1231",NA,NA,1,NA,31.83,20.02,11.25,314.68,2.28,62.88,56.19,0.44,3.45,6.26,7.65,161.5,146.07,15.43,0,0,0,0,66.68,0,70.22,148.19,69.41,0,12.4,23.67,52.09,157.56,"Nodo 3 - Pies inventariados",4.37,3.25,15.65,"9_1231_1","IFN3","9_1231",1,1,1,31.83,20.4,10.27,326.77,3.86,1.04,64.08,50.36,0.47,3.63,5.45,6.7,152.09,138.53,13.56,4.84,0,0,0,0,67.06,0,65.85,138.73,65.82,0,14.16,27.39,54.09,161.46,"Nodo 1 - Pies inventariados",4.75,2.27
"1038","9_1231_10","IFN2","9_1231",NA,NA,10,NA,127.32,16.55,9.23,215.13,14.29,51.99,55.78,0.43,2.91,5.31,6.47,92.49,81.97,10.53,0,0,0,0,0,0,65.55,83.24,38.94,0,8.79,19.56,35.61,102.9,"Nodo 3 - Pies inventariados",4.3,3.23,12.25,"9_1231_15","IFN3","9_1231",15,15,10,31.83,16.04,11,202.05,12.15,0.64,50.39,68.58,0.44,2.77,6.12,7.41,104.82,91.72,13.1,3.34,0,0,0,0,0,0,79.64,96.57,43.58,0,6.89,14.92,33.44,98.83,"Nodo 1 - Pies inventariados",3.79,5
"1039","9_1231_11","IFN2","9_1231",NA,NA,11,NA,31.83,18.3,8.74,263.14,6.03,57.5,47.77,0.45,3.3,4.8,5.96,105.25,94.96,10.29,0,0,0,0,0,0,66.94,95.81,45.12,0,12.16,25.99,43.56,126.83,"Nodo 3 - Pies inventariados",4.35,3.24,13.95,"9_1231_16","IFN3","9_1231",16,16,11,31.83,18.64,10.68,272.96,6.79,0.87,58.57,57.3,0.46,3.27,5.77,7.06,134.19,120.32,13.86,4.27,0,0,0,0,57.57,0,72.85,124.47,57.17,0,10.69,21.48,45.18,134.52,"Nodo 1 - Pies inventariados",4.69,5.18
"1040","9_1231_12","IFN2","9_1231",NA,NA,12,NA,127.32,16.61,9.24,216.64,11.54,52.18,55.64,0.43,2.93,5.24,6.42,93.18,82.61,10.56,0,0,0,0,0,0,65.38,83.9,39.25,0,8.87,19.69,35.86,103.67,"Nodo 3 - Pies inventariados",4.31,3.24,12.3,"9_1231_18","IFN3","9_1231",18,18,12,31.83,16.96,10.36,225.89,10.01,0.72,53.28,61.11,0.45,2.98,5.67,6.91,109.17,96.61,12.56,3.48,0,0,0,0,0,0,81.76,99.24,45.9,0,8.47,18.07,37.39,109.83,"Nodo 1 - Pies inventariados",4.66,4.36
"1041","9_1231_13","IFN2","9_1231",NA,NA,13,NA,127.32,10.95,7,94.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 3 - Pies inventariados",0,0,10.95,"9_1231_22","IFN3","9_1231",22,22,13,31.83,13.63,9.91,145.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",2.68,2.91
"1042","9_1231_14","IFN2","9_1231",NA,NA,14,NA,127.32,10.25,7,82.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 3 - Pies inventariados",0,0,10.25,"9_1231_25","IFN3","9_1231",25,25,14,31.83,12.99,11.45,132.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",2.74,4.45
"1043","9_1231_15","IFN2","9_1231",NA,NA,15,NA,127.32,9.55,7,71.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 3 - Pies inventariados",0,0,9.55,"9_1231_26","IFN3","9_1231",26,26,15,127.32,11.51,10.55,104.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.96,3.55
"1044","9_1231_16","IFN2","9_1231",NA,NA,16,NA,127.32,10.5,7,86.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 3 - Pies inventariados",0,0,10.5,"9_1231_28","IFN3","9_1231",28,28,16,127.32,12.02,9.82,113.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.52,2.82
"1045","9_1231_17","IFN2","9_1231",NA,NA,17,NA,31.83,19.1,10.24,286.65,5.11,60.02,53.62,0.44,3.34,5.71,7,134.37,121.18,13.2,0,0,0,0,59.42,0,69.9,122.34,57.58,0,11.87,23.79,47.45,140.68,"Nodo 3 - Pies inventariados",4.35,3.24,14.75,"9_1231_30","IFN3","9_1231",30,30,17,31.83,19.71,11.91,305.18,4.9,0.97,61.93,60.42,0.46,3.39,6.45,7.85,166.64,149.99,16.66,5.3,0,0,0,0,65.81,0,73.37,154.67,71.26,0,11.29,21.42,50.51,154.49,"Nodo 1 - Pies inventariados",4.96,4.91
"1046","9_1231_18","IFN2","9_1231",NA,NA,18,NA,31.83,18.29,10.24,262.68,6.86,57.45,56.01,0.44,3.19,5.76,7.04,123.97,111.04,12.92,0,0,0,0,0,0,72.83,112.86,52.76,0,10.53,21.61,43.48,128.38,"Nodo 3 - Pies inventariados",4.34,3.24,13.95,"9_1231_31","IFN3","9_1231",31,31,18,31.83,19.21,11.27,289.98,5.87,0.92,60.37,58.67,0.46,3.34,6.1,7.44,150.1,134.9,15.2,4.78,0,0,0,0,61.76,0,72.72,137.93,64.1,0,11.06,21.58,48,144.73,"Nodo 1 - Pies inventariados",5.26,4.27
