"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","g_intrasp.x","g_intersp.x","bal_IFN2","bal_intrasp.x","bal_intersp.x","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","n_descorches.x","w_descorchado.x","v_descorchado.x","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","g_intrasp.y","g_intersp.y","bal_IFN3","bal_intrasp.y","bal_intersp.y","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","n_descorches.y","w_descorchado.y","v_descorchado.y","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"898","19_609_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_609_18","IFN3","19_609",18,18,0,14.15,22.85,9.5,410.07,0,0,6.05,0,0,0.58,71.79,41.58,0.42,3.46,5.55,6.58,180.83,120.47,60.36,2.56,0,0,87.06,167.51,83.62,7.07,18.33,28.69,137.71,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"899","19_609_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_609_32","IFN3","19_609",32,32,0,127.32,8.2,6,52.81,0,0,29.32,0,0,0.67,25.76,73.17,0.39,1.25,3.69,4.25,15.99,9.8,6.19,2.04,0,0,0,11.69,7.21,0.28,1.7,1.62,10.81,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"900","19_609_1","IFN2","19_609",14.15,28.32,11.77,629.96,0,0,0,0,0,88.97,41.55,0.39,4.19,7.18,8.49,337.17,229.22,107.95,0,0,211.8,313.73,150.29,13.87,30.16,52.37,246.69,0,0,0,"Nodo 3 - Pies inventariados",5.62,2.27,22.7,"19_609_1","IFN3","19_609",1,1,1,14.15,28.6,10.5,642.42,0,0,0,0,0,0.91,89.85,36.71,0.42,4.32,6.06,7.24,307.44,208.59,98.85,4.35,0,0,206.69,287.1,143.01,14.3,30.86,53.83,242,0,0,0,"Nodo 1 - Pies inventariados",5.9,1
"901","19_609_10","IFN2","19_609",127.32,15.8,7.07,196.14,0,0,30.08,0,0,49.65,44.75,0.35,2.36,4.58,5.22,66.56,42.9,23.66,0,0,0,57.97,31.95,2.22,7.79,10.2,52.16,0,0,0,"Nodo 3 - Pies inventariados",5,2.07,10.8,"19_609_12","IFN3","19_609",12,12,10,127.32,12.2,5.5,116.9,0,0,26.13,0,0,1.49,38.33,45.08,0.4,1.87,3.32,3.84,31.61,19.88,11.73,4.02,0,0,0,27.19,15.82,0.98,4.28,4.94,26.02,0,0,0,"Nodo 1 - Pies inventariados",1.4,0.5
"902","19_609_11","IFN2","19_609",31.83,24.43,10.79,468.87,0,0,7.71,0,0,76.76,44.16,0.38,3.61,6.71,7.85,232.99,156.43,76.57,0,0,168.78,216.07,104.23,8.72,21.41,34.62,168.99,0,0,0,"Nodo 3 - Pies inventariados",5.48,2.29,18.95,"19_609_14","IFN3","19_609",14,14,11,14.15,25.5,9,510.71,0,0,4.12,0,0,0.72,80.11,35.29,0.42,3.88,5.19,6.16,211.97,142.14,69.84,3,0,0,103.07,197.22,102,9.97,23.65,39.02,174.64,0,0,0,"Nodo 1 - Pies inventariados",6.55,0.5
"903","19_609_12","IFN2","19_609",127.32,13.07,6.68,134.09,0,0,34.76,0,0,41.05,51.15,0.35,1.95,4.38,4.97,43.65,27.72,15.93,0,0,0,38.46,20.63,1.22,5.01,5.99,32.85,0,0,0,"Nodo 3 - Pies inventariados",4.82,2.18,8.25,"19_609_15","IFN3","19_609",15,15,12,127.32,8.65,5,58.77,0,0,28.57,0,0,0.75,27.17,57.8,0.39,1.33,3.03,3.49,14.83,9.09,5.75,1.89,0,0,0,9.28,7.21,0.33,1.93,1.88,11.35,0,0,0,"Nodo 1 - Pies inventariados",0.4,0.5
"904","19_609_13","IFN2","19_609",31.83,18.28,8.15,262.41,0,0,22.49,0,0,57.42,44.61,0.36,2.72,5.2,5.98,101.26,66.16,35.1,0,0,0,89.97,47.45,3.51,10.92,15.34,77.22,0,0,0,"Nodo 3 - Pies inventariados",5.18,2.15,13.1,"19_609_17","IFN3","19_609",17,17,13,31.83,15.4,7,186.27,0,0,18.75,0,0,0.59,48.38,45.45,0.4,2.35,4.18,4.87,62.69,40.32,22.37,2,0,0,0,54.59,30.06,2.05,7.34,9.49,48.93,0,0,0,"Nodo 1 - Pies inventariados",2.3,1
"905","19_609_14","IFN2","19_609",127.32,14.77,7.15,171.45,0,0,32.58,0,0,46.42,48.41,0.35,2.2,4.67,5.32,59.1,37.92,21.18,0,0,0,51.18,27.9,1.8,6.67,8.45,44.81,0,0,0,"Nodo 3 - Pies inventariados",4.92,2.15,9.85,"19_609_20","IFN3","19_609",20,20,14,31.83,14.3,6.5,160.61,0,0,22.78,0,0,0.51,44.92,45.45,0.4,2.18,3.92,4.55,50.55,32.28,18.26,1.61,0,0,0,44.72,24.54,1.62,6.18,7.71,40.05,0,0,0,"Nodo 1 - Pies inventariados",4.45,1.5
"906","19_609_15","IFN2","19_609",31.83,18.11,7.54,257.65,0,0,24.15,0,0,56.9,41.65,0.36,2.71,4.81,5.52,92.22,60.11,32.12,0,0,0,83.2,44.36,3.41,10.69,14.95,73.41,0,0,0,"Nodo 3 - Pies inventariados",5.16,2.04,12.95,"19_609_21","IFN3","19_609",21,21,15,31.83,15.15,6.5,180.27,0,0,21.08,0,0,0.57,47.6,42.9,0.4,2.31,3.89,4.53,56.5,36.23,20.27,1.8,0,0,0,49.98,27.73,1.94,7.07,9.06,45.8,0,0,0,"Nodo 1 - Pies inventariados",2.2,1
"907","19_609_16","IFN2","19_609",31.83,20.25,9.86,322.1,0,0,15.12,0,0,63.62,48.69,0.37,3,6.24,7.24,148.57,98.22,50.35,0,0,69.51,136.86,66.29,4.84,13.85,20.45,105.43,0,0,0,"Nodo 3 - Pies inventariados",5.3,2.36,14.95,"19_609_22","IFN3","19_609",22,22,16,31.83,20.3,9.5,323.65,0,0,9.63,0,0,1.03,63.77,46.8,0.41,3.06,5.64,6.65,143.92,95.08,48.84,4.58,0,0,69.29,133.32,65.11,4.87,13.93,20.59,104.5,0,0,0,"Nodo 1 - Pies inventariados",5.35,2
"908","19_609_17","IFN2","19_609",31.83,19.22,10.52,290.12,0,0,19,0,0,60.38,54.71,0.35,2.82,6.79,7.84,143.02,94.34,48.67,0,0,63.73,133.72,61.75,4.1,12.27,17.66,95.79,0,0,0,"Nodo 3 - Pies inventariados",5.22,2.52,14,"19_609_24","IFN3","19_609",24,24,17,31.83,19.05,9,285.02,0,0,12.65,0,0,0.91,59.85,47.24,0.4,2.87,5.37,6.32,120.77,79.33,41.45,3.84,0,0,60.37,109.96,55.05,3.99,12.02,17.23,88.29,0,0,0,"Nodo 1 - Pies inventariados",5.05,1
"909","19_609_18","IFN2","19_609",31.83,17.93,8.77,252.51,0,0,24.97,0,0,56.33,48.91,0.35,2.65,5.68,6.51,104.77,68.48,36.29,0,0,0,95.85,47.66,3.3,10.45,14.54,75.94,0,0,0,"Nodo 3 - Pies inventariados",5.13,2.27,12.8,"19_609_25","IFN3","19_609",25,25,18,31.83,15,7,176.71,0,0,22.22,0,0,0.56,47.12,46.67,0.39,2.28,4.24,4.92,59.59,38.25,21.33,1.9,0,0,0,51.89,28.43,1.88,6.9,8.81,46.03,0,0,0,"Nodo 1 - Pies inventariados",2.2,0.5
"910","19_609_19","IFN2","19_609",31.83,18.16,8.76,258.94,0,0,23.33,0,0,57.04,48.27,0.36,2.69,5.64,6.48,107.28,70.18,37.1,0,0,0,98.11,48.93,3.43,10.75,15.06,78.17,0,0,0,"Nodo 3 - Pies inventariados",5.16,2.26,13,"19_609_26","IFN3","19_609",26,26,19,31.83,17.4,7.5,237.79,0,0,15.96,0,0,0.76,54.66,43.1,0.41,2.65,4.45,5.21,84.87,55.15,29.72,2.7,0,0,0,76.74,40.61,3,9.74,13.36,66.71,0,0,0,"Nodo 1 - Pies inventariados",4.4,1
"911","19_609_2","IFN2","19_609",31.83,18.77,8.13,276.83,0,0,19.93,0,0,58.98,43.33,0.37,2.8,5.14,5.93,106.39,69.64,36.75,0,0,0,94.38,50.14,3.81,11.62,16.54,82.11,0,0,0,"Nodo 3 - Pies inventariados",5.22,2.13,13.55,"19_609_2","IFN3","19_609",2,2,2,31.83,16.7,7,219.04,0,0,16.72,0,0,0.7,52.46,41.92,0.41,2.55,4.14,4.85,73.3,47.41,25.88,2.33,0,0,0,63.83,35.67,2.64,8.86,11.91,59.08,0,0,0,"Nodo 1 - Pies inventariados",3.15,1
"912","19_609_20","IFN2","19_609",31.83,21.17,9.22,351.98,0,0,11.78,0,0,66.51,43.56,0.38,3.16,5.72,6.66,151.59,100.37,51.22,0,0,74.59,140.54,69.85,5.56,15.35,23.16,113.92,0,0,0,"Nodo 3 - Pies inventariados",5.37,2.22,15.8,"19_609_27","IFN3","19_609",27,27,20,31.83,22.2,10.5,387.08,0,0,7.2,0,0,1.23,69.74,47.3,0.41,3.33,6.24,7.39,188.6,125.68,62.91,6,0,0,84.31,176.12,83.69,6.45,17.14,26.46,133.75,0,0,0,"Nodo 1 - Pies inventariados",6.4,3.5
"913","19_609_21","IFN2","19_609",31.83,24.97,10.78,489.65,0,0,4.63,0,0,78.44,43.18,0.39,3.71,6.62,7.78,242.78,163.25,79.53,0,0,173.83,225.02,109.08,9.34,22.52,36.79,177.72,0,0,0,"Nodo 3 - Pies inventariados",5.52,2.28,19.45,"19_609_28","IFN3","19_609",28,28,21,14.15,25.8,10,522.79,0,0,2.65,0,0,0.74,81.05,38.76,0.42,3.9,5.8,6.91,240.3,161.67,78.63,3.4,0,0,175.05,219.73,111.59,10.35,24.3,40.32,186.56,0,0,0,"Nodo 1 - Pies inventariados",6.35,1.5
"914","19_609_22","IFN2","19_609",31.83,24.64,11.37,476.89,0,0,6.19,0,0,77.41,46.13,0.38,3.63,7.07,8.29,249.24,167.64,81.6,0,0,173.07,232.64,109.6,8.96,21.84,35.45,175.85,0,0,0,"Nodo 3 - Pies inventariados",5.49,2.37,19.15,"19_609_29","IFN3","19_609",29,29,22,14.15,25.75,10.5,520.77,0,0,3.39,0,0,0.74,80.9,40.78,0.41,3.87,6.15,7.31,251.08,169.09,81.99,3.55,0,0,178.88,234.47,114.53,10.28,24.19,40.11,189.11,0,0,0,"Nodo 1 - Pies inventariados",6.6,1.5
"915","19_609_23","IFN2","19_609",31.83,17.74,9.99,247.18,0,0,26.57,0,0,55.73,56.29,0.34,2.59,6.58,7.54,116.5,76.32,40.18,0,0,0,107.37,50.49,3.19,10.19,14.11,77.98,0,0,0,"Nodo 3 - Pies inventariados",5.09,2.49,12.65,"19_609_30","IFN3","19_609",30,30,23,31.83,15.25,8.5,182.65,0,0,19.92,0,0,0.58,47.91,55.74,0.39,2.29,5.19,6.05,74.36,48.01,26.35,2.37,0,0,0,65.36,33.19,1.98,7.17,9.23,51.58,0,0,0,"Nodo 1 - Pies inventariados",2.6,1
"916","19_609_24","IFN2","19_609",31.83,27.03,11.25,573.87,0,0,2.81,0,0,84.92,41.6,0.39,4,6.9,8.12,294.84,199.57,95.27,0,0,196.39,275.5,132.42,11.98,27.07,45.95,217.42,0,0,0,"Nodo 3 - Pies inventariados",5.58,2.25,21.45,"19_609_31","IFN3","19_609",31,31,24,14.15,27.6,11.5,598.28,0,0,1.8,0,0,0.85,86.71,41.67,0.41,4.12,6.77,8.07,313.7,212.76,100.94,4.44,0,0,202.79,292.6,140.31,12.79,28.41,48.72,230.23,0,0,0,"Nodo 1 - Pies inventariados",6.15,2.5
"917","19_609_25","IFN2","19_609",31.83,19.57,8.7,300.92,0,0,17.11,0,0,61.49,44.45,0.37,2.92,5.47,6.33,123.11,80.95,42.16,0,0,63.13,111.98,57.09,4.35,12.8,18.59,92.83,0,0,0,"Nodo 3 - Pies inventariados",5.27,2.2,14.3,"19_609_33","IFN3","19_609",33,33,25,31.83,16.55,7.5,215.12,0,0,17.41,0,0,0.68,51.99,45.32,0.4,2.52,4.48,5.24,77.05,49.89,27.16,2.45,0,0,0,69.67,36.53,2.57,8.67,11.61,59.38,0,0,0,"Nodo 1 - Pies inventariados",2.25,1
"918","19_609_26","IFN2","19_609",31.83,27.67,10.08,601.54,0,0,0.89,0,0,86.94,36.43,0.4,4.15,6.05,7.15,277.3,187.52,89.77,0,0,193.01,259.63,130.08,12.9,28.59,49.09,220.66,0,0,0,"Nodo 3 - Pies inventariados",5.62,2.08,22.05,"19_609_34","IFN3","19_609",34,34,26,14.15,28.35,10,631.24,0,0,0.91,0,0,0.89,89.06,35.27,0.42,4.29,5.76,6.87,288.21,195.2,93.01,4.08,0,0,199.46,267.99,136.21,13.91,30.24,52.52,232.87,0,0,0,"Nodo 1 - Pies inventariados",6.3,2
"919","19_609_27","IFN2","19_609",127.32,16.51,7.65,214.04,0,0,27.36,0,0,51.86,46.36,0.35,2.46,4.94,5.65,78.2,50.65,27.55,0,0,0,70.35,36.79,2.55,8.62,11.53,59.48,0,0,0,"Nodo 3 - Pies inventariados",5.06,2.15,11.45,"19_609_35","IFN3","19_609",35,35,27,127.32,12.25,6.5,117.86,0,0,24.63,0,0,1.5,38.48,53.06,0.39,1.86,3.95,4.57,37.5,23.69,13.81,4.77,0,0,0,30.67,17.69,1,4.32,4.99,28,0,0,0,"Nodo 1 - Pies inventariados",0.800000000000001,1
"920","19_609_28","IFN2","19_609",31.83,21.05,9.22,348.06,0,0,14.01,0,0,66.13,43.78,0.37,3.13,5.76,6.7,149.86,99.19,50.68,0,0,73.74,138.86,69,5.46,15.16,22.8,112.42,0,0,0,"Nodo 3 - Pies inventariados",5.35,2.22,15.7,"19_609_36","IFN3","19_609",36,36,28,31.83,19.75,8.5,306.35,0,0,11.68,0,0,0.98,62.05,43.04,0.41,2.99,5.02,5.91,122.45,80.53,41.93,3.9,0,0,63.87,111.97,57.35,4.47,13.07,19.06,93.95,0,0,0,"Nodo 1 - Pies inventariados",4.05,1.5
"921","19_609_29","IFN2","19_609",31.83,21.84,9.78,374.77,0,0,10.59,0,0,68.63,44.75,0.38,3.25,6.07,7.09,170.48,113.29,57.19,0,0,80.22,157.38,77.38,6.13,16.51,25.29,125.32,0,0,0,"Nodo 3 - Pies inventariados",5.39,2.28,16.45,"19_609_37","IFN3","19_609",37,37,29,14.15,22.65,9.5,402.93,0,0,6.63,0,0,0.57,71.16,41.94,0.41,3.42,5.57,6.6,177.79,118.37,59.42,2.52,0,0,85.59,164.69,82.08,6.87,17.96,27.99,134.91,0,0,0,"Nodo 1 - Pies inventariados",6.2,2
"922","19_609_3","IFN2","19_609",31.83,17.82,8.77,249.33,0,0,25.77,0,0,55.97,49.24,0.35,2.63,5.69,6.53,103.53,67.64,35.89,0,0,0,94.02,47.03,3.23,10.29,14.28,74.84,0,0,0,"Nodo 3 - Pies inventariados",5.12,2.27,12.7,"19_609_3","IFN3","19_609",3,3,3,31.83,17.9,7.5,251.65,0,0,14.4,0,0,0.8,56.23,41.9,0.41,2.73,4.43,5.19,89.64,58.36,31.27,2.85,0,0,0,81.05,43.11,3.28,10.4,14.47,71.27,0,0,0,"Nodo 1 - Pies inventariados",5.2,1
"923","19_609_30","IFN2","19_609",31.83,21.07,8.02,348.66,0,0,12.9,0,0,66.19,38.08,0.39,3.17,4.93,5.73,131.11,86.5,44.61,0,0,71.13,116.91,63.45,5.48,15.19,22.85,106.97,0,0,0,"Nodo 3 - Pies inventariados",5.37,2.02,15.7,"19_609_38","IFN3","19_609",38,38,30,31.83,21.85,9.5,374.97,0,0,8.43,0,0,1.19,68.64,43.48,0.41,3.3,5.61,6.63,165.87,110.16,55.72,5.28,0,0,79.86,153.65,76.07,6.14,16.52,25.3,124.04,0,0,0,"Nodo 1 - Pies inventariados",6.15,3.5
"924","19_609_4","IFN2","19_609",31.83,23.56,9.67,436.02,0,0,9.2,0,0,74.02,41.03,0.38,3.51,5.97,6.97,195.17,130.36,64.81,0,0,92.64,180.21,90.2,7.78,19.68,31.26,148.93,0,0,0,"Nodo 3 - Pies inventariados",5.46,2.17,18.1,"19_609_4","IFN3","19_609",4,4,4,14.15,23.05,8.5,417.28,0,0,5.46,0,0,0.59,72.41,36.88,0.42,3.52,4.89,5.81,164.97,109.68,55.29,2.33,0,0,86.05,150.85,79.52,7.26,18.71,29.4,134.89,0,0,0,"Nodo 1 - Pies inventariados",4.95,1
"925","19_609_5","IFN2","19_609",31.83,19.3,8.71,292.7,0,0,18.07,0,0,60.65,45.13,0.37,2.87,5.5,6.36,120.05,78.86,41.18,0,0,61.4,109.32,55.49,4.16,12.4,17.88,89.93,0,0,0,"Nodo 3 - Pies inventariados",5.25,2.21,14.05,"19_609_7","IFN3","19_609",7,7,5,31.83,17.45,7.5,239.16,0,0,15.2,0,0,0.76,54.82,42.98,0.41,2.66,4.44,5.2,85.34,55.47,29.87,2.72,0,0,0,77.17,40.85,3.03,9.81,13.47,67.16,0,0,0,"Nodo 1 - Pies inventariados",3.4,1
"926","19_609_6","IFN2","19_609",127.32,12.99,7.33,132.45,0,0,36.47,0,0,40.8,56.45,0.34,1.92,4.86,5.51,47.2,30.02,17.17,0,0,0,40.69,21.56,1.2,4.94,5.88,33.59,0,0,0,"Nodo 3 - Pies inventariados",4.79,2.33,8.2,"19_609_8","IFN3","19_609",8,8,6,127.32,9.75,6,74.66,0,0,27.62,0,0,0.95,30.63,61.54,0.39,1.49,3.66,4.23,22.33,13.85,8.48,2.84,0,0,0,16.32,10.39,0.49,2.54,2.63,16.05,0,0,0,"Nodo 1 - Pies inventariados",1.55,1
"927","19_609_7","IFN2","19_609",31.83,18.39,8.77,265.69,0,0,20.81,0,0,57.78,47.66,0.36,2.73,5.59,6.45,110,72.03,37.97,0,0,0,100.62,50.28,3.57,11.08,15.61,80.55,0,0,0,"Nodo 3 - Pies inventariados",5.19,2.27,13.2,"19_609_9","IFN3","19_609",9,9,7,31.83,18.3,7.5,263.02,0,0,13.56,0,0,0.84,57.49,40.98,0.41,2.79,4.41,5.18,93.54,61,32.54,2.98,0,0,0,84.58,45.18,3.52,10.95,15.39,75.04,0,0,0,"Nodo 1 - Pies inventariados",5.1,1
"928","19_609_8","IFN2","19_609",31.83,18.3,7.55,262.89,0,0,21.65,0,0,57.48,41.27,0.37,2.74,4.77,5.49,94.1,61.38,32.73,0,0,0,84.95,45.34,3.52,10.95,15.38,75.18,0,0,0,"Nodo 3 - Pies inventariados",5.2,2.05,13.1,"19_609_10","IFN3","19_609",10,10,8,31.83,16.1,6.5,203.58,0,0,18.1,0,0,0.65,50.58,40.37,0.41,2.47,3.85,4.49,63.54,40.92,22.62,2.02,0,0,0,56.21,31.54,2.35,8.14,10.75,52.78,0,0,0,"Nodo 1 - Pies inventariados",3,1
"929","19_609_9","IFN2","19_609",31.83,19.69,8.7,304.4,0,0,16.15,0,0,61.85,44.19,0.37,2.94,5.45,6.32,124.48,81.89,42.59,0,0,63.83,113.22,57.79,4.43,12.97,18.89,94.08,0,0,0,"Nodo 3 - Pies inventariados",5.29,2.2,14.4,"19_609_11","IFN3","19_609",11,11,9,31.83,20.2,8,320.47,0,0,10.66,0,0,1.02,63.46,39.6,0.42,3.08,4.68,5.51,120.54,79.28,41.26,3.84,0,0,65.54,107.29,57.94,4.8,13.77,20.3,96.81,0,0,0,"Nodo 1 - Pies inventariados",5.8,1.5
"930","19_611_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_611_2","IFN3","19_611",2,2,0,31.83,19.15,10.5,288.02,0,0,14.69,0,0,0.92,60.16,54.83,0.43,2.9,5.96,7.21,141.81,93.52,48.29,4.51,0,0,63.4,129.39,61.22,4.06,12.17,17.48,94.93,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"931","19_611_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_611_16","IFN3","19_611",16,16,0,14.15,26.85,10.5,566.21,0,0,5.81,0,0,0.8,84.35,39.11,0.46,4.1,5.72,7.02,272.18,183.85,88.33,3.85,0,0,189.92,254.17,125.13,11.73,26.65,45.1,208.61,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"932","19_611_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_611_17","IFN3","19_611",17,17,0,14.15,36.55,12,1049.22,0,0,0,0,0,1.48,114.83,32.83,0.46,5.55,6.5,8.04,562.17,389.35,172.83,7.95,0,382.75,124.17,531.21,260.91,30.9,54.51,107.08,453.4,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"933","19_611_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_611_19","IFN3","19_611",19,19,0,14.15,24.7,8.5,479.16,0,0,11.08,0,0,0.68,77.6,34.41,0.46,3.81,4.62,5.62,188.51,125.95,62.56,2.67,0,0,98.33,172.37,92.04,9.02,21.96,35.69,158.71,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"934","19_611_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_611_5","IFN3","19_611",5,5,0,31.83,13.9,8,151.75,0,0,17.1,0,0,0.48,43.67,57.55,0.45,2.14,4.44,5.35,58.61,37.54,21.07,1.87,0,0,0,52.17,26.28,1.48,5.79,7.12,40.67,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"935","19_611_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_611_9","IFN3","19_611",9,9,0,14.15,25.15,12,496.78,0,0,10.38,0,0,0.7,79.01,47.71,0.43,3.78,6.81,8.29,273.33,184.35,88.98,3.87,0,0,182.27,255.53,118.34,9.55,22.9,37.54,188.33,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"936","19_611_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_611_10","IFN3","19_611",10,10,0,14.15,25.85,12,524.82,0,0,8.91,0,0,0.74,81.21,46.42,0.44,3.89,6.77,8.26,288.19,194.75,93.44,4.08,0,0,188.49,269.43,125.41,10.41,24.41,40.54,200.77,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"937","19_611_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_611_11","IFN3","19_611",11,11,0,14.15,27.1,11,576.8,0,0,4.18,0,0,0.82,85.14,40.59,0.46,4.13,5.99,7.37,289.97,196.2,93.76,4.1,0,0,195.47,267.64,131.33,12.07,27.23,46.28,216.92,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"938","19_611_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_611_14","IFN3","19_611",14,14,0,14.15,27.65,10.5,600.45,0,0,3.33,0,0,0.85,86.87,37.97,0.46,4.23,5.66,6.96,288.04,194.97,93.08,4.07,0,0,197.14,268.98,133.15,12.86,28.53,48.97,223.5,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"939","19_611_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_611_7","IFN3","19_611",7,7,0,14.15,28.25,11.5,626.8,0,0,2.45,0,0,0.89,88.75,40.71,0.46,4.3,6.25,7.71,328.11,222.9,105.21,4.64,0,0,210.37,306.04,147.39,13.76,29.99,52,243.14,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"940","19_611_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_611_6","IFN3","19_611",6,6,0,14.15,29.45,13,681.18,0,0,1.48,0,0,0.96,92.52,44.14,0.45,4.43,7.18,8.87,400.73,273.84,126.9,5.67,0,151.94,292.12,374.17,173.61,15.68,33.03,58.44,280.76,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"941","19_611_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_611_21","IFN3","19_611",21,21,0,31.83,16.8,7.5,221.67,0,0,16.39,0,0,0.71,52.78,44.64,0.45,2.6,4.12,4.97,79.31,51.41,27.9,2.52,0,0,0,71.72,37.7,2.69,8.98,12.11,61.48,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"942","19_611_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_611_4","IFN3","19_611",4,4,0,31.83,17.8,10,248.85,0,0,15.6,0,0,0.79,55.92,56.18,0.43,2.7,5.66,6.84,117.43,76.95,40.48,3.74,0,0,0,107.38,50.9,3.22,10.27,14.24,78.63,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
