"","X","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"2163",2163,"9_1406_9","IFN2","9_1406",NA,NA,9,NA,33.04,26.53,16.79,552.62,40.35,83.33,63.3,0.27,3.73,12.17,13.9,412.75,382.92,29.84,0,0,0,0,265.6,228.08,64.64,392.49,181.94,0,18.71,27.7,91.47,319.82,"Nodo 3 - Pies inventariados",4.53,3.79,22,"9_1406_10","IFN3","9_1406",10,9,9,14.15,26.32,15.82,543.98,35.24,0.77,82.68,60.1,0.33,3.9,10.6,12.19,382.21,355.1,27.11,5.41,0,0,0,0,259.13,222.51,52.36,364.3,168.72,0,19.32,29.16,90.04,307.25,"Nodo 1 - Pies inventariados",4.32,2.82
"2164",2164,"9_1415_1","IFN2","9_1415",NA,NA,1,NA,34.83,20.4,9.07,326.71,10.04,64.07,44.48,0.46,3.68,4.89,6.01,133.55,122.32,11.23,0,0,0,0,64.33,0,50.43,120.79,58.12,0,15.83,31.6,54.08,159.63,"Nodo 3 - Pies inventariados",4.55,3.07,15.85,"9_1415_1","IFN3","9_1415",1,1,1,31.83,21.48,9.27,362.47,3.3,1.15,67.49,43.16,0.52,3.99,4.49,5.65,150.38,138.71,11.67,4.79,0,0,0,0,71.31,0,49.31,138.67,65.9,0,17.9,34.54,60,178.35,"Nodo 1 - Pies inventariados",5.63,3.27
"2165",2165,"9_1415_10","IFN2","9_1415",NA,NA,10,NA,34.82,20.07,10.07,316.5,13.45,63.07,50.14,0.45,3.53,5.58,6.78,144.56,131.47,13.09,0,0,0,0,64.68,0,65.82,132.43,62.47,0,13.81,27.07,52.39,155.73,"Nodo 3 - Pies inventariados",4.52,3.07,15.55,"9_1415_16","IFN3","9_1415",16,16,10,31.83,21.8,10.45,373.08,2.12,1.19,68.47,47.97,0.51,3.97,5.08,6.37,175.06,160.96,14.1,5.57,0,0,0,0,76.27,0,50.87,162.67,76.48,0,16.72,31.05,61.75,186,"Nodo 1 - Pies inventariados",6.25,3.45
"2166",2166,"9_1415_11","IFN2","9_1415",NA,NA,11,NA,34.84,21.31,9.57,356.77,7.65,66.96,44.92,0.46,3.82,5.13,6.31,153.24,140.97,12.27,0,0,0,0,71.13,0,49.86,141.35,66.98,0,17.02,32.72,59.05,175.77,"Nodo 3 - Pies inventariados",4.56,3.07,16.75,"9_1415_19","IFN3","9_1415",19,19,11,14.15,23.04,8.86,416.87,1.53,0.59,72.38,38.47,0.52,4.33,4.23,5.35,163.21,152.48,10.73,2.31,0,0,0,0,80.03,0,44.94,147.67,72.45,0,22.58,42.43,69,206.47,"Nodo 1 - Pies inventariados",6.29,2.36
"2167",2167,"9_1415_12","IFN2","9_1415",NA,NA,12,NA,34.78,18.06,9.55,256.22,23.45,56.74,52.89,0.42,3.16,5.52,6.63,112.63,101.01,11.62,0,0,0,0,0,0,71.27,103.71,47.99,0,10.83,22.79,42.41,124.03,"Nodo 3 - Pies inventariados",4.46,3.05,13.6,"9_1415_20","IFN3","9_1415",20,20,12,31.83,17.92,9.32,252.16,14.09,0.8,56.29,52,0.49,3.27,4.78,5.92,108.13,96.97,11.17,3.44,0,0,0,0,0,0,70.97,97.07,46.07,0,10.84,23.05,41.74,121.69,"Nodo 1 - Pies inventariados",4.32,2.82
"2168",2168,"9_1415_13","IFN2","9_1415",NA,NA,13,NA,115.35,25.22,11.57,499.63,0,79.24,45.88,0.47,4.4,6.09,7.48,254.87,238.58,16.29,0,0,0,0,168.86,189.51,46.93,238.64,113.36,0,22.78,38.08,82.7,256.92,"Nodo 3 - Pies inventariados",4.62,3.07,20.6,"9_1415_23","IFN3","9_1415",23,23,13,14.15,28.26,11.68,627.11,0,0.89,88.77,41.34,0.52,5.05,5.66,7.1,317.49,302.32,15.17,4.49,0,0,0,0,192.99,216.8,28.62,296.47,143.64,0,30.84,48.36,103.8,326.64,"Nodo 1 - Pies inventariados",7.66,3.18
"2169",2169,"9_1415_14","IFN2","9_1415",NA,NA,14,NA,34.81,19.25,11.06,290.9,16.68,60.46,57.48,0.43,3.3,6.28,7.56,147.61,132.8,14.81,0,0,0,0,61.53,0,72.24,136.54,63.1,0,11.3,22.13,48.15,144.68,"Nodo 3 - Pies inventariados",4.5,3.06,14.75,"9_1415_25","IFN3","9_1415",25,25,14,31.83,19.97,11.18,313.29,6.73,1,62.74,55.99,0.5,3.56,5.61,6.96,159.85,144.57,15.28,5.09,0,0,0,0,66.2,0,69.79,147.53,68.69,0,12.39,23.71,51.86,156.65,"Nodo 1 - Pies inventariados",5.22,3.18
"2170",2170,"9_1415_15","IFN2","9_1415",NA,NA,15,NA,34.82,19.96,11.06,313.02,14.55,62.72,55.42,0.44,3.43,6.22,7.5,157.96,142.92,15.04,0,0,0,0,65.84,0,69.65,146.12,67.91,0,12.49,23.98,51.81,156.19,"Nodo 3 - Pies inventariados",4.51,3.06,15.45,"9_1415_26","IFN3","9_1415",26,26,15,31.83,19.58,11.45,301.13,7.73,0.96,61.52,58.5,0.49,3.47,5.79,7.17,158.05,142.35,15.7,5.03,0,0,0,0,64.39,0,72.74,145.34,67.63,0,11.48,22.08,49.84,151.04,"Nodo 1 - Pies inventariados",4.13,3.45
"2171",2171,"9_1415_16","IFN2","9_1415",NA,NA,16,NA,34.78,18.42,10.55,266.35,22.52,57.85,57.31,0.42,3.16,6.13,7.33,129.53,116,13.54,0,0,0,0,55.91,0,73,116.9,55.11,0,10.45,21.21,44.09,130.85,"Nodo 3 - Pies inventariados",4.47,3.05,13.95,"9_1415_27","IFN3","9_1415",27,27,16,31.83,17.75,9.05,247.45,15.69,0.79,55.76,50.96,0.48,3.25,4.67,5.77,103.02,92.37,10.65,3.28,0,0,0,0,0,0,69.96,93,43.89,0,10.85,23.36,40.96,119.05,"Nodo 1 - Pies inventariados",3.8,1.55
"2172",2172,"9_1415_17","IFN2","9_1415",NA,NA,17,NA,34.79,18.73,10.56,275.53,19.67,58.84,56.37,0.43,3.23,6.05,7.27,133.71,120.05,13.66,0,0,0,0,57.71,0,72.1,124.07,57.04,0,10.94,22,45.61,135.58,"Nodo 3 - Pies inventariados",4.48,3.06,14.25,"9_1415_29","IFN3","9_1415",29,29,17,31.83,18.44,10.32,267.01,13.24,0.85,57.93,55.96,0.48,3.31,5.32,6.56,126.81,113.7,13.12,4.04,0,0,0,0,0,0,72.51,114.95,54.02,0,10.7,21.82,44.2,130.73,"Nodo 1 - Pies inventariados",4.19,2.82
"2173",2173,"9_1415_18","IFN2","9_1415",NA,NA,18,NA,34.79,18.67,11.56,273.79,20.63,58.66,61.9,0.42,3.15,6.71,8.01,146.1,130.57,15.52,0,0,0,0,59.12,0,86.25,133.76,62.04,0,10,19.68,45.32,137.04,"Nodo 3 - Pies inventariados",4.47,3.06,14.2,"9_1415_31","IFN3","9_1415",31,31,18,31.83,19.27,10.23,291.54,9.63,0.93,60.53,53.08,0.49,3.48,5.17,6.41,136.26,123.05,13.21,4.34,0,0,0,0,60.25,0,69.71,123.93,58.46,0,12.16,24.28,48.26,143.16,"Nodo 1 - Pies inventariados",5.07,1.73
"2174",2174,"9_1415_19","IFN2","9_1415",NA,NA,19,NA,34.8,18.83,10.56,278.62,18.7,59.17,56.06,0.43,3.25,6.03,7.25,135.12,121.42,13.7,0,0,0,0,58.32,0,72.21,125.39,57.69,0,11.1,22.27,46.12,137.18,"Nodo 3 - Pies inventariados",4.48,3.06,14.35,"9_1415_33","IFN3","9_1415",33,33,19,31.83,18.55,9.68,270.27,12.38,0.86,58.28,52.19,0.49,3.37,4.94,6.12,119.99,107.99,12,3.82,0,0,0,0,0,0,69.92,110.67,51.31,0,11.52,23.8,44.74,131.36,"Nodo 1 - Pies inventariados",4.2,2.18
"2175",2175,"9_1415_2","IFN2","9_1415",NA,NA,2,NA,34.84,20.44,10.08,328.21,8.9,64.22,49.29,0.46,3.62,5.46,6.68,149.66,136.48,13.18,0,0,0,0,66.96,0,64.11,137.2,64.85,0,14.5,28.14,54.33,161.81,"Nodo 3 - Pies inventariados",4.54,3.08,15.9,"9_1415_2","IFN3","9_1415",2,2,2,31.83,21.3,9.82,356.34,5.6,1.13,66.92,46.09,0.51,3.91,4.84,6.05,157.14,144.38,12.76,5,0,0,0,0,71.52,0,50.95,143.95,68.6,0,16.61,31.74,58.98,175.93,"Nodo 1 - Pies inventariados",5.4,2.82
"2176",2176,"9_1415_20","IFN2","9_1415",NA,NA,20,NA,34.76,17.14,10.06,230.7,24.34,53.84,58.68,0.42,2.96,5.86,7.01,107.88,95.75,12.13,0,0,0,0,0,0,81.04,98.77,45.49,0,8.96,19.14,38.19,111.77,"Nodo 3 - Pies inventariados",4.44,3.06,12.7,"9_1415_35","IFN3","9_1415",35,35,20,31.83,16.88,9.27,223.77,16.48,0.71,53.03,54.93,0.48,3.07,4.82,5.94,96.35,85.63,10.72,3.07,0,0,0,0,0,0,67.05,86.24,40.69,0,9.24,20.33,37.04,107.29,"Nodo 1 - Pies inventariados",4.18,2.27
"2177",2177,"9_1415_3","IFN2","9_1415",NA,NA,3,NA,34.8,19.16,8.56,288.22,17.7,60.18,44.68,0.44,3.45,4.76,5.81,111.94,101.8,10.13,0,0,0,0,0,0,62.98,101.87,48.37,0,14.05,29.44,47.71,139.57,"Nodo 3 - Pies inventariados",4.51,3.06,14.65,"9_1415_5","IFN3","9_1415",5,5,3,31.83,17.85,8.77,250.38,14.89,0.8,56.09,49.13,0.49,3.29,4.5,5.57,100.87,90.65,10.22,3.21,0,0,0,0,0,0,68.59,91.32,43.07,0,11.33,24.52,41.44,120.36,"Nodo 1 - Pies inventariados",3.2,3.27
"2178",2178,"9_1415_4","IFN2","9_1415",NA,NA,4,NA,34.83,20.39,9.57,326.5,11.18,64.05,46.94,0.45,3.63,5.22,6.38,141.12,128.94,12.18,0,0,0,0,65.5,0,51.65,130.13,61.26,0,15.08,29.69,54.04,160.08,"Nodo 3 - Pies inventariados",4.54,3.07,15.85,"9_1415_6","IFN3","9_1415",6,6,4,31.83,19.2,9.32,289.43,10.56,0.92,60.31,48.54,0.5,3.52,4.69,5.84,122.8,111.3,11.5,3.91,0,0,0,0,58.08,0,65.9,110.24,52.88,0,13.09,26.82,47.91,140.7,"Nodo 1 - Pies inventariados",3.35,2.82
"2179",2179,"9_1415_5","IFN2","9_1415",NA,NA,5,NA,34.81,19.52,9.06,299.11,15.64,61.31,46.44,0.45,3.49,5.02,6.12,122.96,111.86,11.1,0,0,0,0,59.22,0,63.87,111.14,53.15,0,14.04,28.71,49.51,145.42,"Nodo 3 - Pies inventariados",4.52,3.06,15,"9_1415_7","IFN3","9_1415",7,7,5,31.83,19.47,8.91,297.86,8.69,0.95,61.18,45.75,0.5,3.61,4.42,5.53,120.32,109.51,10.81,3.83,0,0,0,0,58.7,0,63.16,109.24,52.03,0,14.18,29.15,49.3,144.66,"Nodo 1 - Pies inventariados",4.47,2.91
"2180",2180,"9_1415_6","IFN2","9_1415",NA,NA,6,NA,34.79,18.58,9.05,271.15,21.58,58.37,48.73,0.43,3.29,5.16,6.23,112.2,101.31,10.89,0,0,0,0,0,0,67.29,101.34,48.13,0,12.29,25.81,44.88,131.11,"Nodo 3 - Pies inventariados",4.48,3.05,14.1,"9_1415_11","IFN3","9_1415",11,11,6,31.83,18.93,10.18,281.55,11.48,0.9,59.48,53.78,0.49,3.41,5.19,6.43,131.33,118.3,13.03,4.18,0,0,0,0,58.24,0,70.37,120.17,56.21,0,11.64,23.49,46.6,137.94,"Nodo 1 - Pies inventariados",4.83,4.18
"2181",2181,"9_1415_7","IFN2","9_1415",NA,NA,7,NA,138.91,15.16,8.07,180.49,25.14,47.62,53.23,0.43,2.72,4.62,5.6,68.33,60.1,8.23,0,0,0,0,0,0,54.01,60.35,28.56,0,7.8,18.84,29.87,85.07,"Nodo 3 - Pies inventariados",4.41,3.07,10.75,"9_1415_13","IFN3","9_1415",13,13,7,31.83,14.38,8.09,162.5,17.19,0.52,45.19,56.25,0.48,2.67,4.17,5.17,62.19,54.26,7.94,1.98,0,0,0,0,0,0,51.25,55.01,25.78,0,6.74,16.73,26.9,76.14,"Nodo 1 - Pies inventariados",3.63,3.09
"2182",2182,"9_1415_8","IFN2","9_1415",NA,NA,8,NA,34.83,20.38,10.57,326.2,12.31,64.02,51.85,0.45,3.55,5.85,7.1,156.4,142.25,14.15,0,0,0,0,67.51,0,66.83,145.22,67.59,0,13.78,26.46,53.99,161.82,"Nodo 3 - Pies inventariados",4.53,3.07,15.85,"9_1415_14","IFN3","9_1415",14,14,8,31.83,21.32,10.14,357.12,4.46,1.14,66.99,47.54,0.51,3.89,4.98,6.22,162.8,149.39,13.41,5.18,0,0,0,0,72.41,0,51.27,148.52,70.98,0,16.19,30.67,59.11,176.95,"Nodo 1 - Pies inventariados",5.47,2.64
"2183",2183,"9_1415_9","IFN2","9_1415",NA,NA,9,NA,44.9,23.15,9.57,420.76,5.76,72.71,41.34,0.47,4.16,5.08,6.26,178.34,166.16,12.18,0,0,0,0,82.77,0,46.95,164.44,78.95,0,21.35,39.25,69.64,209.19,"Nodo 3 - Pies inventariados",4.6,3.07,18.55,"9_1415_15","IFN3","9_1415",15,15,9,14.15,24,9.14,452.38,0.89,0.64,75.4,38.07,0.52,4.49,4.35,5.51,181.67,170.57,11.1,2.57,0,0,0,0,87.05,0,43.18,168.18,81.04,0,24.58,44.83,74.88,225.33,"Nodo 1 - Pies inventariados",5.45,2.64
"2184",2184,"9_1427_1","IFN2","9_1427",NA,NA,1,NA,41.46,22.75,9.42,406.55,8.42,71.48,41.41,0.51,4.21,4.6,5.78,170,158.08,11.92,0,0,0,0,79.76,0,47,157.47,75.11,0,20.65,38.47,67.29,201.53,"Nodo 3 - Pies inventariados",4.65,2.92,18.1,"9_1427_4","IFN3","9_1427",4,4,1,14.15,24.24,8.95,461.55,1.5,0.65,76.16,36.94,0.58,4.69,3.8,5.08,181.22,170.56,10.66,2.56,0,0,0,0,88.19,0,28.5,163.81,81.04,0,25.73,46.91,76.4,230.07,"Nodo 1 - Pies inventariados",6.14,2.45
"2185",2185,"9_1427_10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1427_16","IFN3","9_1427",16,16,10,31.83,20.79,6.95,339.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",4.64,2.45
"2186",2186,"9_1427_2","IFN2","9_1427",NA,NA,2,NA,39.5,22.04,9.42,381.37,10.11,69.23,42.76,0.51,4.06,4.64,5.82,160.25,148.28,11.97,0,0,0,0,75.19,0,48.26,148.44,70.46,0,18.92,35.86,63.13,188.36,"Nodo 3 - Pies inventariados",4.64,2.92,17.4,"9_1427_5","IFN3","9_1427",5,5,2,14.15,22.79,9.41,407.97,2.77,0.58,71.6,41.28,0.57,4.37,4.04,5.38,170.3,158.41,11.89,2.41,0,0,0,0,79.9,0,46.98,157.58,75.27,0,20.78,38.68,67.53,202.26,"Nodo 1 - Pies inventariados",5.39,2.91
"2187",2187,"9_1427_3","IFN2","9_1427",NA,NA,3,NA,39.47,18.82,8.93,278.17,14.51,59.12,47.44,0.5,3.48,4.49,5.59,113.21,102.49,10.72,0,0,0,0,0,0,65.66,102.92,48.69,0,12.89,26.97,46.04,134.6,"Nodo 3 - Pies inventariados",4.57,2.93,14.25,"9_1427_6","IFN3","9_1427",6,6,3,31.83,19,8.27,283.62,5.69,0.9,59.7,43.53,0.57,3.7,3.59,4.76,106.43,96.83,9.6,3.39,0,0,0,0,0,0,51.44,97.2,46.01,0,14.17,30.09,46.94,137.21,"Nodo 1 - Pies inventariados",4.75,2.27
"2188",2188,"9_1427_4","IFN2","9_1427",NA,NA,4,NA,86.37,26.48,9.42,550.51,0,83.17,35.6,0.53,4.97,4.38,5.59,224.93,214.1,10.83,0,0,0,0,164.81,0,27.85,208.38,101.73,0,31.29,53.68,91.12,277.81,"Nodo 3 - Pies inventariados",4.73,2.92,21.75,"9_1427_7","IFN3","9_1427",7,7,4,14.15,27.11,7.68,577.42,0,0.82,85.18,28.33,0.58,5.38,3.19,4.3,189.84,183.05,6.79,2.69,0,0,0,0,97.55,0,25.68,170.52,86.97,0,40.14,71.61,95.57,294.3,"Nodo 1 - Pies inventariados",5.36,1.18
"2189",2189,"9_1427_5","IFN2","9_1427",NA,NA,5,NA,41.47,24.13,8.92,457.49,4.75,75.82,36.98,0.52,4.53,4.25,5.38,179.11,168.48,10.62,0,0,0,0,87.38,0,41.9,162.79,80.05,0,25.5,46.63,75.72,227.91,"Nodo 3 - Pies inventariados",4.68,2.92,19.45,"9_1427_8","IFN3","9_1427",8,8,5,14.15,24.88,8.36,486.05,0.82,0.69,78.15,33.62,0.58,4.87,3.52,4.71,176.99,167.76,9.23,2.5,0,0,0,0,90.18,0,27.59,161.84,79.71,0,29.37,53.72,80.45,243.24,"Nodo 1 - Pies inventariados",5.43,2.36
"2190",2190,"9_1427_6","IFN2","9_1427",NA,NA,6,NA,39.5,21.83,9.92,374.14,11.62,68.57,45.45,0.5,3.98,4.95,6.17,166.15,153.16,12.99,0,0,0,0,75.21,0,49.7,152,72.77,0,17.6,33.09,61.93,185.39,"Nodo 3 - Pies inventariados",4.63,2.92,17.2,"9_1427_9","IFN3","9_1427",9,9,6,31.83,21.74,8.91,371.05,3.35,1.18,68.28,40.99,0.57,4.2,3.83,5.09,147.37,136.42,10.95,4.69,0,0,0,0,71.89,0,47.65,133.8,64.82,0,19.16,37.12,61.42,182.51,"Nodo 1 - Pies inventariados",4.54,1.91
"2191",2191,"9_1427_7","IFN2","9_1427",NA,NA,7,NA,41.47,23.32,8.92,427.03,6.65,73.25,38.27,0.52,4.37,4.29,5.42,168.06,157.25,10.8,0,0,0,0,81.99,0,44.09,152.74,74.72,0,23.2,43.24,70.68,211.84,"Nodo 3 - Pies inventariados",4.67,2.92,18.65,"9_1427_12","IFN3","9_1427",12,12,7,14.15,23.49,8.82,433.25,2.16,0.61,73.79,37.55,0.57,4.55,3.76,5.01,168.22,157.66,10.55,2.38,0,0,0,0,82.68,0,43.62,152.84,74.91,0,23.92,44.53,71.71,215.07,"Nodo 1 - Pies inventariados",4.84,2.82
"2192",2192,"9_1427_8","IFN2","9_1427",NA,NA,8,NA,39.49,21.37,8.92,358.66,13.09,67.13,41.73,0.5,3.96,4.45,5.56,142.98,132,10.97,0,0,0,0,69.75,0,48.69,129.9,62.72,0,18.27,35.71,59.37,176.07,"Nodo 3 - Pies inventariados",4.62,2.92,16.75,"9_1427_13","IFN3","9_1427",13,13,8,31.83,21.52,8.27,363.87,4.53,1.16,67.62,38.43,0.57,4.19,3.56,4.74,133.95,124.23,9.72,4.26,0,0,0,0,68.89,0,46.34,122.33,59.02,0,19.94,39.57,60.23,178.76,"Nodo 1 - Pies inventariados",4.77,2.27
"2193",2193,"9_1427_9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1427_14","IFN3","9_1427",14,14,9,31.83,21.03,6.68,347.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",4.13,2.18
"2194",2194,"9_1428_1","IFN2","9_1428",NA,NA,1,NA,14.96,30.55,18.86,733.13,19.01,95.98,61.72,0.3,4.23,13.13,15.26,604.9,570.54,34.36,0,0,0,170.03,399.86,282.51,48.88,582.67,271.08,0,24.84,33.06,121.35,450.33,"Nodo 3 - Pies inventariados",4.6,3.86,25.95,"9_1428_1","IFN3","9_1428",1,1,1,14.15,32.53,16.73,830.95,16.09,1.18,102.19,51.43,0.35,4.79,10.93,12.81,599.07,573.61,25.46,8.48,0,0,0,184.16,394.99,289.23,41.56,567.8,272.54,0,32.85,43.56,137.54,486.49,"Nodo 1 - Pies inventariados",6.58,1.73
"2195",2195,"9_1428_10","IFN2","9_1428",NA,NA,10,NA,33.33,24.96,12.79,489.13,42.42,78.4,51.24,0.28,3.77,9.17,10.66,277.41,258.09,19.32,0,0,0,0,172.41,195.23,50.29,261.36,122.63,0,20.23,33.16,80.96,256.97,"Nodo 3 - Pies inventariados",4.46,3.79,20.5,"9_1428_21","IFN3","9_1428",21,18,10,14.15,23.64,8.18,439.08,34.61,0.62,74.28,34.6,0.36,4.05,5.26,6.39,157.48,148.25,9.23,2.23,0,0,0,0,81.54,0,28.39,144.61,70.44,0,26.06,49.27,72.68,218.44,"Nodo 1 - Pies inventariados",3.14,NA
"2196",2196,"9_1428_11","IFN2","9_1428",NA,NA,11,NA,15.02,42.71,17.91,1432.58,0,134.17,41.94,0.35,6.19,11.64,13.89,1063.69,1058.88,4.81,0,0,0,716.29,223.51,248.93,23.05,1008.49,503.11,8.87,65.18,73.27,237.12,887.56,"Nodo 3 - Pies inventariados",4.81,3.91,37.9,"9_1428_22","IFN3","9_1428",22,19,11,5.09,48.12,15.64,1818.74,0,0.93,151.18,32.49,0.39,7.43,9.54,11.45,1150.39,1173.6,-23.21,5.86,0,0,0,841.36,124.24,0,19.64,1085.7,557.62,39.93,102.16,111.41,301.04,1112.15,"Nodo 1 - Pies inventariados",10.22,1.64
"2197",2197,"9_1428_12","IFN2","9_1428",NA,NA,12,NA,14.9,27.33,15.82,586.48,30.63,85.85,57.89,0.29,3.95,11.21,12.99,409.72,382.87,26.85,0,0,0,0,271.81,233.3,50.67,390.54,181.92,0,21.42,31.67,97.07,332.08,"Nodo 3 - Pies inventariados",4.53,3.82,22.8,"9_1428_24","IFN3","9_1428",24,21,12,14.15,28.63,14.36,643.88,23.42,0.91,89.95,50.17,0.34,4.37,9.49,11.11,403.74,381.66,22.08,5.71,0,0,0,0,276.96,239.72,45.71,382.18,181.34,0,26.55,39.23,106.57,353.7,"Nodo 1 - Pies inventariados",5.83,2.36
"2198",2198,"9_1428_13","IFN2","9_1428",NA,NA,13,NA,15.01,36.39,15.9,1040.17,5.99,114.33,43.69,0.35,5.44,10.41,12.43,698.98,682.52,16.47,0,0,0,383.35,303.19,267.48,24.82,659.44,324.29,0,46.78,59.12,172.17,602.35,"Nodo 3 - Pies inventariados",4.74,3.9,31.65,"9_1428_25","IFN3","9_1428",25,22,13,14.15,39.53,14.18,1227.4,4.93,1.74,124.19,35.87,0.38,6.23,8.73,10.48,722.62,718.34,4.28,10.22,0,0,0,428.86,216.71,0,21.36,685.24,341.31,1.53,65.05,80.91,203.16,691.97,"Nodo 1 - Pies inventariados",7.88,2.18
"2199",2199,"9_1428_14","IFN2","9_1428",NA,NA,14,NA,14.97,31.19,15.36,764.03,17.87,97.99,49.24,0.32,4.63,10.43,12.3,507.04,484.22,22.82,0,0,0,165.83,317.4,274.4,41.81,484.65,230.07,0,31.62,43.83,126.46,431.98,"Nodo 3 - Pies inventariados",4.64,3.86,26.55,"9_1428_28","IFN3","9_1428",28,25,14,14.15,32.1,13.77,809.1,17.26,1.14,100.83,42.91,0.36,5.01,8.86,10.49,477.08,459.87,17.21,6.75,0,0,0,169.42,313.4,274.03,27.25,449.4,218.5,0,37.72,52.93,133.92,443.07,"Nodo 1 - Pies inventariados",5.55,2.27
"2200",2200,"9_1428_15","IFN2","9_1428",NA,NA,15,NA,35.04,17.15,13.33,230.91,57.74,53.87,77.73,0.25,2.51,10,11.39,144.91,127.01,17.91,0,0,0,0,0,0,107.06,136.12,60.35,0,6.96,13.85,38.22,119.37,"Nodo 3 - Pies inventariados",4.25,3.83,12.9,"9_1428_29","IFN3","9_1428",29,26,15,31.83,17.19,13.5,232.02,44.2,0.74,54,78.54,0.3,2.59,9.49,10.9,147.52,129.26,18.25,4.7,0,0,0,0,0,0,108.47,138.2,61.42,0,6.93,13.72,38.4,120.47,"Nodo 1 - Pies inventariados",4.29,4
"2201",2201,"9_1428_16","IFN2","9_1428",NA,NA,16,NA,35.09,17.5,13.83,240.61,56.89,54.99,78.99,0.25,2.54,10.39,11.81,156.4,137.28,19.12,0,0,0,0,55.31,0,112.16,145.38,65.23,0,7.13,13.89,39.83,126.07,"Nodo 3 - Pies inventariados",4.25,3.83,13.25,"9_1428_30","IFN3","9_1428",30,27,16,31.83,17.87,13.55,250.73,42.61,0.8,56.13,75.81,0.3,2.7,9.48,10.9,159.02,140.15,18.86,5.06,0,0,0,0,57.16,0,107.72,147.52,66.59,0,7.68,14.88,41.5,130.65,"Nodo 1 - Pies inventariados",4.62,3.55
"2202",2202,"9_1428_17","IFN2","9_1428",NA,NA,17,NA,14.99,33.24,15.88,867.58,11.63,104.41,47.79,0.33,4.92,10.6,12.57,590.53,568.64,21.89,0,0,0,188.72,324.89,281.44,27.82,556.6,270.18,0,36.51,48.49,143.6,498.78,"Nodo 3 - Pies inventariados",4.69,3.88,28.55,"9_1428_31","IFN3","9_1428",31,28,17,14.15,35.72,13.73,1001.93,8.13,1.42,112.21,38.43,0.38,5.66,8.53,10.21,579.12,567.59,11.53,8.19,0,0,0,351.6,229.09,256.53,23.86,544.04,269.68,0,50.71,67.21,165.84,553.44,"Nodo 1 - Pies inventariados",7.17,1.73
"2204",2204,"9_1428_19","IFN2","9_1428",NA,NA,19,NA,33.36,25.5,15.79,510.6,40.72,80.1,61.93,0.27,3.64,11.51,13.2,359.85,332.73,27.12,0,0,0,0,249.54,214.51,64.87,342.48,158.09,0,17.74,27.25,84.52,287.61,"Nodo 3 - Pies inventariados",4.45,3.79,21.05,"9_1428_35","IFN3","9_1428",35,31,19,14.15,27.32,16.82,586.4,26.96,0.83,85.84,61.55,0.32,3.96,11.42,13.2,436.74,406.99,29.74,6.18,0,0,0,0,277.4,237.56,52.28,415.88,193.38,0,20.27,29.51,97.06,340.22,"Nodo 1 - Pies inventariados",6.27,4.82
