"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","g_intrasp.x","g_intersp.x","bal_IFN2","bal_intrasp.x","bal_intersp.x","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","n_descorches.x","w_descorchado.x","v_descorchado.x","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","g_intrasp.y","g_intersp.y","bal_IFN3","bal_intrasp.y","bal_intersp.y","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","n_descorches.y","w_descorchado.y","v_descorchado.y","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"1074","42_1928_3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1928_4","IFN3","42_1928",4,4,3,31.83,15.98,7.75,200.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",2.43,1.25
"1075","42_1928_4","IFN2","42_1928",41.99,20.5,8.68,330.01,0,0,8.85,0,0,64.4,42.33,0.45,3.16,4.75,5.75,134.23,88.55,45.68,0,0,69,122.79,62.84,5.02,14.25,21.16,103.27,0,0,0,"Nodo 3 - Pies inventariados",6.3,2.68,14.2,"42_1928_6","IFN3","42_1928",6,6,4,31.83,20.09,8.92,316.9,0,0,1.8,0,0,1.01,63.11,44.39,0.55,3.2,4.05,5.49,132.56,87.38,45.18,4.22,0,0,66.78,120.86,61.23,4.71,13.59,19.99,99.52,0,0,0,"Nodo 1 - Pies inventariados",5.89,2.92
"1076","42_1928_5","IFN2","42_1928",41.99,21.4,8.6,359.69,0,0,7.34,0,0,67.23,40.18,0.46,3.3,4.67,5.67,144.57,95.64,48.93,0,0,74.67,132.35,68.45,5.75,15.75,23.87,113.81,0,0,0,"Nodo 3 - Pies inventariados",6.35,2.6,15.05,"42_1928_7","IFN3","42_1928",7,7,5,31.83,21.61,9.33,366.7,0,0,0.64,0,0,1.17,67.88,43.19,0.55,3.43,4.24,5.76,159.57,105.84,53.73,5.08,0,0,77.66,148.17,73.49,5.93,16.1,24.53,120.05,0,0,0,"Nodo 1 - Pies inventariados",6.56,3.33
"1077","42_1928_6","IFN2","42_1928",41.99,18.79,6.18,277.25,0,0,10.24,0,0,59.03,32.9,0.47,2.95,3.29,3.97,81.49,53,28.49,0,0,0,72.62,42.39,3.82,11.64,16.57,74.42,0,0,0,"Nodo 3 - Pies inventariados",6.24,2.18,12.55,"42_1928_15","IFN3","42_1928",15,0,6,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1078","42_1928_7","IFN2","42_1928",166.34,15.34,6.51,184.93,0,0,16.38,0,0,48.21,42.41,0.45,2.39,3.58,4.29,57.98,37.21,20.76,0,0,0,51.33,28.51,2.02,7.28,9.39,47.21,0,0,0,"Nodo 3 - Pies inventariados",5.99,2.51,9.35,"42_1928_16","IFN3","42_1928",16,0,7,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1079","42_1928_8","IFN2","42_1928",167.94,17.02,6.33,227.63,0,0,12.56,0,0,53.48,37.21,0.46,2.66,3.41,4.11,69.01,44.59,24.41,0,0,0,61.28,34.93,2.8,9.26,12.57,59.57,0,0,0,"Nodo 3 - Pies inventariados",6.12,2.33,10.9,"42_1928_19","IFN3","42_1928",19,17,8,31.83,15.91,7.75,198.86,0,0,2.81,0,0,0.63,49.99,48.71,0.55,2.55,3.48,4.7,73.75,47.66,26.09,2.35,0,0,0,66.48,34.3,2.27,7.92,10.4,54.88,0,0,0,"Nodo 1 - Pies inventariados",5.01,3.75
"1080","42_1928_9","IFN2","42_1928",41.99,18.73,6.18,275.5,0,0,11.4,0,0,58.84,33,0.47,2.94,3.3,3.99,80.97,52.65,28.32,0,0,0,72.13,42.09,3.78,11.56,16.43,73.86,0,0,0,"Nodo 3 - Pies inventariados",6.23,2.18,12.5,"42_1928_20","IFN3","42_1928",20,0,9,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1081","42_1980_1","IFN2","42_1980",36.02,25.42,10.47,507.46,0,0,6.75,0,0,79.86,41.2,0.44,3.86,5.88,7.11,244.26,164.34,79.92,0,0,175.83,227.62,111.26,9.87,23.47,38.68,183.28,0,0,0,"Nodo 3 - Pies inventariados",6.17,2.47,19.25,"42_1980_2","IFN3","42_1980",2,2,1,14.15,27.16,12.17,579.56,0,0,0.87,0,0,0.82,85.34,44.79,0.47,4.15,6.4,8.07,321.43,218.05,103.38,4.55,0,0,202.95,304.11,140.47,12.17,27.38,46.59,226.62,0,0,0,"Nodo 1 - Pies inventariados",7.91,4.17
"1082","42_1980_10",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1980_19","IFN3","42_1980",19,17,10,127.32,9.82,7.92,75.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",1.17,0.42
"1083","42_1980_11",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1980_20","IFN3","42_1980",20,18,11,127.32,9.57,9.17,71.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",1.27,1.67
"1084","42_1980_12",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1980_21","IFN3","42_1980",21,19,12,127.32,11.66,9.67,106.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",1.56,1.67
"1085","42_1980_13",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1980_22","IFN3","42_1980",22,20,13,127.32,12.39,9.75,120.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",1.69,1.25
"1086","42_1980_14",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"42_1980_23","IFN3","42_1980",23,21,14,127.32,10.94,9.17,94.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",1.69,1.67
"1087","42_1980_15","IFN2","42_1980",36.02,20.82,8.92,340.58,0,0,17.36,0,0,65.42,42.83,0.42,3.17,5.14,6.12,142.15,93.94,48.21,0,0,71.61,129.62,66.09,5.28,14.78,22.11,108.26,0,0,0,"Nodo 3 - Pies inventariados",5.92,2.42,14.9,"42_1980_24","IFN3","42_1980",24,0,15,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1088","42_1980_16","IFN2","42_1980",36.02,24.26,9.92,462.17,0,0,10.4,0,0,76.21,40.91,0.43,3.69,5.62,6.76,211.79,141.84,69.95,0,0,160.56,194.31,97.5,8.53,21.06,33.92,161.01,0,0,0,"Nodo 3 - Pies inventariados",6.11,2.42,18.15,"42_1980_26","IFN3","42_1980",26,23,16,14.15,26.48,12.08,550.86,0,0,2.48,0,0,0.78,83.2,45.63,0.47,4.04,6.4,8.04,304.02,205.84,98.19,4.3,0,0,195.78,282.66,132.57,11.23,25.82,43.39,213.01,0,0,0,"Nodo 1 - Pies inventariados",8.33,4.58
"1089","42_1980_17","IFN2","42_1980",36.02,19.59,9.01,301.55,0,0,19.74,0,0,61.56,45.99,0.42,2.97,5.25,6.23,127.67,84.03,43.64,0,0,63.82,115.42,58.47,4.36,12.83,18.64,94.31,0,0,0,"Nodo 3 - Pies inventariados",5.84,2.51,13.75,"42_1980_31","IFN3","42_1980",31,28,17,31.83,20.67,11.5,335.72,0,0,6.84,0,0,1.07,64.95,55.62,0.46,3.15,6.17,7.7,179.67,119.39,60.28,5.72,0,0,74.89,167.59,76.16,5.16,14.54,21.67,117.53,0,0,0,"Nodo 1 - Pies inventariados",6.92,5
"1090","42_1980_2","IFN2","42_1980",36.02,21.15,8.9,351.34,0,0,16.09,0,0,66.45,42.09,0.43,3.22,5.1,6.09,146.21,96.73,49.49,0,0,73.65,133.15,68.22,5.54,15.32,23.1,112.18,0,0,0,"Nodo 3 - Pies inventariados",5.95,2.4,15.2,"42_1980_3","IFN3","42_1980",3,3,2,31.83,21.2,11.5,352.99,0,0,5.71,0,0,1.12,66.6,54.24,0.47,3.24,6.13,7.67,188.58,125.53,63.05,6,0,0,78.6,175.9,80.31,5.58,15.41,23.25,124.55,0,0,0,"Nodo 1 - Pies inventariados",6,5
"1091","42_1980_3","IFN2","42_1980",36.02,21.64,9.5,367.65,0,0,13.46,0,0,67.97,43.92,0.43,3.29,5.42,6.5,162.78,108.03,54.76,0,0,78.37,150.81,74.51,5.95,16.15,24.62,121.23,0,0,0,"Nodo 3 - Pies inventariados",5.99,2.5,15.65,"42_1980_4","IFN3","42_1980",4,4,3,31.83,21.41,12,359.91,0,0,4.57,0,0,1.15,67.25,56.06,0.47,3.26,6.41,8.03,200.3,133.56,66.74,6.38,0,0,136.37,187.26,84.16,5.76,15.76,23.89,129.56,0,0,0,"Nodo 1 - Pies inventariados",5.76,5
"1092","42_1980_4","IFN2","42_1980",36.02,25.37,9.26,505.64,0,0,8.57,0,0,79.71,36.51,0.44,3.88,5.16,6.22,215.96,144.86,71.1,0,0,167.37,199.34,102.75,9.82,23.37,38.48,174.43,0,0,0,"Nodo 3 - Pies inventariados",6.17,2.26,19.2,"42_1980_6","IFN3","42_1980",6,6,4,14.15,25.28,11.58,501.93,0,0,3.26,0,0,0.71,79.42,45.82,0.47,3.87,6.11,7.68,266.7,179.79,86.91,3.77,0,0,181.29,250.24,117.05,9.71,23.18,38.09,188.02,0,0,0,"Nodo 1 - Pies inventariados",6.08,4.58
"1093","42_1980_5","IFN2","42_1980",52.56,26.34,9.24,544.78,0,0,3.88,0,0,82.74,35.09,0.46,4.05,5.03,6.11,231.48,155.67,75.81,0,0,175.33,214.95,111,11.04,25.49,42.72,190.25,0,0,0,"Nodo 3 - Pies inventariados",6.24,2.24,20.1,"42_1980_7","IFN3","42_1980",7,7,5,14.15,26.76,11.17,562.44,0,0,1.69,0,0,0.8,84.07,41.73,0.48,4.11,5.81,7.32,287.19,194.22,92.97,4.06,0,0,193.43,269.43,129.07,11.61,26.45,44.68,211.8,0,0,0,"Nodo 1 - Pies inventariados",6.66,4.17
"1094","42_1980_6","IFN2","42_1980",36.02,21.53,8.88,364.03,0,0,14.78,0,0,67.64,41.26,0.43,3.29,5.06,6.05,150.97,100,50.98,0,0,76.25,137.27,70.73,5.86,15.97,24.28,116.83,0,0,0,"Nodo 3 - Pies inventariados",5.98,2.38,15.55,"42_1980_9","IFN3","42_1980",9,0,6,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1095","42_1980_7","IFN2","42_1980",36.02,20.24,8.96,321.61,0,0,18.58,0,0,63.57,44.28,0.42,3.07,5.19,6.18,135.11,89.11,46,0,0,67.9,122.64,62.38,4.82,13.83,20.41,101.44,0,0,0,"Nodo 3 - Pies inventariados",5.89,2.46,14.35,"42_1980_10","IFN3","42_1980",10,0,7,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1096","42_1980_8","IFN2","42_1980",36.02,22.22,9.46,387.85,0,0,12.06,0,0,69.81,42.59,0.43,3.38,5.36,6.44,170.75,113.52,57.23,0,0,82.43,157.7,78.66,6.47,17.18,26.53,128.85,0,0,0,"Nodo 3 - Pies inventariados",6.02,2.46,16.2,"42_1980_13","IFN3","42_1980",13,11,8,14.15,23.09,11.17,418.78,0,0,3.97,0,0,0.59,72.54,48.36,0.47,3.54,5.88,7.38,216.08,144.61,71.47,3.06,0,0,153.34,199.7,94.48,7.3,18.78,29.55,150.12,0,0,0,"Nodo 1 - Pies inventariados",6.89,4.17
"1097","42_1980_9","IFN2","42_1980",23.36,46,13.55,1662.1,0,0,0,0,0,144.52,29.46,0.43,6.86,7.68,9.39,986.72,696.61,290.11,0,799.16,116.73,929.37,457.55,63.64,92.95,204.09,818.23,0,0,0,"Nodo 3 - Pies inventariados",6.7,2.05,39.3,"42_1980_18","IFN3","42_1980",18,16,9,5.09,46.61,13.17,1706.2,0,0,0,0,0,0.87,146.43,28.25,0.47,7.07,6.99,8.83,983.76,694.7,289.07,5.01,0,806.46,113.72,926.07,462.06,66.31,95.82,211.73,835.91,0,0,0,"Nodo 1 - Pies inventariados",7.31,1.67
"1098","44_1589_1","IFN2","44_1589",31.83,28.25,9.78,626.95,0,0,0,0,0,88.76,34.62,0.64,4.63,3.49,5.92,280.18,189.62,90.56,0,0,197.99,258.74,133.38,13.76,30,52.02,229.17,0,0,0,"Nodo 3 - Pies inventariados",7.2,3.28,21.05,"44_1589_5","IFN3","44_1589",5,5,1,14.15,26.82,7.95,564.97,0,0,0,0,0,0.8,84.26,29.66,0.73,4.54,2.17,4.64,207.12,138.97,68.14,2.93,0,0,108.38,190.2,105.16,11.69,26.59,44.96,188.39,0,0,0,"Nodo 1 - Pies inventariados",5.77,1.45
"1099","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_10","IFN3","44_1615",10,7,0,31.83,13.4,6.8,141.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1100","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_11","IFN3","44_1615",11,8,0,31.83,15.25,7.9,182.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1101","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_15","IFN3","44_1615",15,12,0,14.15,24.8,7.1,483.05,0,0,5.68,0,0,0.68,77.91,28.63,0.47,3.87,3.78,4.58,159.37,106.06,53.31,2.25,0,0,93.98,144.44,83.06,9.14,22.17,36.09,150.46,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1102","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_16","IFN3","44_1615",16,13,0,31.83,12.9,7.8,130.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1103","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_18","IFN3","44_1615",18,15,0,14.15,25.75,8.8,520.77,0,0,4.94,0,0,0.74,80.9,34.17,0.46,3.97,4.78,5.8,211.31,141.72,69.59,2.99,0,0,104.59,192.33,102.69,10.28,24.19,40.11,177.27,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1104","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_22","IFN3","44_1615",22,18,0,31.83,16.75,8.2,220.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1105","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_23","IFN3","44_1615",23,19,0,14.15,22.8,8.2,408.28,0,0,6.36,0,0,0.58,71.63,35.96,0.46,3.53,4.45,5.39,155.97,103.53,52.44,2.21,0,0,83.28,142.77,76,7.02,18.24,28.51,129.77,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1106","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_30","IFN3","44_1615",30,25,0,31.83,16.75,8.3,220.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1107","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_17","IFN3","44_1615",17,14,0,31.83,14.9,8.1,174.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1108","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_21","IFN3","44_1615",21,17,0,31.83,13.55,7.2,144.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1109","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_26","IFN3","44_1615",26,21,0,31.83,12.5,7.8,122.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1110","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_6","IFN3","44_1615",6,4,0,31.83,12.9,7.6,130.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1111","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_8","IFN3","44_1615",8,5,0,127.32,12.45,6.4,121.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1112","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_9","IFN3","44_1615",9,6,0,31.83,14.7,7.4,169.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1113","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_24","IFN3","44_1615",24,20,0,31.83,14.2,8.3,158.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1114","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_28","IFN3","44_1615",28,23,0,31.83,15.2,7.4,181.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1115","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_13","IFN3","44_1615",13,10,0,31.83,14.9,7.9,174.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1116","44_1615_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_1","IFN3","44_1615",1,1,0,14.15,22.55,7.6,399.38,0,0,6.94,0,0,0.57,70.84,33.7,0.46,3.5,4.1,4.96,141.77,93.86,47.91,2.01,0,0,79.75,127.74,70.84,6.78,17.78,27.64,123.04,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1117","44_1615_1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_2","IFN3","44_1615",2,0,1,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1118","44_1615_10","IFN2","44_1615",189.79,15.61,7.6,191.41,0,0,14.63,0,0,49.04,48.67,0.45,2.42,4.17,5.03,69.72,44.97,24.75,0,0,0,62.81,32.54,2.14,7.57,9.86,52.11,0,0,0,"Nodo 3 - Pies inventariados",5.31,2.6,10.3,"44_1615_25","IFN3","44_1615",25,0,10,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1119","44_1615_11","IFN2","44_1615",22.97,37.13,9.93,1082.81,0,0,2.56,0,0,116.65,26.76,0.46,5.71,5.32,6.54,481.92,332.65,149.27,0,224.14,116.88,449.52,240.03,32.47,56.54,111.92,440.96,0,0,0,"Nodo 3 - Pies inventariados",6.03,1.93,31.1,"44_1615_27","IFN3","44_1615",27,22,11,14.15,34.3,9.4,924.01,0,0,1.46,0,0,1.31,107.76,27.41,0.46,5.28,5.07,6.18,391.83,268.59,123.23,5.54,0,189.65,119.7,362.93,196.15,25.31,47.04,89.61,358.11,0,0,0,"Nodo 1 - Pies inventariados",3.2,1.4
"1120","44_1615_12","IFN2","44_1615",22.97,37.7,9.93,1116.47,0,0,0,0,0,118.45,26.34,0.47,5.81,5.25,6.48,496.16,342.85,153.31,0,230.76,115.96,462.64,247.86,34.07,58.59,116.83,457.34,0,0,0,"Nodo 3 - Pies inventariados",6.05,1.93,31.65,"44_1615_29","IFN3","44_1615",29,24,12,14.15,36.25,8.7,1032.06,0,0,0,0,0,1.46,113.88,24,0.47,5.62,4.61,5.64,404.21,277.66,126.55,5.72,0,207.26,113.81,373.79,210.19,30.11,53.48,104.64,398.41,0,0,0,"Nodo 1 - Pies inventariados",4.6,0.699999999999999
"1121","44_1615_13","IFN2","44_1615",22.97,30.35,9.6,723.36,0,0,7.37,0,0,95.34,31.62,0.45,4.66,5.23,6.38,315.75,214.68,101.07,0,0,199.97,292.35,153.36,17.23,35.41,63.57,269.58,0,0,0,"Nodo 3 - Pies inventariados",5.85,2.1,24.5,"44_1615_31","IFN3","44_1615",31,26,13,14.15,29.2,8.8,669.66,0,0,4,0,0,0.95,91.73,30.14,0.46,4.51,4.76,5.79,269.31,182.23,87.08,3.81,0,0,196.93,245.13,133.97,15.26,32.38,57.06,238.68,0,0,0,"Nodo 1 - Pies inventariados",4.7,1.3
"1122","44_1615_14","IFN2","44_1615",47.45,19.76,8.47,306.58,0,0,10.56,0,0,62.07,42.86,0.46,3.05,4.61,5.6,122.07,80.27,41.8,0,0,63.83,112.12,57.26,4.48,13.08,19.08,93.9,0,0,0,"Nodo 3 - Pies inventariados",5.51,2.47,14.25,"44_1615_32","IFN3","44_1615",32,27,14,31.83,19.55,8.2,300.18,0,0,7.51,0,0,0.96,61.42,41.94,0.45,3.02,4.47,5.41,115.93,76.12,39.81,3.69,0,0,61.9,106.12,54.9,4.33,12.77,18.53,90.52,0,0,0,"Nodo 1 - Pies inventariados",5.3,2.2
"1123","44_1615_2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_3","IFN3","44_1615",3,2,2,127.32,12.1,7.6,114.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",3.95,2.6
"1124","44_1615_3","IFN2","44_1615",22.97,35.85,9.4,1009.32,0,0,5.05,0,0,112.62,26.21,0.46,5.52,5.05,6.19,426.49,293.27,133.22,0,207.04,117.73,394.91,215.29,29.07,52.11,101.42,397.9,0,0,0,"Nodo 3 - Pies inventariados",6,1.9,29.85,"44_1615_4","IFN3","44_1615",4,3,3,14.15,33.25,8.3,868.31,0,0,2.77,0,0,1.23,104.46,24.96,0.47,5.16,4.43,5.4,326.79,222.86,103.93,4.62,0,173.31,116.38,299.87,170.07,22.95,43.77,82.13,318.92,0,0,0,"Nodo 1 - Pies inventariados",3.4,0.800000000000001
"1125","44_1615_4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"44_1615_5","IFN3","44_1615",5,0,4,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"1126","44_1615_5","IFN2","44_1615",22.97,29.14,7.3,666.86,0,0,9.03,0,0,91.54,25.06,0.47,4.55,3.89,4.73,223.56,150.59,72.98,0,0,119.31,202.01,118.86,15.16,32.22,56.72,222.97,0,0,0,"Nodo 3 - Pies inventariados",5.84,1.8,23.3,"44_1615_7","IFN3","44_1615",7,0,5,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
